source	target
methimazole	hyperthyroidism
methimazole	hyperthyroidism, familial gestational/familial gestational hyperthyroidism
methimazole	hyperthyroidism, nonautoimmune/thyroid adenoma, hyperfunctioning
methimazole	rare hyperthyroidism
safinamide	parkinson disease 21
safinamide	parkinson's disease
safinamide	parkinson disease 22, autosomal dominant
safinamide	parkinson disease, late-onset/parkinson disease, late-onset related phenotypic feature
furosemide	hypertension
nabumetone	rheumatoid arthritis
nabumetone	osteoarthritis
nabumetone	heberden's node
nabumetone	osteoarthritis susceptibility 1
nabumetone	osteoarthritis susceptibility 5
nabumetone	osteoarthritis susceptibility 3
nabumetone	juvenile rheumatoid arthritis
rasagiline	parkinson disease 21
rasagiline	parkinson's disease
rasagiline	parkinson disease 22, autosomal dominant
rasagiline	parkinson disease, late-onset/parkinson disease, late-onset related phenotypic feature
piretanide	hypertension
selegiline	parkinson disease 21
selegiline	major depressive disorder
selegiline	melancholia
selegiline	parkinson's disease
selegiline	parkinson disease 22, autosomal dominant
selegiline	parkinson disease, late-onset/parkinson disease, late-onset related phenotypic feature
torsemide	hypertension
apazone	gout
apazone	rheumatoid arthritis
apazone	osteoarthritis
apazone	heberden's node
apazone	osteoarthritis susceptibility 1
apazone	osteoarthritis susceptibility 5
apazone	ankylosing spondylitis
apazone	osteoarthritis susceptibility 3
apazone	juvenile rheumatoid arthritis
histrelin	precocious puberty
leuprolide	precocious puberty
leuprolide	endometriosis
leuprolide	extrapelvic endometriosis
goserelin	endometriosis
goserelin	extrapelvic endometriosis
sodium citrate	peptic ulcer/gastrojejunal ulcer
sodium citrate	dyspepsia
sodium citrate	gastroesophageal reflux disease
sodium citrate	rhinitis
olmesartan	hypertension
azilsartan medoxomil	hypertension
candesartan	hypertension
telmisartan	hypertension
telmisartan	cerebral infarction
telmisartan	stroke
irbesartan	hypertension
irbesartan	diabetic nephropathy
irbesartan	microvascular complications of diabetes, susceptibility to, 6 (finding)/microvascular complications of diabetes, susceptibility to, 6 related phenotypic feature
irbesartan	microvascular complications of diabetes, susceptibility to, 3 (finding)/microvascular complications of diabetes, susceptibility to, 3 related phenotypic feature
irbesartan	microvascular complications of diabetes, susceptibility to, 4 (finding)/microvascular complications of diabetes, susceptibility to, 4 related phenotypic feature
eprosartan	hypertension
valsartan	hypertension
losartan	hypertension
losartan	diabetic nephropathy
losartan	microvascular complications of diabetes, susceptibility to, 6 (finding)/microvascular complications of diabetes, susceptibility to, 6 related phenotypic feature
losartan	microvascular complications of diabetes, susceptibility to, 3 (finding)/microvascular complications of diabetes, susceptibility to, 3 related phenotypic feature
losartan	microvascular complications of diabetes, susceptibility to, 4 (finding)/microvascular complications of diabetes, susceptibility to, 4 related phenotypic feature
dronabinol	chemotherapy-induced nausea and vomiting
rolapitant	chemotherapy-induced nausea and vomiting
nabilone	chemotherapy-induced nausea and vomiting
aprepitant	chemotherapy-induced nausea and vomiting
scopolamine	uveitis
scopolamine	peptic ulcer/gastrojejunal ulcer
scopolamine	posterior synechiae
scopolamine	allergic rhinitis
scopolamine	iridocyclitis
scopolamine	irritable bowel syndrome
scopolamine	cycloplegia
scopolamine	mydriasis
scopolamine	anterior uveitis
lincomycin	pneumococcal infections/pneumococcal infection
sulindac	gout
sulindac	rheumatoid arthritis
sulindac	osteoarthritis
sulindac	heberden's node
sulindac	osteoarthritis susceptibility 1
sulindac	osteoarthritis susceptibility 5
sulindac	ankylosing spondylitis
sulindac	osteoarthritis susceptibility 3
sulindac	juvenile rheumatoid arthritis
etodolac	rheumatoid arthritis
etodolac	pain
etodolac	osteoarthritis
etodolac	juvenile rheumatoid arthritis
etodolac	heberden's node
etodolac	osteoarthritis susceptibility 1
etodolac	osteoarthritis susceptibility 5
etodolac	osteoarthritis susceptibility 3
proglumetacin	rheumatoid arthritis
proglumetacin	arthritis
proglumetacin	osteoarthritis
proglumetacin	heberden's node
proglumetacin	osteoarthritis susceptibility 1
proglumetacin	osteoarthritis susceptibility 5
proglumetacin	osteoarthritis susceptibility 3
proglumetacin	juvenile rheumatoid arthritis
ketorolac	allergic conjunctivitis
sulfadiazine	skin ulcer
sulfadiazine	toxoplasmosis
sulfadiazine	congenital toxoplasmosis
sulfadiazine	crohn disease
sulfadiazine	chorioretinitis
sulfadiazine	ulcerative colitis
sulfamethoxazole	shigella dysenteriae
sulfamethoxazole	toxoplasmosis
sulfamethoxazole	infectious otitis media
ciclesonide	asthma
ciclesonide	hay fever/seasonal allergic rhinitis
ciclesonide	allergic rhinitis
ciclesonide	asthma-related traits, susceptibility to, 1
ciclesonide	asthma-related traits, susceptibility to, 7
ciclesonide	asthma-related traits, susceptibility to, 5
ciclesonide	asthma-related traits, susceptibility to, 2
fluticasone propionate	asthma
fluticasone propionate	allergic rhinitis
fluticasone propionate	asthma-related traits, susceptibility to, 1
fluticasone propionate	asthma-related traits, susceptibility to, 7
fluticasone propionate	asthma-related traits, susceptibility to, 5
fluticasone propionate	asthma-related traits, susceptibility to, 2
fluticasone propionate	exanthem
fluticasone propionate	seborrheic dermatitis
fluticasone propionate	discoid lupus erythematosus
fluticasone propionate	eczema
fluticasone propionate	lymphoma, t-cell, cutaneous/cutaneous t-cell lymphoma
fluticasone propionate	emphysema
fluticasone propionate	ige responsiveness, atopic
fluticasone propionate	contact dermatitis
fluticasone propionate	dermatitis, atopic, 2/atopic dermatitis 2
fluticasone propionate	primary cutaneous t-cell lymphoma
flunisolide	asthma
flunisolide	allergic rhinitis
flunisolide	asthma-related traits, susceptibility to, 1
flunisolide	asthma-related traits, susceptibility to, 7
flunisolide	asthma-related traits, susceptibility to, 5
flunisolide	asthma-related traits, susceptibility to, 2
etoposide	small cell lung carcinoma/small cell carcinoma
teniposide	precursor lymphoid neoplasm/precursor lymphoblastic lymphoma/leukemia
teniposide	leukemia, acute lymphocytic, susceptibility to, 1
teniposide	leukemia, acute lymphoblastic, susceptibility to, 3
teniposide	childhood acute lymphoblastic leukemia
teniposide	leukemia, acute lymphoblastic, susceptibility to, 2/leukemia, acute lymphoblastic, susceptibility to, 2 related phenotypic feature
teniposide	lymphoid leukemia
teniposide	lymphoblastic leukemia, acute, with lymphomatous features
nitric oxide	pulmonary hypertension, neonatal, susceptibility to
nitric oxide	pulmonary hypertension
nitric oxide	pulmonary arterial hypertension
nitric oxide	persistent fetal circulation syndrome/alveolar capillary dysplasia
nitric oxide	idiopathic pulmonary arterial hypertension
phenylmercuric nitrate	proctitis
vincristine	rhabdomyosarcoma
vincristine	non-hodgkin lymphoma
vincristine	hodgkin disease, x-linked pseudoautosomal
vincristine	hodgkin lymphoma
vincristine	leukemia, acute lymphoblastic, susceptibility to, 3
vincristine	lymphoid leukemia
vincristine	nephroblastoma
vincristine	neuroblastoma
vincristine	hodgkin disease, y-linked pseudoautosomal
vincristine	neuroblastoma, susceptibility to, 5
vincristine	wilms tumor
vincristine	lymphosarcoma
vincristine	burkitt lymphoma
vincristine	wilms tumor 1 related phenotypic feature/wilms tumor 1
vincristine	leukemia, acute lymphoblastic, susceptibility to, 2/leukemia, acute lymphoblastic, susceptibility to, 2 related phenotypic feature
vincristine	precursor lymphoid neoplasm/precursor lymphoblastic lymphoma/leukemia
vincristine	hirschsprung disease ganglioneuroblastoma
vincristine	lymphoblastic leukemia, acute, with lymphomatous features
vincristine	classic hodgkin lymphoma
vincristine	leukemia, acute lymphocytic, susceptibility to, 1
vincristine	neuroblastoma, susceptibility to, 4
vincristine	neuroblastoma, susceptibility to, 3
vincristine	b-cell acute lymphoblastic leukemia
vincristine	non-hodgkins lymphoma
vincristine	interdigitating dendritic cell sarcoma
vincristine	burkitts lymphoma
vincristine	neuroblastoma, susceptibility to
vincristine	childhood acute lymphoblastic leukemia
vinblastine	non-hodgkins lymphoma
vinblastine	non-hodgkin lymphoma
vinblastine	hodgkin lymphoma
vinblastine	lymphosarcoma
vinblastine	kaposi sarcoma/kaposi's sarcoma
vinblastine	hodgkin disease, x-linked pseudoautosomal
vinblastine	burkitt lymphoma
vinblastine	interdigitating dendritic cell sarcoma
vinblastine	classic hodgkin lymphoma
vinblastine	hodgkin disease, y-linked pseudoautosomal
vinorelbine	lung cancer
vinorelbine	non-small cell lung carcinoma
vinorelbine	non-small cell lung cancer
vindesine	melanoma and neural system tumor syndrome
vindesine	precursor lymphoid neoplasm/precursor lymphoblastic lymphoma/leukemia
vindesine	leukemia, myeloid, chronic-phase
vindesine	chronic myelogenous leukemia
vindesine	melanoma
vindesine	lymphoid leukemia
vindesine	cutaneous melanoma
vindesine	philadelphia-positive myelogenous leukemia
vindesine	leukemia, acute lymphoblastic, susceptibility to, 3
vindesine	lymphoblastic leukemia, acute, with lymphomatous features
vindesine	leukemia, acute lymphocytic, susceptibility to, 1
vindesine	dysplastic nevus syndrome
vindesine	leukemia, acute lymphoblastic, susceptibility to, 2/leukemia, acute lymphoblastic, susceptibility to, 2 related phenotypic feature
vindesine	childhood acute lymphoblastic leukemia
diazoxide	insulinoma
diazoxide	hyperinsulinism
pantoprazole	peptic ulcer/gastrojejunal ulcer
pantoprazole	gastroesophageal reflux disease
pantoprazole	zollinger-ellison syndrome
lansoprazole	gastric ulcer
lansoprazole	peptic ulcer/gastrojejunal ulcer
lansoprazole	duodenal ulcer
lansoprazole	gastroesophageal reflux disease
lansoprazole	zollinger-ellison syndrome
omeprazole	gastric ulcer
omeprazole	peptic ulcer/gastrojejunal ulcer
omeprazole	gastroesophageal reflux disease
omeprazole	duodenal ulcer
omeprazole	zollinger-ellison syndrome
omeprazole	peptic esophagitis
dexlansoprazole	peptic ulcer/gastrojejunal ulcer
dexlansoprazole	gastroesophageal reflux disease
rabeprazole	peptic ulcer/gastrojejunal ulcer
rabeprazole	gastroesophageal reflux disease
rabeprazole	duodenal ulcer
rabeprazole	zollinger-ellison syndrome
rabeprazole	gastric ulcer
rabeprazole	peptic esophagitis
amlexanox	aphthous stomatitis
meperidine	pain
latanoprost	glaucoma 1, open angle, o
latanoprost	open-angle glaucoma/primary open angle glaucoma
latanoprost	glaucoma, normal tension, susceptibility to (finding)/glaucoma, normal tension, susceptibility to related phenotypic feature
latanoprost	glaucoma 1, open angle, g
latanoprost	glaucoma 1, open angle, f
latanoprost	glaucoma 1, open angle, p
latanoprost	ocular hypertension
travoprost	glaucoma 1, open angle, o
travoprost	open-angle glaucoma/primary open angle glaucoma
travoprost	glaucoma, normal tension, susceptibility to (finding)/glaucoma, normal tension, susceptibility to related phenotypic feature
travoprost	glaucoma 1, open angle, g
travoprost	glaucoma 1, open angle, f
travoprost	glaucoma 1, open angle, p
travoprost	ocular hypertension
tafluprost	glaucoma 1, open angle, o
tafluprost	open-angle glaucoma/primary open angle glaucoma
tafluprost	glaucoma, normal tension, susceptibility to (finding)/glaucoma, normal tension, susceptibility to related phenotypic feature
tafluprost	glaucoma 1, open angle, g
tafluprost	glaucoma 1, open angle, f
tafluprost	glaucoma 1, open angle, p
tafluprost	ocular hypertension
bimatoprost	glaucoma 1, open angle, o
bimatoprost	open-angle glaucoma/primary open angle glaucoma
bimatoprost	glaucoma, normal tension, susceptibility to (finding)/glaucoma, normal tension, susceptibility to related phenotypic feature
bimatoprost	glaucoma 1, open angle, g
bimatoprost	glaucoma 1, open angle, f
bimatoprost	glaucoma 1, open angle, p
bimatoprost	ocular hypertension
buspirone	generalized anxiety disorder
buspirone	autism, x-linked, susceptibility to, 3 (finding)/autism, susceptibility to, x-linked 3 related phenotypic feature
buspirone	autism, susceptibility to, 10
buspirone	autism, susceptibility to, 8
buspirone	schizophrenia 19
buspirone	bipolar disorder
buspirone	schizophrenia
buspirone	schizophrenia 4
buspirone	schizophrenia 15
buspirone	autism, susceptibility to, 9
buspirone	schizophrenia 9
buspirone	autism, susceptibility to, 18
buspirone	autism, susceptibility to, 16
buspirone	mental retardation, x-linked
buspirone	manic bipolar affective disorder
buspirone	chromosome 2p16.3 deletion syndrome
buspirone	autism, susceptibility to, x-linked 5
buspirone	duplication 15q11-q13 syndrome/15q11q13 microduplication syndrome
buspirone	autism
buspirone	schizophrenia 18
buspirone	autism, susceptibility to, 19
buspirone	autism, susceptibility to, x-linked 1 related phenotypic feature/autism, x-linked, susceptibility to, 1 (finding)
buspirone	16p11.2 deletion syndrome/chromosome 16p11.2 deletion syndrome
buspirone	schizophrenia 11
buspirone	bipolar depression
buspirone	autism, susceptibility to, 15
buspirone	autism, susceptibility to, x-linked 4
buspirone	autism, susceptibility to, 7
buspirone	autism, susceptibility to, x-linked 6/autism, susceptibility to, x-linked 6 related phenotypic feature
buspirone	autism, susceptibility to, 13
buspirone	schizophrenia 2
buspirone	autism, susceptibility to, 17
buspirone	autism, susceptibility to, 6
buspirone	autism, susceptibility to, 3
buspirone	autism, susceptibility to, 11
acetaminophen	tension headache
acetaminophen	allergic rhinitis
acetaminophen	migraine
acetaminophen	pain
acetaminophen	migraine with or without aura, susceptibility to, 1
acetaminophen	migraine with or without aura, susceptibility to, 13/migraine with or without aura, susceptibility to, 13 related phenotypic feature
acetaminophen	fever symptoms (finding)
chlorthalidone	hypertension
metolazone	hypertension
ethanol	xerophthalmia
ethanol	keratoconjunctivitis sicca
vitamin k	osteoporosis
vitamin k	osteoporosis, postmenopausal/postmenopausal osteoporosis
perazine	schizophrenia 19
perazine	chemotherapy-induced nausea and vomiting
perazine	schizophrenia
perazine	anxiety
perazine	schizophrenia 4
perazine	schizophrenia 15
perazine	nausea and vomiting
perazine	enterobiasis
perazine	schizophrenia 9
perazine	chromosome 2p16.3 deletion syndrome
perazine	schizophrenia 18
perazine	schizophrenia 11
perazine	schizophrenia 2
indapamide	hypertension
xipamide	hypertension
perphenazine	schizophrenia 11
perphenazine	schizophrenia 9
perphenazine	schizophrenia 2
perphenazine	schizophrenia
perphenazine	chromosome 2p16.3 deletion syndrome
perphenazine	schizophrenia 19
perphenazine	schizophrenia 18
perphenazine	nausea and vomiting
perphenazine	schizophrenia 4
perphenazine	schizophrenia 15
fluphenazine	psychosis
fluphenazine	schizophrenia 19
fluphenazine	schizophrenia
fluphenazine	schizophrenia 4
fluphenazine	schizophrenia 15
fluphenazine	schizophrenia 9
fluphenazine	chromosome 2p16.3 deletion syndrome
fluphenazine	schizophrenia 18
fluphenazine	mental disorders/psychiatric disorder
fluphenazine	schizophrenia 11
fluphenazine	mental disorder
fluphenazine	schizophrenia 2
pixantrone	non-hodgkins lymphoma
pixantrone	non-hodgkin lymphoma
pixantrone	lymphosarcoma
pixantrone	burkitt lymphoma
pixantrone	interdigitating dendritic cell sarcoma
prochlorperazine	schizophrenia 11
prochlorperazine	schizophrenia 9
prochlorperazine	schizophrenia 2
prochlorperazine	schizophrenia
prochlorperazine	chromosome 2p16.3 deletion syndrome
prochlorperazine	schizophrenia 19
prochlorperazine	schizophrenia 18
prochlorperazine	nausea and vomiting
prochlorperazine	schizophrenia 4
prochlorperazine	schizophrenia 15
acetophenazine	psychosis
acetophenazine	mental disorders/psychiatric disorder
acetophenazine	mental disorder
tolvaptan	autosomal dominant polycystic kidney disease
tolvaptan	polycystic kidney disease 3 with or without polycystic liver disease
tolvaptan	polycystic kidney disease 6 with or without polycystic liver disease
trifluoperazine	schizophrenia 19
trifluoperazine	schizophrenia
trifluoperazine	anxiety
trifluoperazine	schizophrenia 4
trifluoperazine	schizophrenia 15
trifluoperazine	schizophrenia 9
trifluoperazine	chromosome 2p16.3 deletion syndrome
trifluoperazine	schizophrenia 18
trifluoperazine	schizophrenia 11
trifluoperazine	schizophrenia 2
labetalol	hypertension
mibefradil	hypertension
carvedilol	hypertension
raloxifene	osteoporosis
raloxifene	osteoporosis, postmenopausal/postmenopausal osteoporosis
bazedoxifene	osteoporosis
bazedoxifene	osteoporosis, postmenopausal/postmenopausal osteoporosis
ospemifene	dyspareunia
streptomycin	brucellosis
streptomycin	tularemia
streptomycin	pulmonary tuberculosis
trilostane	adrenal gland hyperfunction
trilostane	hyperaldosteronism/cushing syndrome
kanamycin	cholangitis
kanamycin	urinary tract infection
kanamycin	chronic recurrent multifocal osteomyelitis
kanamycin	meningitis
kanamycin	osteomyelitis
kanamycin	bacterial pneumonia
vancomycin	bacterial endocarditis
vancomycin	osteomyelitis
vancomycin	chronic recurrent multifocal osteomyelitis
vancomycin	obsolete bacterial endocarditis
colistin	escherichia coli infections
tibolone	osteoporosis
tibolone	osteoporosis, postmenopausal/postmenopausal osteoporosis
cosyntropin	adrenal insufficiency/adrenocortical insufficiency
cosyntropin	addison disease/primary adrenal insufficiency
meglumine antimoniate/meglumine antimonate	chemotherapy-induced nausea and vomiting
pirbuterol	asthma
pirbuterol	lung disease
pirbuterol	bronchitis
pirbuterol	emphysema
pirbuterol	asthma-related traits, susceptibility to, 1
pirbuterol	bronchiectasis with or without elevated sweat chloride 3
pirbuterol	bronchiectasis
pirbuterol	lung abscess
pirbuterol	asthma-related traits, susceptibility to, 7
pirbuterol	asthma-related traits, susceptibility to, 5
pirbuterol	asthma-related traits, susceptibility to, 2
pirbuterol	bronchiectasis with or without elevated sweat chloride 2
pirbuterol	bronchiectasis with or without elevated sweat chloride 1
pirbuterol	rare pulmonary disease
terbutaline	asthma
terbutaline	bronchitis
terbutaline	xerophthalmia
terbutaline	emphysema
terbutaline	asthma-related traits, susceptibility to, 1
terbutaline	keratoconjunctivitis sicca
terbutaline	asthma-related traits, susceptibility to, 7
terbutaline	asthma-related traits, susceptibility to, 5
terbutaline	asthma-related traits, susceptibility to, 2
reproterol	asthma
reproterol	asthma-related traits, susceptibility to, 5
reproterol	asthma-related traits, susceptibility to, 2
reproterol	asthma-related traits, susceptibility to, 7
reproterol	asthma-related traits, susceptibility to, 1
tulobuterol	asthma
tulobuterol	asthma-related traits, susceptibility to, 5
tulobuterol	asthma-related traits, susceptibility to, 2
tulobuterol	emphysema
tulobuterol	asthma-related traits, susceptibility to, 7
tulobuterol	asthma-related traits, susceptibility to, 1
clomiphene/clomiphene citrate	female infertility
insulin detemir	diabetes mellitus
insulin detemir	rare diabetes mellitus
insulin detemir	diabetic ketoacidosis
linagliptin	diabetes mellitus, noninsulin-dependent, type 4
linagliptin	type ii diabetes mellitus/type 2 diabetes mellitus
linagliptin	rare diabetes mellitus
linagliptin	rare diabetes mellitus type 2
linagliptin	diabetes mellitus, noninsulin-dependent, 3
linagliptin	diabetes mellitus, noninsulin-dependent, 5
linagliptin	diabetes mellitus, noninsulin-dependent, 2
linagliptin	diabetes mellitus, noninsulin-dependent, 1
alogliptin	diabetes mellitus, noninsulin-dependent, type 4
alogliptin	type ii diabetes mellitus/type 2 diabetes mellitus
alogliptin	rare diabetes mellitus
alogliptin	rare diabetes mellitus type 2
alogliptin	diabetes mellitus, noninsulin-dependent, 3
alogliptin	diabetes mellitus, noninsulin-dependent, 5
alogliptin	diabetes mellitus, noninsulin-dependent, 2
alogliptin	diabetes mellitus, noninsulin-dependent, 1
saxagliptin	diabetes mellitus, noninsulin-dependent, type 4
saxagliptin	type ii diabetes mellitus/type 2 diabetes mellitus
saxagliptin	rare diabetes mellitus
saxagliptin	rare diabetes mellitus type 2
saxagliptin	diabetes mellitus, noninsulin-dependent, 3
saxagliptin	diabetes mellitus, noninsulin-dependent, 5
saxagliptin	diabetes mellitus, noninsulin-dependent, 2
saxagliptin	diabetes mellitus, noninsulin-dependent, 1
vildagliptin	diabetes mellitus, noninsulin-dependent, type 4
vildagliptin	type ii diabetes mellitus/type 2 diabetes mellitus
vildagliptin	rare diabetes mellitus
vildagliptin	rare diabetes mellitus type 2
vildagliptin	diabetes mellitus, noninsulin-dependent, 3
vildagliptin	diabetes mellitus, noninsulin-dependent, 5
vildagliptin	diabetes mellitus, noninsulin-dependent, 2
vildagliptin	diabetes mellitus, noninsulin-dependent, 1
sitagliptin	diabetes mellitus, noninsulin-dependent, type 4
sitagliptin	type ii diabetes mellitus/type 2 diabetes mellitus
sitagliptin	rare diabetes mellitus
sitagliptin	rare diabetes mellitus type 2
sitagliptin	diabetes mellitus, noninsulin-dependent, 3
sitagliptin	diabetes mellitus, noninsulin-dependent, 5
sitagliptin	diabetes mellitus, noninsulin-dependent, 2
sitagliptin	diabetes mellitus, noninsulin-dependent, 1
carteolol	hypertension
carteolol	glaucoma 1, open angle, p
carteolol	ocular hypertension
carteolol	open-angle glaucoma/primary open angle glaucoma
carteolol	glaucoma, normal tension, susceptibility to (finding)/glaucoma, normal tension, susceptibility to related phenotypic feature
carteolol	glaucoma 1, open angle, g
carteolol	glaucoma 1, open angle, f
carteolol	glaucoma 1, open angle, o
ingenol mebutate	actinic keratosis
levobunolol	glaucoma 1, open angle, o
levobunolol	open-angle glaucoma/primary open angle glaucoma
levobunolol	glaucoma, normal tension, susceptibility to (finding)/glaucoma, normal tension, susceptibility to related phenotypic feature
levobunolol	glaucoma 1, open angle, g
levobunolol	glaucoma 1, open angle, f
levobunolol	glaucoma 1, open angle, p
levobunolol	ocular hypertension
metipranolol	glaucoma 1, open angle, o
metipranolol	open-angle glaucoma/primary open angle glaucoma
metipranolol	glaucoma, normal tension, susceptibility to (finding)/glaucoma, normal tension, susceptibility to related phenotypic feature
metipranolol	glaucoma 1, open angle, g
metipranolol	glaucoma 1, open angle, f
metipranolol	glaucoma 1, open angle, p
metipranolol	ocular hypertension
timolol	hypertension
timolol	glaucoma 1, open angle, p
timolol	ocular hypertension
timolol	open-angle glaucoma/primary open angle glaucoma
timolol	glaucoma, normal tension, susceptibility to (finding)/glaucoma, normal tension, susceptibility to related phenotypic feature
timolol	glaucoma 1, open angle, g
timolol	glaucoma 1, open angle, f
timolol	glaucoma 1, open angle, o
sodium phosphate p32/sodium phosphate (32p)	polycythemia
sodium phosphate p32/sodium phosphate (32p)	polycythemia vera
clonidine	hypertension
clonidine	glaucoma 1, open angle, p
clonidine	attention deficit hyperactivity disorder
clonidine	open-angle glaucoma/primary open angle glaucoma
clonidine	attention deficit-hyperactivity disorder, susceptibility to, 7
clonidine	glaucoma, normal tension, susceptibility to (finding)/glaucoma, normal tension, susceptibility to related phenotypic feature
clonidine	glaucoma 1, open angle, g
clonidine	glaucoma 1, open angle, f
clonidine	glaucoma 1, open angle, o
guanfacine	attention deficit-hyperactivity disorder, susceptibility to, 7
guanfacine	hypertension
guanfacine	attention deficit hyperactivity disorder
moxonidine	essential hypertension
moxonidine	hypertension, essential, susceptibility to, 7
moxonidine	hypertension, essential, susceptibility to, 1
moxonidine	hypertension, essential, susceptibility to, 6
moxonidine	hypertension, essential, susceptibility to, 8
moxonidine	hypertension, essential related phenotypic feature/essential hypertension, genetic
moxonidine	hypertension, essential, susceptibility to, 2
moxonidine	hypertension, essential, susceptibility to, 3
moxonidine	hypertension, essential, susceptibility to, 5
moxonidine	hypertension, essential, susceptibility to, 4
rilmenidine	hypertension
propoxyphene	pain
naloxone	opioid dependence
naloxone	opioid-related disorders/opiate dependence
naloxone	pain
misoprostol	postpartum hemorrhage
alfuzosin	benign prostatic hyperplasia
alfuzosin	prostatic adenoma
tamsulosin	benign prostatic hyperplasia
tamsulosin	prostatic adenoma
terazosin	benign prostatic hyperplasia
terazosin	hypertension
terazosin	prostatic adenoma
silodosin	benign prostatic hyperplasia
silodosin	prostatic adenoma
voriconazole	candidemia
voriconazole	candidiasis, invasive
carnitine	alzheimer disease 2
carnitine	alzheimer disease 19
carnitine	alzheimer's disease
carnitine	alzheimer disease, familial, type 3/alzheimer disease, familial, 3, with spastic paraparesis and unusual plaques
carnitine	alzheimer disease 7
carnitine	alzheimer disease 17
carnitine	alzheimer disease 18
carnitine	senile dementia
carnitine	alzheimer disease 16
carnitine	alzheimer's disease without neurofibrillary tangles/alzheimer disease 15
carnitine	alzheimer disease 10
carnitine	alzheimer disease 9
carnitine	alzheimer disease type 1/presenile and senile dementia
carnitine	alzheimer disease 8
carnitine	alzheimer disease 5
carnitine	alzheimer disease, susceptibility to, mitochondrial
carnitine	alzheimer disease 6
carnitine	alzheimer disease 12
carnitine	alzheimer disease 13
carnitine	alzheimer disease 11
carnitine	alzheimer disease 4
carnitine	alzheimer disease 14
betaine	homocystinuria
betaine	cystitis
chlorpromazine	psychosis
chlorpromazine	schizophrenia 19
chlorpromazine	schizophrenia
chlorpromazine	schizophrenia 4
chlorpromazine	schizophrenia 15
chlorpromazine	nausea and vomiting
chlorpromazine	schizophrenia 9
chlorpromazine	chromosome 2p16.3 deletion syndrome
chlorpromazine	schizophrenia 18
chlorpromazine	mental disorders/psychiatric disorder
chlorpromazine	schizophrenia 11
chlorpromazine	mental disorder
chlorpromazine	schizophrenia 2
promazine	schizophrenia 4
promazine	schizophrenia 15
promazine	angioedema
promazine	schizophrenia 9
promazine	urticaria
promazine	schizophrenia 18
promazine	schizophrenia
promazine	sneezing
promazine	psychosis
promazine	allergic rhinitis
promazine	nausea and vomiting
promazine	allergic conjunctivitis
promazine	rare urticaria
promazine	reactive angioendotheliomatosis/renin-angiotensin-aldosterone system-blocker-induced angioedema
promazine	mental disorders/psychiatric disorder
promazine	mental disorder
promazine	schizophrenia 19
promazine	dermatographic urticaria
promazine	schizophrenia 2
promazine	chromosome 2p16.3 deletion syndrome
promazine	schizophrenia 11
triflupromazine	psychosis
triflupromazine	nausea and vomiting
triflupromazine	mental disorders/psychiatric disorder
triflupromazine	mental disorder
sodium glycerophosphate	hypophosphatemia
potassium acetate	hypokalemia
potassium chloride	constipation
potassium chloride	hypokalemia
sodium phosphate	hypophosphatemia
sodium phosphate	constipation
sodium phosphate	urinary tract infection
carboprost	postpartum hemorrhage
edoxaban	pulmonary embolism
diltiazem	atrial fibrillation
diltiazem	hypertension
diltiazem	long qt syndrome 10
diltiazem	prinzmetal angina
diltiazem	atrial fibrillation, familial, 15
diltiazem	brugada syndrome 7
docetaxel	lung cancer
docetaxel	head and neck malignant neoplasia
docetaxel	non-small cell lung carcinoma
docetaxel	prostate cancer
docetaxel	prostate cancer, hereditary, 9
docetaxel	breast carcinoma
docetaxel	prostate cancer, hereditary, 13
docetaxel	head and neck cancer
docetaxel	gastric cancer
docetaxel	breast cancer, familial/breast cancer, familial male
docetaxel	hereditary diffuse gastric cancer
docetaxel	prostate cancer, hereditary, 10
docetaxel	head and neck neoplasms/head and neck neoplasm
docetaxel	prostate cancer, hereditary, x-linked 1
docetaxel	non-small cell lung cancer
docetaxel	carcinoma
docetaxel	prostate cancer, hereditary, 5
docetaxel	prostate cancer, hereditary, x-linked 2
docetaxel	multiple fibroadenoma of the breast
docetaxel	prostate cancer, hereditary, 4
docetaxel	prostate cancer, hereditary, 11
docetaxel	breast neoplasm
docetaxel	prostate cancer, hereditary, 7
docetaxel	prostate cancer, hereditary, 6
docetaxel	stomach neoplasms/gastric neoplasm
docetaxel	prostate cancer, hereditary, 3
docetaxel	prostate cancer, familial/hereditary prostate carcinoma
docetaxel	prostate cancer, hereditary, 12
docetaxel	prostate cancer, hereditary, 15
docetaxel	prostate cancer, hereditary, 14
docetaxel	stomach neoplasm
docetaxel	prostate cancer, hereditary, 1
docetaxel	rare malignant breast tumor
docetaxel	prostate cancer, hereditary, 8
docetaxel	rare epithelial tumor of stomach
paclitaxel	lung cancer
paclitaxel	non-small cell lung carcinoma
paclitaxel	ovarian cancer
paclitaxel	breast carcinoma
paclitaxel	hypertension
paclitaxel	glaucoma 1, open angle, p
paclitaxel	kaposi sarcoma/kaposi's sarcoma
paclitaxel	ocular hypertension
paclitaxel	breast cancer, familial/breast cancer, familial male
paclitaxel	open-angle glaucoma/primary open angle glaucoma
paclitaxel	non-small cell lung cancer
paclitaxel	carcinoma
paclitaxel	ovarian cancer, susceptibility to, 1
paclitaxel	multiple fibroadenoma of the breast
paclitaxel	ovarian neoplasm
paclitaxel	breast neoplasm
paclitaxel	glaucoma, normal tension, susceptibility to (finding)/glaucoma, normal tension, susceptibility to related phenotypic feature
paclitaxel	glaucoma 1, open angle, g
