source	target
triazolam	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
triazolam	obsolete pregnancy in diabetics
triazolam	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
triazolam	obsolete complications of pregnancy, childbirth and the puerperium
triazolam	obsolete complications mainly related to pregnancy
triazolam	obsolete excessive vomiting starting after 22 completed weeks of gestation
triazolam	pregnancy exposure
methylprednisolone	obsolete syndrome of infant of a diabetic mother
minoxidil	allergy
minoxidil	gluten allergy
minoxidil	obsolete arthropathy due to hypersensitivity reaction
minoxidil	allergic respiratory disease/respiratory allergy
minoxidil	timothy grass allergy
minoxidil	gastrointestinal allergy
minoxidil	fruit allergy
minoxidil	apple allergy
minoxidil	apricot allergy
minoxidil	cherry allergy
minoxidil	indian plum allergy
minoxidil	melon allergy
minoxidil	peach allergy
minoxidil	plum allergy
minoxidil	tomato allergy
minoxidil	fish allergy
minoxidil	atlantic cod allergy
minoxidil	atlantic salmon allergy
minoxidil	carp allergy
minoxidil	zebrafish allergy
minoxidil	rainbow trout allergy
minoxidil	penicillin allergy
minoxidil	mollusc allergy
minoxidil	crustacean allergy
minoxidil	brown shrimp allergy
minoxidil	crab allergy
minoxidil	indian prawn allergy
minoxidil	tiger prawn allergy
minoxidil	white shrimp allergy
minoxidil	snail allergy
minoxidil	horned turban snail allergy
minoxidil	aortic aneurysm
minoxidil	obsolete dissecting aortic aneurysm
minoxidil	myocardial infarction
minoxidil	adrenal gland pheochromocytoma
minoxidil	pheochromocytoma
glyburide	obsolete diabetes mellitus insulin dependent type, uncontrolled, with peripheral circulatory disorder
glyburide	diabetes mellitus, insulin-dependent, 2/type 1 diabetes mellitus 2
glyburide	diabetes mellitus, insulin-dependent, 3/type 1 diabetes mellitus 3
glyburide	diabetes mellitus, insulin-dependent, 4/type 1 diabetes mellitus 4
glyburide	diabetes mellitus, insulin-dependent, 5/type 1 diabetes mellitus 5
glyburide	diabetes mellitus, insulin-dependent, 6/type 1 diabetes mellitus 6
glyburide	diabetes mellitus, insulin-dependent, 7/type 1 diabetes mellitus 7
glyburide	diabetes mellitus, insulin-dependent, 8/type 1 diabetes mellitus 8
glyburide	obsolete type 1 diabetes mellitus 9
glyburide	diabetes mellitus, insulin-dependent, 10/type 1 diabetes mellitus 10
glyburide	diabetes mellitus, insulin-dependent, 11/type 1 diabetes mellitus 11
glyburide	diabetes mellitus, insulin-dependent, 12/type 1 diabetes mellitus 12
glyburide	diabetes mellitus, insulin-dependent, 13/type 1 diabetes mellitus 13
glyburide	diabetes mellitus, insulin-dependent, 15/type 1 diabetes mellitus 15
glyburide	diabetes mellitus, insulin-dependent, 17/type 1 diabetes mellitus 17
glyburide	diabetes mellitus, insulin-dependent, 18/type 1 diabetes mellitus 18
glyburide	type 1 diabetes mellitus 19
glyburide	type 1 diabetes mellitus 20
glyburide	type 1 diabetes mellitus 21
glyburide	type 1 diabetes mellitus 22
glyburide	diabetes mellitus, insulin-dependent, 23/type 1 diabetes mellitus 23
glyburide	diabetes mellitus, insulin-dependent, 24/type 1 diabetes mellitus 24
glyburide	obsolete diabetes mellitus insulin dependent type, not stated as uncontrolled, with peripheral circulatory disorder
glyburide	obsolete diabetes mellitus insulin dependent type uncontrolled with renal manifestations
glyburide	obsolete diabetes mellitus insulin dependent type not stated as uncontrolled with renal manifestations
glyburide	obsolete diabetes mellitus insulin dependent type, uncontrolled, with ophthalmic manifestations
glyburide	diabetic ketoacidosis
glyburide	obsolete insulin dependent type diabetes mellitus uncontrolled with ketoacidosis
glyburide	obsolete diabetes mellitus juvenile type, uncontrolled, with neurological manifestations
glyburide	obsolete diabetes mellitus insulin dependent type, not stated as uncontrolled, with ophthalmic manifestations
glyburide	diabetes mellitus, insulin-dependent related phenotypic feature/iddm 1
glyburide	type 1 diabetes mellitus
glyburide	obsolete diabetes mellitus insulin dependent type, not stated as uncontrolled, with neurological manifestations
cytarabine	obsolete transient hypertension of pregnancy
cytarabine	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
cytarabine	obsolete pregnancy in diabetics
cytarabine	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
cytarabine	obsolete complications of pregnancy, childbirth and the puerperium
cytarabine	obsolete complications mainly related to pregnancy
cytarabine	obsolete excessive vomiting starting after 22 completed weeks of gestation
cytarabine	pregnancy exposure
calcium chloride	hypercalcemia
calcium chloride	obsolete metastatic ovarian small cell carcinoma with hypercalcemia
calcium chloride	ventricular fibrillation
dinoprostone	asthma
dinoprostone	obsolete transient hypertension of pregnancy
dinoprostone	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
dinoprostone	obsolete pregnancy in diabetics
dinoprostone	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
dinoprostone	obsolete complications of pregnancy, childbirth and the puerperium
dinoprostone	obsolete complications mainly related to pregnancy
dinoprostone	obsolete excessive vomiting starting after 22 completed weeks of gestation
dinoprostone	pregnancy exposure
dinoprostone	obsolete fetal distress
carboprost	obsolete transient hypertension of pregnancy
carboprost	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
carboprost	obsolete pregnancy in diabetics
carboprost	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
carboprost	obsolete complications of pregnancy, childbirth and the puerperium
carboprost	obsolete complications mainly related to pregnancy
carboprost	obsolete excessive vomiting starting after 22 completed weeks of gestation
carboprost	pregnancy exposure
uracil mustard	3-methylglutaconic aciduria type 7/3-methylglutaconic aciduria with cataracts, neurologic involvement and neutropenia
uracil mustard	neutropenia
uracil mustard	poikiloderma with neutropenia
uracil mustard	aplastic anemia
uracil mustard	thrombocytopenia
alprostadil	leukemia
alprostadil	aleukemic leukemia
alprostadil	chronic leukemia
alprostadil	sickle cell anemia
alprostadil	multiple myeloma
alprostadil	obsolete multiple myeloma and immunoproliferative neoplasm
alprostadil	neonatal respiratory distress/hyaline membrane disease
alprostadil	persistent fetal circulation syndrome/alveolar capillary dysplasia
alprostadil	obsolete transient hypertension of pregnancy
alprostadil	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
alprostadil	obsolete pregnancy in diabetics
alprostadil	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
alprostadil	obsolete complications of pregnancy, childbirth and the puerperium
alprostadil	obsolete complications mainly related to pregnancy
alprostadil	obsolete excessive vomiting starting after 22 completed weeks of gestation
alprostadil	pregnancy exposure
alprostadil	obsolete penis herpetic infectious disease
dimercaprol	liver disease
dimercaprol	obsolete hepatic torque teno virus infectious disease
butalbital	porphyria
butalbital	obsolete transient hypertension of pregnancy
butalbital	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
butalbital	obsolete pregnancy in diabetics
butalbital	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
butalbital	obsolete complications of pregnancy, childbirth and the puerperium
butalbital	obsolete complications mainly related to pregnancy
butalbital	obsolete excessive vomiting starting after 22 completed weeks of gestation
butalbital	pregnancy exposure
cyclophosphamide	obsolete transient hypertension of pregnancy
cyclophosphamide	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
cyclophosphamide	obsolete pregnancy in diabetics
cyclophosphamide	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
cyclophosphamide	obsolete complications of pregnancy, childbirth and the puerperium
cyclophosphamide	obsolete complications mainly related to pregnancy
cyclophosphamide	obsolete excessive vomiting starting after 22 completed weeks of gestation
cyclophosphamide	pregnancy exposure
mestranol	heart valve disease
mestranol	primary malignant liver neoplasm/resectable malignant liver neoplasm
mestranol	obsolete childhood liver neoplasm
mestranol	liver neoplasms/liver and intrahepatic bile duct epithelial neoplasm
mestranol	thrombophlebitis
mestranol	stroke
mestranol	obsolete diabetes mellitus of mother, with delivery
mestranol	diabetes mellitus
mestranol	obsolete diabetes mellitus with hyperosmolarity
mestranol	obsolete diabetes mellitus,insulin dependent type with hyperosmolarity, not stated as uncontrolled
mestranol	obsolete diabetes mellitus, insulin dependent type with hyperosmolarity, uncontrolled
mestranol	obsolete transient hypertension of pregnancy
mestranol	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
mestranol	obsolete pregnancy in diabetics
mestranol	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
mestranol	obsolete complications of pregnancy, childbirth and the puerperium
mestranol	obsolete complications mainly related to pregnancy
mestranol	obsolete excessive vomiting starting after 22 completed weeks of gestation
mestranol	pregnancy exposure
mestranol	endometrial cancer
mestranol	hypertension
mestranol	obsolete pre-eclampsia or eclampsia superimposed on pre-existing hypertension
mestranol	breast cancer
mestranol	breast neoplasm
norethynodrel	liver disease
norethynodrel	obsolete hepatic torque teno virus infectious disease
norethynodrel	thrombophlebitis
norethynodrel	obsolete transient hypertension of pregnancy
norethynodrel	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
norethynodrel	obsolete pregnancy in diabetics
norethynodrel	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
norethynodrel	obsolete complications of pregnancy, childbirth and the puerperium
norethynodrel	obsolete complications mainly related to pregnancy
norethynodrel	obsolete excessive vomiting starting after 22 completed weeks of gestation
norethynodrel	pregnancy exposure
propantheline	ulcerative colitis
propantheline	myasthenia gravis
propantheline	intestinal obstruction
propantheline	primary angle-closure glaucoma
propantheline	allergy
propantheline	gluten allergy
propantheline	obsolete arthropathy due to hypersensitivity reaction
propantheline	allergic respiratory disease/respiratory allergy
propantheline	timothy grass allergy
propantheline	gastrointestinal allergy
propantheline	fruit allergy
propantheline	apple allergy
propantheline	apricot allergy
propantheline	cherry allergy
propantheline	indian plum allergy
propantheline	melon allergy
propantheline	peach allergy
propantheline	plum allergy
propantheline	tomato allergy
propantheline	fish allergy
propantheline	atlantic cod allergy
propantheline	atlantic salmon allergy
propantheline	carp allergy
propantheline	zebrafish allergy
propantheline	rainbow trout allergy
propantheline	penicillin allergy
propantheline	mollusc allergy
propantheline	crustacean allergy
propantheline	brown shrimp allergy
propantheline	crab allergy
propantheline	indian prawn allergy
propantheline	tiger prawn allergy
propantheline	white shrimp allergy
propantheline	snail allergy
propantheline	horned turban snail allergy
haloperidol	liver disease
haloperidol	obsolete hepatic torque teno virus infectious disease
haloperidol	parkinson's disease
haloperidol	hereditary late-onset parkinson disease/hereditary late onset parkinson disease
haloperidol	young adult-onset parkinsonism/young-onset parkinson disease
haloperidol	parkinson disease 4, autosomal dominant lewy body (disorder)/parkinson disease 4, autosomal dominant lewy body
haloperidol	parkinson disease 17
haloperidol	parkinson disease 20, early-onset/parkinson disease 20, early-onset related phenotypic feature
haloperidol	parkinson disease 14, autosomal recessive/dystonia-parkinsonism, adult-onset
haloperidol	parkinson disease, familial, type 1
haloperidol	parkinson disease 7, autosomal recessive early-onset
haloperidol	parkinson disease 8
haloperidol	parkinsonian-pyramidal syndrome
haloperidol	bone marrow diseases/abnormality of bone marrow cell morphology
oxandrolone	obsolete transient hypertension of pregnancy
oxandrolone	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
oxandrolone	obsolete pregnancy in diabetics
oxandrolone	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
oxandrolone	obsolete complications of pregnancy, childbirth and the puerperium
oxandrolone	obsolete complications mainly related to pregnancy
oxandrolone	obsolete excessive vomiting starting after 22 completed weeks of gestation
oxandrolone	pregnancy exposure
oxandrolone	nephrosis
oxandrolone	prostate cancer
oxandrolone	breast cancer
oxandrolone	breast neoplasm
mitomycin	obsolete hemorrhagic disease of newborn
mitomycin	abnormality of coagulation/hemorrhagic disorders
mitomycin	obsolete epizootic hemorrhagic disease
mitomycin	obsolete transient hypertension of pregnancy
mitomycin	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
mitomycin	obsolete pregnancy in diabetics
mitomycin	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
mitomycin	obsolete complications of pregnancy, childbirth and the puerperium
mitomycin	obsolete complications mainly related to pregnancy
mitomycin	obsolete excessive vomiting starting after 22 completed weeks of gestation
mitomycin	pregnancy exposure
mitomycin	3-methylglutaconic aciduria type 7/3-methylglutaconic aciduria with cataracts, neurologic involvement and neutropenia
mitomycin	neutropenia
mitomycin	poikiloderma with neutropenia
mitomycin	obsolete abortion complicated by renal failure
mitomycin	renal failure
mitomycin	thrombocytopenia
mitomycin	blood coagulation disease
carmustine	obsolete transient hypertension of pregnancy
carmustine	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
carmustine	obsolete pregnancy in diabetics
carmustine	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
carmustine	obsolete complications of pregnancy, childbirth and the puerperium
carmustine	obsolete complications mainly related to pregnancy
carmustine	obsolete excessive vomiting starting after 22 completed weeks of gestation
carmustine	pregnancy exposure
carmustine	3-methylglutaconic aciduria type 7/3-methylglutaconic aciduria with cataracts, neurologic involvement and neutropenia
carmustine	neutropenia
carmustine	poikiloderma with neutropenia
carmustine	thrombocytopenia
lomustine	obsolete transient hypertension of pregnancy
lomustine	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
lomustine	obsolete pregnancy in diabetics
lomustine	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
lomustine	obsolete complications of pregnancy, childbirth and the puerperium
lomustine	obsolete complications mainly related to pregnancy
lomustine	obsolete excessive vomiting starting after 22 completed weeks of gestation
lomustine	pregnancy exposure
cisplatin	obsolete abortion complicated by renal failure
cisplatin	renal failure
cisplatin	3-methylglutaconic aciduria type 7/3-methylglutaconic aciduria with cataracts, neurologic involvement and neutropenia
cisplatin	neutropenia
cisplatin	poikiloderma with neutropenia
cisplatin	obsolete transient hypertension of pregnancy
cisplatin	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
cisplatin	obsolete pregnancy in diabetics
cisplatin	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
cisplatin	obsolete complications of pregnancy, childbirth and the puerperium
cisplatin	obsolete complications mainly related to pregnancy
cisplatin	obsolete excessive vomiting starting after 22 completed weeks of gestation
cisplatin	pregnancy exposure
cisplatin	thrombocytopenia
etoposide	obsolete transient hypertension of pregnancy
etoposide	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
etoposide	obsolete pregnancy in diabetics
etoposide	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
etoposide	obsolete complications of pregnancy, childbirth and the puerperium
etoposide	obsolete complications mainly related to pregnancy
etoposide	obsolete excessive vomiting starting after 22 completed weeks of gestation
etoposide	pregnancy exposure
hydroflumethiazide	obsolete transient hypertension of pregnancy
hydroflumethiazide	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
hydroflumethiazide	obsolete pregnancy in diabetics
hydroflumethiazide	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
hydroflumethiazide	obsolete complications of pregnancy, childbirth and the puerperium
hydroflumethiazide	obsolete complications mainly related to pregnancy
hydroflumethiazide	obsolete excessive vomiting starting after 22 completed weeks of gestation
hydroflumethiazide	pregnancy exposure
hydroflumethiazide	obsolete abortion complicated by renal failure
hydroflumethiazide	renal failure
hydroflumethiazide	anuria
dextran 40	anuria
dextran 40	blood coagulation disease
dextran 40	abnormality of coagulation/hemorrhagic disorders
dextran 40	thrombocytopenia
dextran 40	bone marrow diseases/abnormality of bone marrow cell morphology
hydrocodone	respiratory failure
barium sulfate	allergy
barium sulfate	gluten allergy
barium sulfate	obsolete arthropathy due to hypersensitivity reaction
barium sulfate	allergic respiratory disease/respiratory allergy
barium sulfate	timothy grass allergy
barium sulfate	gastrointestinal allergy
barium sulfate	fruit allergy
barium sulfate	apple allergy
barium sulfate	apricot allergy
barium sulfate	cherry allergy
barium sulfate	indian plum allergy
barium sulfate	melon allergy
barium sulfate	peach allergy
barium sulfate	plum allergy
barium sulfate	tomato allergy
barium sulfate	fish allergy
barium sulfate	atlantic cod allergy
barium sulfate	atlantic salmon allergy
barium sulfate	carp allergy
barium sulfate	zebrafish allergy
barium sulfate	rainbow trout allergy
barium sulfate	penicillin allergy
barium sulfate	mollusc allergy
barium sulfate	crustacean allergy
barium sulfate	brown shrimp allergy
barium sulfate	crab allergy
barium sulfate	indian prawn allergy
barium sulfate	tiger prawn allergy
barium sulfate	white shrimp allergy
barium sulfate	snail allergy
barium sulfate	horned turban snail allergy
lindane	dermatitis
lindane	obsolete apnea of prematurity
lindane	encephalopathy, neonatal severe, with lactic acidosis and brain abnormalities
lindane	pyoderma
medrysone	iritis
gentamicin	allergy
gentamicin	gluten allergy
gentamicin	obsolete arthropathy due to hypersensitivity reaction
gentamicin	allergic respiratory disease/respiratory allergy
gentamicin	timothy grass allergy
gentamicin	gastrointestinal allergy
gentamicin	fruit allergy
gentamicin	apple allergy
gentamicin	apricot allergy
gentamicin	cherry allergy
gentamicin	indian plum allergy
gentamicin	melon allergy
gentamicin	peach allergy
gentamicin	plum allergy
gentamicin	tomato allergy
gentamicin	fish allergy
gentamicin	atlantic cod allergy
gentamicin	atlantic salmon allergy
gentamicin	carp allergy
gentamicin	zebrafish allergy
gentamicin	rainbow trout allergy
gentamicin	penicillin allergy
gentamicin	mollusc allergy
gentamicin	crustacean allergy
gentamicin	brown shrimp allergy
gentamicin	crab allergy
gentamicin	indian prawn allergy
gentamicin	tiger prawn allergy
gentamicin	white shrimp allergy
gentamicin	snail allergy
gentamicin	horned turban snail allergy
fluorometholone	corneal disease
fluorometholone	congenital hereditary endothelial dystrophy of cornea
fluorometholone	obsolete malignant neoplasm of eyeball, except conjunctiva, cornea, retina and choroid
griseofulvin	porphyria
griseofulvin	liver failure
fluocinolone acetonide	allergy
fluocinolone acetonide	gluten allergy
fluocinolone acetonide	obsolete arthropathy due to hypersensitivity reaction
fluocinolone acetonide	allergic respiratory disease/respiratory allergy
fluocinolone acetonide	timothy grass allergy
fluocinolone acetonide	gastrointestinal allergy
fluocinolone acetonide	fruit allergy
fluocinolone acetonide	apple allergy
fluocinolone acetonide	apricot allergy
fluocinolone acetonide	cherry allergy
fluocinolone acetonide	indian plum allergy
fluocinolone acetonide	melon allergy
fluocinolone acetonide	peach allergy
fluocinolone acetonide	plum allergy
fluocinolone acetonide	tomato allergy
fluocinolone acetonide	fish allergy
fluocinolone acetonide	atlantic cod allergy
fluocinolone acetonide	atlantic salmon allergy
fluocinolone acetonide	carp allergy
fluocinolone acetonide	zebrafish allergy
fluocinolone acetonide	rainbow trout allergy
fluocinolone acetonide	penicillin allergy
fluocinolone acetonide	mollusc allergy
fluocinolone acetonide	crustacean allergy
fluocinolone acetonide	brown shrimp allergy
fluocinolone acetonide	crab allergy
fluocinolone acetonide	indian prawn allergy
fluocinolone acetonide	tiger prawn allergy
fluocinolone acetonide	white shrimp allergy
fluocinolone acetonide	snail allergy
fluocinolone acetonide	horned turban snail allergy
metrizamide	allergy
metrizamide	gluten allergy
metrizamide	obsolete arthropathy due to hypersensitivity reaction
metrizamide	allergic respiratory disease/respiratory allergy
metrizamide	timothy grass allergy
metrizamide	gastrointestinal allergy
metrizamide	fruit allergy
metrizamide	apple allergy
metrizamide	apricot allergy
metrizamide	cherry allergy
metrizamide	indian plum allergy
metrizamide	melon allergy
metrizamide	peach allergy
metrizamide	plum allergy
metrizamide	tomato allergy
metrizamide	fish allergy
metrizamide	atlantic cod allergy
metrizamide	atlantic salmon allergy
metrizamide	carp allergy
metrizamide	zebrafish allergy
metrizamide	rainbow trout allergy
metrizamide	penicillin allergy
metrizamide	mollusc allergy
metrizamide	crustacean allergy
metrizamide	brown shrimp allergy
metrizamide	crab allergy
metrizamide	indian prawn allergy
metrizamide	tiger prawn allergy
metrizamide	white shrimp allergy
metrizamide	snail allergy
metrizamide	horned turban snail allergy
danazol	porphyria
danazol	obsolete transient hypertension of pregnancy
danazol	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
danazol	obsolete pregnancy in diabetics
danazol	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
danazol	obsolete complications of pregnancy, childbirth and the puerperium
danazol	obsolete complications mainly related to pregnancy
danazol	obsolete excessive vomiting starting after 22 completed weeks of gestation
danazol	pregnancy exposure
danazol	nephronophthisis-like nephropathy 1
danazol	obsolete bone marrow tansplantation nephropathy
danazol	obsolete gouty nephropathy
danazol	kidney diseases/kidney disease
danazol	congenital anomaly of the kidney/abnormality of the kidney
danazol	heart disease
danazol	liver disease
danazol	obsolete hepatic torque teno virus infectious disease
inamrinone lactate	obsolete congenital aortic insufficiency
inamrinone lactate	aortic valve insufficiency
inamrinone lactate	pulmonary valve insufficiency
inamrinone lactate	allergy
inamrinone lactate	gluten allergy
inamrinone lactate	obsolete arthropathy due to hypersensitivity reaction
inamrinone lactate	allergic respiratory disease/respiratory allergy
inamrinone lactate	timothy grass allergy
inamrinone lactate	gastrointestinal allergy
inamrinone lactate	fruit allergy
inamrinone lactate	apple allergy
inamrinone lactate	apricot allergy
inamrinone lactate	cherry allergy
inamrinone lactate	indian plum allergy
inamrinone lactate	melon allergy
inamrinone lactate	peach allergy
inamrinone lactate	plum allergy
inamrinone lactate	tomato allergy
inamrinone lactate	fish allergy
inamrinone lactate	atlantic cod allergy
inamrinone lactate	atlantic salmon allergy
inamrinone lactate	carp allergy
inamrinone lactate	zebrafish allergy
inamrinone lactate	rainbow trout allergy
inamrinone lactate	penicillin allergy
inamrinone lactate	mollusc allergy
inamrinone lactate	crustacean allergy
inamrinone lactate	brown shrimp allergy
inamrinone lactate	crab allergy
inamrinone lactate	indian prawn allergy
inamrinone lactate	tiger prawn allergy
inamrinone lactate	white shrimp allergy
inamrinone lactate	snail allergy
inamrinone lactate	horned turban snail allergy
nalidixic acid	obsolete syndrome of infant of a diabetic mother
iohexol	allergy
iohexol	gluten allergy
iohexol	obsolete arthropathy due to hypersensitivity reaction
iohexol	allergic respiratory disease/respiratory allergy
iohexol	timothy grass allergy
iohexol	gastrointestinal allergy
iohexol	fruit allergy
iohexol	apple allergy
iohexol	apricot allergy
iohexol	cherry allergy
iohexol	indian plum allergy
iohexol	melon allergy
iohexol	peach allergy
iohexol	plum allergy
iohexol	tomato allergy
iohexol	fish allergy
iohexol	atlantic cod allergy
iohexol	atlantic salmon allergy
iohexol	carp allergy
iohexol	zebrafish allergy
iohexol	rainbow trout allergy
iohexol	penicillin allergy
iohexol	mollusc allergy
iohexol	crustacean allergy
iohexol	brown shrimp allergy
iohexol	crab allergy
iohexol	indian prawn allergy
iohexol	tiger prawn allergy
iohexol	white shrimp allergy
iohexol	snail allergy
iohexol	horned turban snail allergy
stanozolol	prostate cancer
stanozolol	obsolete transient hypertension of pregnancy
stanozolol	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
stanozolol	obsolete pregnancy in diabetics
stanozolol	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
stanozolol	obsolete complications of pregnancy, childbirth and the puerperium
stanozolol	obsolete complications mainly related to pregnancy
stanozolol	obsolete excessive vomiting starting after 22 completed weeks of gestation
stanozolol	pregnancy exposure
stanozolol	breast cancer
stanozolol	breast neoplasm
stanozolol	nephrosis
lidocaine	allergy
lidocaine	gluten allergy
lidocaine	obsolete arthropathy due to hypersensitivity reaction
lidocaine	allergic respiratory disease/respiratory allergy
lidocaine	timothy grass allergy
lidocaine	gastrointestinal allergy
lidocaine	fruit allergy
lidocaine	apple allergy
lidocaine	apricot allergy
lidocaine	cherry allergy
lidocaine	indian plum allergy
lidocaine	melon allergy
lidocaine	peach allergy
lidocaine	plum allergy
lidocaine	tomato allergy
lidocaine	fish allergy
lidocaine	atlantic cod allergy
lidocaine	atlantic salmon allergy
lidocaine	carp allergy
lidocaine	zebrafish allergy
lidocaine	rainbow trout allergy
lidocaine	penicillin allergy
lidocaine	mollusc allergy
lidocaine	crustacean allergy
lidocaine	brown shrimp allergy
lidocaine	crab allergy
lidocaine	indian prawn allergy
lidocaine	tiger prawn allergy
lidocaine	white shrimp allergy
lidocaine	snail allergy
lidocaine	horned turban snail allergy
praziquantel	obsolete ocular onchocerciasis
desonide	allergy
desonide	gluten allergy
desonide	obsolete arthropathy due to hypersensitivity reaction
desonide	allergic respiratory disease/respiratory allergy
desonide	timothy grass allergy
desonide	gastrointestinal allergy
desonide	fruit allergy
desonide	apple allergy
desonide	apricot allergy
desonide	cherry allergy
desonide	indian plum allergy
desonide	melon allergy
desonide	peach allergy
desonide	plum allergy
desonide	tomato allergy
desonide	fish allergy
desonide	atlantic cod allergy
desonide	atlantic salmon allergy
desonide	carp allergy
desonide	zebrafish allergy
desonide	rainbow trout allergy
desonide	penicillin allergy
desonide	mollusc allergy
desonide	crustacean allergy
desonide	brown shrimp allergy
desonide	crab allergy
desonide	indian prawn allergy
desonide	tiger prawn allergy
desonide	white shrimp allergy
desonide	snail allergy
desonide	horned turban snail allergy
plicamycin	autosomal dominant hypocalcemia 1
plicamycin	autosomal dominant hypocalcemia 2
plicamycin	autosomal dominant hypocalcemia
plicamycin	obsolete hypocalcemia and hypomagnesemia of newborn
plicamycin	3-methylglutaconic aciduria type 7/3-methylglutaconic aciduria with cataracts, neurologic involvement and neutropenia
plicamycin	neutropenia
plicamycin	poikiloderma with neutropenia
plicamycin	obsolete hemorrhagic disease of newborn
plicamycin	abnormality of coagulation/hemorrhagic disorders
plicamycin	obsolete epizootic hemorrhagic disease
plicamycin	thrombocytopenia
plicamycin	blood coagulation disease
nifedipine	myocardial infarction
nifedipine	hypotension
scopolamine	intestinal obstruction
scopolamine	glycoprotein ia deficiency/platelet-type bleeding disorder 9
scopolamine	platelet glycoprotein iv deficiency/platelet-type bleeding disorder 10
scopolamine	thromboxane synthetase deficiency/platelet-type bleeding disorder 14
scopolamine	platelet-type bleeding disorder 19
scopolamine	platelet-type bleeding disorder 18
scopolamine	platelet-type bleeding disorder 15
scopolamine	platelet-type bleeding disorder 20
scopolamine	platelet-type bleeding disorder 11
scopolamine	prostaglandin-endoperoxide synthase 1 deficiency, platelet/platelet-type bleeding disorder 12
scopolamine	glanzmann thrombasthenia, autosomal dominant/platelet-type bleeding disorder 16
scopolamine	bleeding disorder due to p2ry12 defect/platelet-type bleeding disorder 8
scopolamine	fundus hemorrhage
scopolamine	thyrotoxicosis
scopolamine	obsolete thyrotoxicosis from ectopic thyroid nodule
scopolamine	obsolete thyrotoxicosis with toxic single thyroid nodule
scopolamine	primary angle-closure glaucoma
scopolamine	myasthenia gravis
estrone	liver disease
estrone	obsolete hepatic torque teno virus infectious disease
estrone	obsolete transient hypertension of pregnancy
estrone	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
estrone	obsolete pregnancy in diabetics
estrone	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
estrone	obsolete complications of pregnancy, childbirth and the puerperium
estrone	obsolete complications mainly related to pregnancy
estrone	obsolete excessive vomiting starting after 22 completed weeks of gestation
estrone	pregnancy exposure
estrone	breast cancer
estrone	breast neoplasm
estrone	thrombophlebitis
estrogens, esterified	obsolete transient hypertension of pregnancy
estrogens, esterified	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
estrogens, esterified	obsolete pregnancy in diabetics
estrogens, esterified	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
estrogens, esterified	obsolete complications of pregnancy, childbirth and the puerperium
estrogens, esterified	obsolete complications mainly related to pregnancy
estrogens, esterified	obsolete excessive vomiting starting after 22 completed weeks of gestation
estrogens, esterified	pregnancy exposure
synthetic conjugated estrogens, b	obsolete transient hypertension of pregnancy
synthetic conjugated estrogens, b	obsolete toxemia with convulsions complicating pregnancy, childbirth or the puerperium
