source	target
neltenexine	bronchitis
neostigmine	myasthenia gravis
nepinalone	dry cough
nevirapine	hiv infection
niacinamide	acne
niacinamide	pellagra
nicardipine	hypertension
amoxapine	depression
amoxicillin	haemophilus influenzae pneumonia
amoxicillin	infectious otitis media
amoxicillin	streptococcal pneumonia
amoxicillin	bacterial pneumonia
amoxicillin	streptococcal infection
amoxicillin	staphylococcal pneumonia
amoxicillin	pharyngitis
amoxicillin	rhinoscleroma
amoxicillin	pneumonia due to klebsiella pneumoniae/klebsiella pneumonia
amoxicillin	staphylococcus aureus infection
amoxicillin	helicobacter-associated gastritis/helicobacter pylori-associated gastritis
amoxicillin	escherichia coli infections
amoxicillin	urinary tract infection
nicotine	pellagra
nicotine	tobacco use disorder/nicotine dependence
nicotinyl alcohol	meniere disease
nicotinyl alcohol	hyperlipidemia
nicotinyl alcohol	pellagra
nifedipine	prinzmetal angina
nifedipine	hypertension
nifurtimox	chagas disease
nifurtoinol	urinary tract infection
nilotinib	leukemia, myeloid, chronic-phase
nimodipine	subarachnoid hemorrhage
nisoldipine	hypertension
nitazoxanide	giardiasis
nitazoxanide	cryptosporidiosis
nitisinone	tyrosinemia type i
nitrazepam	insomnia
nitrazepam	early myoclonic encephalopathy
nitric oxide	persistent fetal circulation syndrome/alveolar capillary dysplasia
nitric oxide	pulmonary arterial hypertension
amphetamine	obesity
amphetamine	attention deficit hyperactivity disorder
amphetamine	narcolepsy
nizatidine	erosive esophagitis
nizatidine	peptic esophagitis
nizatidine	dyspepsia
nizatidine	duodenal ulcer
nizatidine	peptic ulcer/gastrojejunal ulcer
nizatidine	gastroesophageal reflux disease
nizatidine	gastric ulcer
norethindrone	female hypogonadism syndrome/female hypogonadism
norethindrone	postmenopausal atrophic vaginitis
norethindrone	hot flashes
norethindrone	atrophy of vulva
norethindrone	osteoporosis, postmenopausal/postmenopausal osteoporosis
norethindrone	metrorrhagia
norethindrone	acne
norethindrone	endometriosis
norethynodrel	endometriosis
norethynodrel	female hypogonadism syndrome/female hypogonadism
norfloxacin	acute bacterial peritonitis
norfloxacin	pneumonia due to pseudomonas
norfloxacin	pneumonia due to klebsiella pneumoniae/klebsiella pneumonia
norfloxacin	streptococcal infection
norfloxacin	shigella dysenteriae
norfloxacin	prostatitis
norfloxacin	pneumonia due to escherichia coli
norfloxacin	escherichia coli septicemia
norfloxacin	haemophilus influenzae pneumonia
norfloxacin	staphylococcal pneumonia
norfloxacin	bacterial pneumonia
norfloxacin	postnatal infection
norfloxacin	acute gonococcal endometritis
norfloxacin	acute osteomyelitis
norfloxacin	malignant otitis externa caused by pseudomonas aeruginosa
norfloxacin	streptococcal pneumonia
norfloxacin	peritonitis
norfloxacin	acute maxillary sinusitis
norfloxacin	otitis externa
norfloxacin	urinary tract infection
norfloxacin	rhinoscleroma
norfloxacin	anthrax
norfloxacin	arthropathy
norfloxacin	bronchitis
norfloxacin	bacterial conjunctivitis
norfloxacin	chancroid
norfloxacin	chlamydial pneumonia
norfloxacin	pyelonephritis
norfloxacin	endomyometritis
norfloxacin	typhoid fever
norfloxacin	dysentery
norfloxacin	mycoplasma pneumoniae pneumonia
norfloxacin	abdominal infection
norfloxacin	enterobacteriaceae infections
norfloxacin	chlamydial urethritis
norfloxacin	acute gonococcal cervicitis
norfloxacin	urethritis
norfloxacin	pneumonia
norfloxacin	osteomyelitis
norfloxacin	abdominal abscess
norfloxacin	cystitis
norfloxacin	postoperative infection
norfloxacin	staphylococcus aureus infection
norfloxacin	gonorrhea
norfloxacin	pseudomonas aeruginosa infectious disease
norfloxacin	escherichia coli infections
norfloxacin	enteric campylobacteriosis/campylobacter enteritis
norfloxacin	infective cystitis/infectious cystitis
norfloxacin	nosocomial pneumonia
norfloxacin	chronic tubotympanic suppurative otitis media
norgestimate	acne
norgestimate	postmenopausal atrophic vaginitis
norgestimate	osteoporosis, postmenopausal/postmenopausal osteoporosis
norgestimate	atrophy of vulva
norgestimate	hot flashes
amphotericin b	aspergillosis
amphotericin b	esophageal candidiasis
amphotericin b	yaws
amphotericin b	brucellosis
amphotericin b	invasive pulmonary aspergillosis
amphotericin b	coccidioidomycosis
amphotericin b	fungal meningitis
amphotericin b	acute gonococcal cervicitis
amphotericin b	histoplasmosis
amphotericin b	zygomycosis
amphotericin b	relapsing fever
amphotericin b	granuloma inguinale
amphotericin b	gonorrhea of pharynx
amphotericin b	bronchitis
amphotericin b	ornithosis
amphotericin b	rocky mountain spotted fever
amphotericin b	pulmonary cryptococcosis/cryptococcal pneumonia
amphotericin b	sinusitis
amphotericin b	visceral leishmaniasis
amphotericin b	abdominal infection
amphotericin b	q fever
amphotericin b	gonorrhea
amphotericin b	chlamydia trachomatis infection of genital structure
amphotericin b	syphilis
amphotericin b	cutaneous candidiasis
amphotericin b	cryptococcosis
amphotericin b	blastomycosis
amphotericin b	lymphogranuloma venereum
amphotericin b	disseminated candidiasis
amphotericin b	candidal meningitis
amphotericin b	candidal endocarditis
amphotericin b	candidiasis
amphotericin b	disseminated sporotrichosis
amphotericin b	acne
amphotericin b	mycotic endocarditis
amphotericin b	urinary tract infection
amphotericin b	pharyngitis
amphotericin b	pneumonia
amphotericin b	candidemia
amphotericin b	diaper rash
amphotericin b	actinomycosis
amphotericin b	leishmaniasis
amphotericin b	anthrax
amphotericin b	oral candidiasis
amphotericin b	trachoma
amphotericin b	stomatitis
amphotericin b	rickettsialpox
nortriptyline	depression
nylidrin	aneurysm
nystatin	vulvovaginal candidiasis
nystatin	gastrointestinal candidiasis
nystatin	oral candidiasis
nystatin	cutaneous candidiasis
ampicillin/pivampicillin	infectious otitis media
ampicillin/pivampicillin	escherichia coli septicemia
ampicillin/pivampicillin	cholangitis
ampicillin/pivampicillin	bacterial pneumonia
ampicillin/pivampicillin	meningitis, escherichia coli/escherichia coli meningitis
ampicillin/pivampicillin	epiglottitis
ampicillin/pivampicillin	acute gonococcal cervicitis
ampicillin/pivampicillin	bacterial peritonitis
ampicillin/pivampicillin	bacterial endocarditis
ampicillin/pivampicillin	staphylococcus aureus infection
ampicillin/pivampicillin	salmonella sepsis
ampicillin/pivampicillin	septicemia
ampicillin/pivampicillin	streptococcal bacteremia
ampicillin/pivampicillin	sinusitis
ampicillin/pivampicillin	staphylococcal pneumonia
ampicillin/pivampicillin	bacterial meningitis
ampicillin/pivampicillin	gonorrhea
ampicillin/pivampicillin	acute gonococcal endometritis
ampicillin/pivampicillin	pneumococcal meningitis
ampicillin/pivampicillin	shigella dysenteriae
ampicillin/pivampicillin	meningococcal meningitis
ampicillin/pivampicillin	streptococcal pneumonia
ampicillin/pivampicillin	pharyngitis
ampicillin/pivampicillin	urinary tract infection
ampicillin/pivampicillin	escherichia coli infections
ampicillin/pivampicillin	abdominal infection
ampicillin/pivampicillin	enterobacteriaceae infections
ampicillin/pivampicillin	paratyphoid fever
ampicillin/pivampicillin	rhinoscleroma
ampicillin/pivampicillin	haemophilus influenzae pneumonia
octreotide	acromegaly
octreotide	carcinoid syndrome
ofloxacin	pyelonephritis
ofloxacin	dysentery
ofloxacin	acute bacterial peritonitis
ofloxacin	anthrax
ofloxacin	typhoid fever
ofloxacin	otitis externa
ofloxacin	escherichia coli septicemia
ofloxacin	shigella dysenteriae
ofloxacin	chronic tubotympanic suppurative otitis media
ofloxacin	gonorrhea
ofloxacin	infective cystitis/infectious cystitis
ofloxacin	streptococcal infection
ofloxacin	haemophilus influenzae pneumonia
ofloxacin	staphylococcal pneumonia
ofloxacin	streptococcal pneumonia
ofloxacin	pneumonia due to pseudomonas
ofloxacin	urethritis
ofloxacin	escherichia coli infections
ofloxacin	arthropathy
ofloxacin	chlamydial pneumonia
ofloxacin	chancroid
ofloxacin	osteomyelitis
ofloxacin	acute maxillary sinusitis
ofloxacin	pneumonia due to escherichia coli
ofloxacin	enteric campylobacteriosis/campylobacter enteritis
ofloxacin	staphylococcus aureus infection
ofloxacin	acute gonococcal cervicitis
ofloxacin	rhinoscleroma
ofloxacin	acute gonococcal endometritis
ofloxacin	bacterial pneumonia
ofloxacin	enterobacteriaceae infections
ofloxacin	cystitis
ofloxacin	postoperative infection
ofloxacin	malignant otitis externa caused by pseudomonas aeruginosa
ofloxacin	urinary tract infection
ofloxacin	pneumonia
ofloxacin	prostatitis
ofloxacin	abdominal infection
ofloxacin	bronchitis
ofloxacin	mycoplasma pneumoniae pneumonia
ofloxacin	pseudomonas aeruginosa infectious disease
ofloxacin	chlamydial urethritis
ofloxacin	acute osteomyelitis
ofloxacin	nosocomial pneumonia
ofloxacin	bacterial conjunctivitis
ofloxacin	abdominal abscess
olanzapine	bipolar disorder
olanzapine	major depressive disorder
olanzapine	manic bipolar affective disorder
olanzapine	schizophrenia
olmesartan	hypertension
olopatadine	allergic rhinitis
olopatadine	hay fever/seasonal allergic rhinitis
olopatadine	allergic conjunctivitis
omeprazole	gastric ulcer
omeprazole	duodenal ulcer
omoconazole	vulvovaginal candidiasis
omoconazole	cutaneous candidiasis
omoconazole	dermatophytosis
omoconazole	pityriasis versicolor
opipramol	depression
orlistat	obesity
orphenadrine	parkinsonism
oseltamivir	influenza
oteracil	gastric cancer
oxaceprol	osteoarthritis
oxacillin	staphylococcal pneumonia
oxacillin	staphylococcal skin infections
oxacillin	osteomyelitis
oxacillin	staphylococcus aureus infection
oxacillin	sinusitis
oxacillin	staphylococcal meningitis
oxacillin	pharyngitis
oxacillin	staphylococcal bacteremia
oxaflozane	anxiety
oxamniquine	schistosomiasis
oxaprozin	juvenile rheumatoid arthritis
oxaprozin	osteoarthritis
oxaprozin	rheumatoid arthritis
oxazepam	anxiety
oxazepam	alcohol withdrawal delirium
oxcarbazepine	partial epilepsy
oxeladin	dry cough
oxetorone fumarate/oxetorone	migraine
oxitropium	chronic obstructive pulmonary disease
oxyphencyclimine	peptic ulcer/gastrojejunal ulcer
oxprenolol	hypertension
oxprenolol	anxiety
oxybutynin	overactive bladder
oxybutynin	urge incontinence
oxybutynin	neurogenic bladder
oxycodone	severe pain
oxymetazoline	red eye
oxymetholone	aplastic anemia
oxymetholone	congenital hypoplastic anemia
oxymorphone	pain
oxymorphone	severe pain
oxypertine	schizophrenia
oxyphenisatin	constipation
oxytetracycline	rocky mountain spotted fever
oxytetracycline	lymphogranuloma venereum
oxytetracycline	bacterial conjunctivitis
oxytetracycline	brucellosis
oxytetracycline	relapsing fever
oxytetracycline	actinomycosis
oxytetracycline	chlamydia trachomatis infection of genital structure
oxytetracycline	syphilis
oxytetracycline	acute gonococcal cervicitis
oxytetracycline	anthrax
oxytetracycline	pharyngitis
oxytetracycline	ornithosis
oxytetracycline	trachoma
oxytetracycline	stomatitis
oxytetracycline	bronchitis
oxytetracycline	granuloma inguinale
oxytetracycline	sinusitis
oxytetracycline	acute gonococcal epididymo-orchitis
oxytetracycline	gonorrhea of pharynx
oxytetracycline	acute gonococcal endometritis
oxytetracycline	rickettsialpox
oxytetracycline	pneumonia
oxytetracycline	urinary tract infection
oxytetracycline	q fever
oxytetracycline	yaws
ozagrel	intracranial vasospasm
ozagrel	asthma
paclitaxel	secondary malignant neoplasm of pancreas/metastatic malignant neoplasm in the pancreas
paclitaxel	kaposi sarcoma/kaposi's sarcoma
paclitaxel	open-angle glaucoma/primary open angle glaucoma
paclitaxel	ovarian cancer
paclitaxel	ocular hypertension
paclitaxel	non-small cell lung carcinoma
paclitaxel	hypertension
paclitaxel	breast carcinoma
paclitaxel	malignant neoplasm of specified parts of peritoneum/peritoneum cancer
paclitaxel	fallopian tube carcinoma
pamidronate disodium	humoral hypercalcemia of malignancy/hypercalcemia of malignancy
pamidronate disodium	osteitis deformans/bone paget disease
4-aminobenzoic acid/4-aminobenzoate	pemphigus
4-aminobenzoic acid/4-aminobenzoate	peyronie disease/peyronie's disease
4-aminobenzoic acid/4-aminobenzoate	localized scleroderma
4-aminobenzoic acid/4-aminobenzoate	scleroderma
4-aminobenzoic acid/4-aminobenzoate	dermatomyositis
amyl nitrite	cyanide poisoning
aminosalicylic acid	pulmonary tuberculosis
pantoprazole	erosive esophagitis
pantoprazole	zollinger-ellison syndrome
pantoprazole	gastroesophageal reflux disease
pantoprazole	multiple endocrine neoplasia
pantoprazole	peptic ulcer/gastrojejunal ulcer
pantothenic acid	ascorbic acid deficiency
papaverine	peripheral vascular disease
papaverine	cerebral ischemia/brain ischemia
paramethadione	epilepsy
paramethadione	childhood absence epilepsy
pargyline	hypertension
paromomycin	hepatic coma
paroxetine	major depressive disorder
paroxetine	obsessive-compulsive disorder
paroxetine	panic disorder
paroxetine	social phobia
paroxetine	post-traumatic stress disorder
paroxetine	premenstrual dysphoric disorder
paroxetine	generalized anxiety disorder
paroxetine	depression
paroxetine	hot flashes
pemetrexed	malignant mesothelioma
pemetrexed	non-small cell lung carcinoma
pemirolast	allergic conjunctivitis
pemirolast	asthma
pemirolast	allergic rhinitis
pemoline	attention deficit hyperactivity disorder
penbutolol	hypertension
penciclovir	herpes labialis
penicillamine	rheumatoid arthritis
penicillamine	hepatolenticular degeneration/wilson disease
penicillamine	cystinuria
penicillin g	streptococcal toxic-shock syndrome
penicillin g	botulism
penicillin g	gonococcal infection of joint
penicillin g	congenital syphilis
penicillin g	neurosyphilis
penicillin g	secondary syphilis
penicillin g	pasteurellosis
penicillin g	yaws
penicillin g	pasteurella multocida infectious disease/infection by pasteurella multocida
penicillin g	stomatitis
penicillin g	streptococcal pneumonia
penicillin g	abdominal actinomycosis
penicillin g	latent yaws
penicillin g	tetanus
penicillin g	aspiration pneumonia
penicillin g	erysipeloid
penicillin g	infectious otitis media
penicillin g	cutaneous anthrax
penicillin g	diphtheria
penicillin g	late latent syphilis
penicillin g	meningococcal meningitis
penicillin g	rat-bite fever
penicillin g	streptococcal meningitis
penicillin g	latent syphilis
penicillin g	pulmonary actinomycosis
penicillin g	respiratory tract infections
penicillin g	pneumococcal meningitis
penicillin g	anthrax sepsis
penicillin g	pinta
penicillin g	streptococcal infection
penicillin g	anthrax
penicillin g	bejel
penicillin g	pneumonia, necrotizing
penicillin g	cervicofacial actinomycosis
penicillin g	lung abscess
penicillin g	syphilis
penicillin g	tertiary syphilis
penicillin g	erysipelas
penicillin g	primary genital syphilis
penicillin g	early latent syphilis, positive serology, negative cerebrospinal fluid, less than 2 years after infection/early latent syphilis
penicillin g	fusospirochetal pharyngitis
penicillin g	bacterial endocarditis
penicillin g	scarlet fever
penicillin g	listeria meningitis
penicillin g	gastrointestinal anthrax
penicillin g	tertiary lesion of yaws
penicillin g	inhalational anthrax
penicillin g	pharyngitis
penicillin g	staphylococcus aureus infection
penicillin g	actinomycosis
penicillin g	meningococcemia
penicillin v/penicillin v potassium	pharyngitis
penicillin v/penicillin v potassium	staphylococcus aureus infection
penicillin v/penicillin v potassium	fusospirochetal pharyngitis
penicillin v/penicillin v potassium	infectious otitis media
penicillin v/penicillin v potassium	erysipelas
penicillin v/penicillin v potassium	streptococcal infection
penicillin v/penicillin v potassium	respiratory tract infections
penicillin v/penicillin v potassium	stomatitis
penicillin v/penicillin v potassium	scarlet fever
anagrelide	essential thrombocythemia
pentamidine	african trypanosomiasis
penthienate	peptic ulcer/gastrojejunal ulcer
penthienate	gastric spasm (disorder)
pentobarbital	epilepsy
pentobarbital	status epilepticus
pentobarbital	cerebral ischemia/brain ischemia
pentobarbital	insomnia
pentobarbital	severe anxiety (panic)
pentosan polysulfate	bladder pain
pentosan polysulfate	interstitial cystitis
pentostatin	hairy cell leukemia
pentoxifylline	peripheral vascular disease
perazine	anxiety
perazine	enterobiasis
perazine	schizophrenia
perazine	nausea and vomiting
perazine	ascariasis
pergolide	parkinsonism
perindopril	hypertension
perospirone	schizophrenia
perphenazine	nausea and vomiting
perphenazine	schizophrenia
perphenazine	mixed anxiety and depressive disorder/
phenacemide	epilepsy
phendimetrazine	obesity
phenelzine	depression
phenindamine	allergic conjunctivitis
phenindamine	dermatographic urticaria
phenindamine	vasomotor rhinitis
phenindamine	urticaria
phenindamine	sneezing
phenindamine	allergic rhinitis
pheniramine	allergic rhinitis
pheniramine	dermatographic urticaria
pheniramine	red eye
pheniramine	hay fever/seasonal allergic rhinitis
pheniramine	urticaria
pheniramine	influenza-like symptoms/flu-like symptoms
pheniramine	pharyngitis
pheniramine	sneezing
pheniramine	sinus pain
pheniramine	headache disorders/headache disorder
pheniramine	common cold
pheniramine	allergic conjunctivitis
pheniramine	vasomotor rhinitis
phenmetrazine	obesity
phenobarbital	partial epilepsy
phenobarbital	vascular headaches
phenobarbital	lennox-gastaut syndrome
phenobarbital	epilepsy
phenobarbital	tonic - clonic seizures/bilateral tonic-clonic seizure
phenobarbital	cluster headache
phenobarbital	migraine
phenobarbital	epilepsy with generalized tonic-clonic seizures
phenoxybenzamine	pheochromocytoma
phenprocoumon	thrombosis
phenprocoumon	myocardial infarction
phensuximide	epilepsy
phensuximide	childhood absence epilepsy
phentermine	hypotension
phentermine	obesity
phentolamine	peripheral vascular disease
phentolamine	pheochromocytoma
phentolamine	cerebral ischemia/brain ischemia
phentolamine	paroxysmal hypertension
phenylephrine	sneezing
phenylephrine	red eye
phenylephrine	rectal pain
phenylephrine	allergic conjunctivitis
phenylephrine	headache disorders/headache disorder
phenylephrine	rhinitis
phenylephrine	sinus pain
phenylephrine	proctitis
phenylephrine	allergic rhinitis
phenylephrine	hemorrhoid
phenylephrine	hay fever/seasonal allergic rhinitis
phenylephrine	vasomotor rhinitis
phenylephrine	influenza-like symptoms/flu-like symptoms
phenylephrine	mydriasis
phenylephrine	common cold
phenylephrine	pruritus ani
phenylpropanolamine	influenza-like symptoms/flu-like symptoms
phenylpropanolamine	allergic rhinitis
phenylpropanolamine	vasomotor rhinitis
phenylpropanolamine	hay fever/seasonal allergic rhinitis
phenylpropanolamine	common cold
phenylpropanolamine	sneezing
phenylpropanolamine	allergic conjunctivitis
phenylpropanolamine	sinus pain
phenylpropanolamine	rhinitis
phenyltoloxamine	dermatographic urticaria
phenyltoloxamine	allergic rhinitis
phenyltoloxamine	vasomotor rhinitis
phenyltoloxamine	influenza-like symptoms/flu-like symptoms
phenyltoloxamine	urticaria
phenyltoloxamine	hay fever/seasonal allergic rhinitis
phenyltoloxamine	allergic conjunctivitis
phenytoin/fosphenytoin	primary motor cortex epilepsy/
phenytoin/fosphenytoin	partial epilepsy
phenytoin/fosphenytoin	tonic - clonic seizures/bilateral tonic-clonic seizure
phenytoin/fosphenytoin	lennox-gastaut syndrome
phenytoin/fosphenytoin	epilepsy with generalized tonic-clonic seizures
physostigmine	open-angle glaucoma/primary open angle glaucoma
pilocarpine	open-angle glaucoma/primary open angle glaucoma
pilocarpine	ocular hypertension
pimecrolimus	eczema
anecortave acetate	wet macular degeneration
pimozide	tourette syndrome
pinacidil	hypertension
pindolol	hypertension
pioglitazone	type ii diabetes mellitus/type 2 diabetes mellitus
piperacillin	pseudomonas aeruginosa infectious disease
piperacillin	acute gonococcal endometritis
piperacillin	staphylococcus aureus infection
piperacillin	septicemia
piperacillin	acute gonococcal cervicitis
piperacillin	abdominal abscess
piperacillin	escherichia coli septicemia
piperacillin	nosocomial pneumonia
piperacillin	pneumonia due to escherichia coli
piperacillin	osteomyelitis
piperacillin	arthropathy
piperacillin	escherichia coli infections
piperacillin	streptococcal bacteremia
piperacillin	appendicitis
piperacillin	enterobacteriaceae infections
piperacillin	postoperative infection
piperacillin	peritonitis
piperacillin	abdominal infection
piperacillin	pneumonia due to pseudomonas
piperacillin	rhinoscleroma
piperacillin	gonorrhea
piperacillin	serratia infections
piperacillin	serratia sepsis
piperacillin	urinary tract infection
piperacillin	haemophilus influenzae pneumonia
piperacillin	bacterial pneumonia
piperazine	enterobiasis
piperazine	ascariasis
pipotiazine palmitate	schizophrenia
pirbuterol	lung disease
pirbuterol	bronchiectasis
pirbuterol	emphysema
pirbuterol	asthma
pirbuterol	bronchitis
pirbuterol	asthma attack
pirenzepine	peptic ulcer/gastrojejunal ulcer
piretanide	hypertension
piribedil	parkinsonism
pirlindole	depression
piroxicam	osteoarthritis
piroxicam	rheumatoid arthritis
pitavastatin	familial hypercholesterolemia
plicamycin	testicular neoplasm/testicular cancer
poldine/poldine methylsulfate	peptic ulcer/gastrojejunal ulcer
polysorbate 80/polysorbate 60	keratoconjunctivitis sicca
polythiazide	hypertension
anisotropine methylbromide	gastric ulcer
anisotropine methylbromide	peptic ulcer/gastrojejunal ulcer
pralidoxime	organophosphate poisoning
pramipexole	restless legs syndrome
pramipexole	parkinson's disease
pramiracetam	senile dementia
pramiracetam	memory impairment
pranlukast	allergic rhinitis
pranlukast	asthma
pravastatin	stroke
pravastatin	hyperlipoproteinemia type iii
pravastatin	hypertriglyceridemia
pravastatin	familial hypercholesterolemia
pravastatin	atherosclerosis
antazoline	vasomotor rhinitis
antazoline	dermatographic urticaria
antazoline	sneezing
antazoline	allergic conjunctivitis
antazoline	red eye
antazoline	urticaria
antazoline	allergic rhinitis
prazepam	anxiety
prazepam	insomnia
praziquantel	opisthorchiasis
praziquantel	schistosomiasis
prednisolone	eczema
prednisolone	pruritus of genital organs
prednisolone	pruritus ani
prednisolone	discoid lupus erythematosus
prednisolone	neurodermatitis
prednisolone	lymphoma, t-cell, cutaneous/cutaneous t-cell lymphoma
prednisolone	contact dermatitis
prednisolone	granuloma annulare
prednisolone	exanthem
prednisolone	seborrheic dermatitis
prednisolone	sympathetic ophthalmia
prednisolone	mycosis fungoides
prednisolone	ulcerative colitis
prednisolone	eosinophilic pneumonia
prednisolone	addison disease/primary adrenal insufficiency
prednisolone	musculoskeletal system disease
prednisolone	gout
prednisolone	addisonian crisis/adrenal crisis
prednisolone	eye abnormalities/eye disease
prednisolone	synovitis
prednisolone	serum sickness
prednisolone	multiple sclerosis
prednisolone	cyclitis
prednisolone	sjogren syndrome
prednisolone	nephrotic syndrome
prednisolone	exacerbation of asthma
prednisolone	psoriatic arthritis
prednisolone	stevens-johnson syndrome
prednisolone	rheumatic heart disease
prednisolone	juvenile rheumatoid arthritis
prednisolone	follicular lymphoma
prednisolone	inflammatory bowel disease
prednisolone	keratitis
prednisolone	ankylosing spondylitis
prednisolone	crohn disease
prednisolone	psoriasis
prednisolone	asthma
prednisolone	idiopathic acute eosinophilic pneumonia
prednisolone	uveitis
prednisolone	non-hodgkin lymphoma
prednisolone	lymphoid leukemia
prednisolone	erythema multiforme
prednisolone	systemic lupus erythematosus
prednisolone	adrenal insufficiency/adrenocortical insufficiency
prednisolone	congenital adrenal hyperplasia
prednisolone	iridocyclitis
prednisolone	exfoliative dermatitis/erythroderma
prednisolone	pemphigus
prednisolone	rosacea
prednisolone	berylliosis
prednisolone	congenital hypoplastic anemia
prednisolone	bursitis
prednisolone	epicondylitis
prednisolone	meibomianitis
prednisolone	acquired thrombocytopenia
prednisolone	temporal arteritis
prednisolone	herpes zoster keratitis
prednisolone	sarcoidosis
prednisolone	allergic bronchopulmonary aspergillosis
prednisolone	autoimmune disease
prednisolone	corneal ulcer
prednisolone	extrinsic allergic alveolitis
prednisolone	thyroiditis
prednisolone	dermatitis herpetiformis
prednisolone	polymyalgia rheumatica
prednisolone	bacterial conjunctivitis
prednisolone	dacryocystitis
prednisolone	rheumatoid arthritis
prednisolone	angioedema
prednisolone	autoimmune hemolytic anemia
prednisolone	skin disease
prednisolone	tenosynovitis
prednisolone	blepharoconjunctivitis
prednisolone	iritis
prednisolone	cerebral edema/brain edema
prednisolone	allergic rhinitis
prednisolone	humoral hypercalcemia of malignancy/hypercalcemia of malignancy
prednisolone	miliary tuberculosis
prednisolone	tendinopathy
prednisolone	hodgkin lymphoma
prednisolone	pulmonary fibrosis
prednisolone	allergic conjunctivitis
prednisolone	aspiration pneumonitis
prednisolone acetate	bacterial conjunctivitis
prednisolone acetate	blepharoconjunctivitis
prednisolone acetate	iridocyclitis
prednisolone acetate	uveitis
prednisone	exfoliative dermatitis/erythroderma
prednisone	lymphoid leukemia
prednisone	crohn disease
prednisone	non-hodgkin lymphoma
prednisone	mycosis fungoides
prednisone	contact dermatitis
prednisone	idiopathic acute eosinophilic pneumonia
prednisone	pemphigus
prednisone	juvenile rheumatoid arthritis
prednisone	nephrotic syndrome
prednisone	trichinellosis
prednisone	allergic rhinitis
prednisone	autoimmune hemolytic anemia
prednisone	follicular lymphoma
prednisone	asthma
prednisone	berylliosis
prednisone	chronic lymphocytic leukemia
prednisone	thyroiditis
prednisone	eczema
prednisone	hodgkin lymphoma
prednisone	systemic lupus erythematosus
prednisone	erythema multiforme
prednisone	congenital adrenal hyperplasia
prednisone	humoral hypercalcemia of malignancy/hypercalcemia of malignancy
prednisone	adrenal insufficiency/adrenocortical insufficiency
prednisone	skin disease
prednisone	angioedema
prednisone	musculoskeletal system disease
prednisone	lymphoma, t-cell, cutaneous/cutaneous t-cell lymphoma
prednisone	dermatitis herpetiformis
prednisone	rheumatic heart disease
prednisone	psoriasis
prednisone	multiple sclerosis
prednisone	congenital hypoplastic anemia
prednisone	addison disease/primary adrenal insufficiency
prednisone	exacerbation of asthma
prednisone	diffuse large b-cell lymphoma
prednisone	psoriatic arthritis
prednisone	serum sickness
prednisone	acquired thrombocytopenia
prednisone	sarcoidosis
prednisone	rheumatoid arthritis
prednisone	ankylosing spondylitis
prednisone	gout
prednisone	epicondylitis
prednisone	autoimmune disease
prednisone	inflammatory bowel disease
pregabalin	generalized anxiety disorder
pregabalin	fibromyalgia
pregabalin	postherpetic neuralgia
prilocaine	premature ejaculation
primaquine	plasmodium vivax malaria
primidone	partial epilepsy
primidone	epilepsy
primidone	tonic - clonic seizures/bilateral tonic-clonic seizure
primidone	epilepsy with generalized tonic-clonic seizures
primidone	lennox-gastaut syndrome
probenecid	gout
probenecid	chronic gouty arthritis
probenecid	hyperuricemia
probucol	hyperlipidemia
procarbazine	hodgkin lymphoma
prochlorperazine	schizophrenia
prochlorperazine	nausea and vomiting
procyclidine	parkinson's disease
procyclidine	parkinsonism
procyclidine	extrapyramidal disorders/extrapyramidal sign
procyclidine	postencephalitic parkinson disease
progesterone	hot flashes
progesterone	endometrial carcinoma
progesterone	secondary malignant neoplasm of kidney
progesterone	endometriosis
progesterone	metrorrhagia
progesterone	postmenopausal atrophic vaginitis
progesterone	osteoporosis, postmenopausal/postmenopausal osteoporosis
apomorphine	parkinson's disease
proglumetacin	arthritis
proglumetacin	osteoarthritis
proglumetacin	rheumatoid arthritis
proguanil	plasmodium falciparum malaria
promazine	manic bipolar affective disorder
promazine	angioedema
promazine	dermatographic urticaria
promazine	allergic rhinitis
promazine	urticaria
promazine	nausea and vomiting
promazine	acute intermittent porphyria
promazine	sneezing
promazine	oppositional defiant disorder
promazine	psychosis
promazine	allergic conjunctivitis
promazine	schizophrenia
promethazine	hay fever/seasonal allergic rhinitis
promethazine	nausea and vomiting
promethazine	vasomotor rhinitis
promethazine	urticaria
promethazine	allergic conjunctivitis
apraclonidine	open-angle glaucoma/primary open angle glaucoma
propafenone	atrial fibrillation
propantheline	peptic ulcer/gastrojejunal ulcer
propranolol	hemangioma
propranolol	familial hypertrophic cardiomyopathy
propranolol	atrial fibrillation
propranolol	supraventricular tachycardia
propranolol	hypertrophic cardiomyopathy
propranolol	hypertension
propylthiouracil	thyroid crisis
propylthiouracil	hyperthyroidism
aprindine	supraventricular arrhythmia
aprobarbital	severe anxiety (panic)
aprobarbital	insomnia
protriptyline	depression
pyrazinamide	pulmonary tuberculosis
pyrazinamide	meningeal tuberculosis
pyridostigmine	myasthenia gravis
pyrilamine	sneezing
pyrilamine	common cold
pyrilamine	influenza-like symptoms/flu-like symptoms
pyrilamine	allergic conjunctivitis
pyrilamine	hay fever/seasonal allergic rhinitis
pyrilamine	allergic rhinitis
pyrilamine	vasomotor rhinitis
pyrilamine	urticaria
pyrilamine	dermatographic urticaria
pyrilamine	sinus pain
pyrimethamine	malaria
