source	target
dabigatran etexilate	cerebral hemorrhage
dabigatran etexilate	rare coagulation disorder
dabigatran etexilate	abnormality of coagulation/hemorrhagic disorders
dabigatran etexilate	anemia, nonspherocytic hemolytic, due to g6pd deficiency
dabigatran etexilate	rare hemorrhagic disorder
bivalirudin	intracranial hemorrhage
argatroban	gastric ulcer
argatroban	blood coagulation disease
argatroban	peptic ulcer/gastrojejunal ulcer
argatroban	duodenal ulcer
argatroban	liver disease
argatroban	rare coagulation disorder
argatroban	abnormality of coagulation/hemorrhagic disorders
argatroban	rare hemorrhagic disorder
meglumine antimoniate/meglumine antimonate	liver failure
pirbuterol	arrhythmia
pirbuterol	hypokalemia
pirbuterol	sudden cardiac death
pirbuterol	hypertension
pirbuterol	coronary heart disease, susceptibility to, 3
pirbuterol	diabetes mellitus
pirbuterol	coronary artery disease
pirbuterol	hyperthyroidism, nonautoimmune/thyroid adenoma, hyperfunctioning
pirbuterol	hyperthyroidism
pirbuterol	hydatidiform mole, recurrent, 2
pirbuterol	coronary artery disease, autosomal dominant, 1
pirbuterol	rare hyperthyroidism
pirbuterol	diabetic ketoacidosis
pirbuterol	coronary heart disease, susceptibility to, 1
pirbuterol	hyperthyroidism, familial gestational/familial gestational hyperthyroidism
pirbuterol	rare diabetes mellitus
pirbuterol	coronary heart disease, susceptibility to, 8
pirbuterol	coronary artery disease, autosomal dominant 2
pirbuterol	coronary heart disease, susceptibility to, 4
pirbuterol	coronary heart disease, susceptibility to, 2
pirbuterol	coronary heart disease, susceptibility to, 9
terbutaline	hypokalemia
terbutaline	coronary heart disease, susceptibility to, 3
terbutaline	coronary artery disease
terbutaline	hyperglycemia
terbutaline	respiratory failure
terbutaline	hypertension
terbutaline	rare hyperthyroidism
terbutaline	arrhythmia
terbutaline	placental abruption
terbutaline	coronary artery disease, autosomal dominant 2
terbutaline	diabetes mellitus
terbutaline	epilepsy
terbutaline	coronary heart disease, susceptibility to, 9
terbutaline	sudden cardiac death
terbutaline	pulmonary edema
terbutaline	hyperthyroidism, nonautoimmune/thyroid adenoma, hyperfunctioning
terbutaline	hyperthyroidism
terbutaline	coronary heart disease, susceptibility to, 1
terbutaline	diabetic ketoacidosis
terbutaline	hyperthyroidism, familial gestational/familial gestational hyperthyroidism
terbutaline	coronary heart disease, susceptibility to, 8
terbutaline	hydatidiform mole, recurrent, 2
terbutaline	rare diabetes mellitus
terbutaline	coronary heart disease, susceptibility to, 2
terbutaline	rare epilepsy
terbutaline	coronary artery disease, autosomal dominant, 1
terbutaline	coronary heart disease, susceptibility to, 4
albuterol	hypokalemia
albuterol	coronary heart disease, susceptibility to, 3
albuterol	coronary artery disease
albuterol	hypertension
albuterol	rare hyperthyroidism
albuterol	arrhythmia
albuterol	coronary artery disease, autosomal dominant 2
albuterol	diabetes mellitus
albuterol	epilepsy
albuterol	coronary heart disease, susceptibility to, 9
albuterol	long qt syndrome
albuterol	sudden cardiac death
albuterol	hyperthyroidism, nonautoimmune/thyroid adenoma, hyperfunctioning
albuterol	hyperthyroidism
albuterol	diabetic ketoacidosis
albuterol	coronary heart disease, susceptibility to, 1
albuterol	hyperthyroidism, familial gestational/familial gestational hyperthyroidism
albuterol	coronary heart disease, susceptibility to, 8
albuterol	hydatidiform mole, recurrent, 2
albuterol	rare diabetes mellitus
albuterol	coronary heart disease, susceptibility to, 4
albuterol	coronary heart disease, susceptibility to, 2
albuterol	rare epilepsy
albuterol	coronary artery disease, autosomal dominant, 1
albuterol	benign prostatic hyperplasia
albuterol	ocular hypertension
albuterol	metabolic acidosis
albuterol	prostatic adenoma
albuterol	acidosis
clomiphene/clomiphene citrate	hypothyroidism
clomiphene/clomiphene citrate	melancholia
clomiphene/clomiphene citrate	endometrial carcinoma
clomiphene/clomiphene citrate	ovarian cyst/corpus luteum cyst
clomiphene/clomiphene citrate	metrorrhagia
clomiphene/clomiphene citrate	polycystic ovary syndrome
clomiphene/clomiphene citrate	endometriosis
clomiphene/clomiphene citrate	endometrial cancer
clomiphene/clomiphene citrate	thrombophlebitis
clomiphene/clomiphene citrate	carcinoma, endometrioid/endometrioid adenocarcinoma
clomiphene/clomiphene citrate	rare hypothyroidism
clomiphene/clomiphene citrate	depression
clomiphene/clomiphene citrate	stage ii endometrioid carcinoma
clomiphene/clomiphene citrate	liver disease
clomiphene/clomiphene citrate	stage i endometrioid carcinoma
clomiphene/clomiphene citrate	hemeralopia/vision disorders
clomiphene/clomiphene citrate	ovarian cystadenoma
clomiphene/clomiphene citrate	extrapelvic endometriosis
clomiphene/clomiphene citrate	simple cystadenoma
sulfamerazine	abnormality of blood and blood-forming tissues/hematologic disease
sulfamerazine	nephrosis
sulfamerazine	kidney diseases/kidney disease
sulfamerazine	liver disease
sulfamerazine	congenital anomaly of the kidney/abnormality of the kidney
linagliptin	hypoglycemia
linagliptin	pancreatitis
linagliptin	hypoglycemia, leucine-induced
saxagliptin	kidney diseases/kidney disease
saxagliptin	chronic kidney disease
saxagliptin	lymphopenia
saxagliptin	hypoglycemia, leucine-induced
saxagliptin	cardiogenic shock
saxagliptin	chronic renal failure
saxagliptin	adrenal insufficiency/adrenocortical insufficiency
saxagliptin	hypopituitarism
saxagliptin	hypoglycemia
saxagliptin	vitamin b12 deficiency
saxagliptin	infectious disease
saxagliptin	pituitary hormone deficiency, combined, 2
saxagliptin	metabolic acidosis
saxagliptin	addison disease/primary adrenal insufficiency
saxagliptin	lactic acidemia
saxagliptin	myocardial infarction, susceptibility to
saxagliptin	liver disease
saxagliptin	congenital anomaly of the kidney/abnormality of the kidney
saxagliptin	acidosis
saxagliptin	myocardial infarction
saxagliptin	pituitary deficiency
saxagliptin	transcobalamin i deficiency
saxagliptin	nephrosis
saxagliptin	myocardial infarction, susceptibility to, 2
saxagliptin	fever symptoms (finding)
sitagliptin	kidney diseases/kidney disease
sitagliptin	hypoglycemia, leucine-induced
sitagliptin	cardiogenic shock
sitagliptin	acute pancreatitis
sitagliptin	adrenal insufficiency/adrenocortical insufficiency
sitagliptin	hypopituitarism
sitagliptin	hypoglycemia
sitagliptin	vitamin b12 deficiency
sitagliptin	infectious disease
sitagliptin	pituitary hormone deficiency, combined, 2
sitagliptin	metabolic acidosis
sitagliptin	addison disease/primary adrenal insufficiency
sitagliptin	lactic acidemia
sitagliptin	myocardial infarction, susceptibility to
sitagliptin	liver disease
sitagliptin	congenital anomaly of the kidney/abnormality of the kidney
sitagliptin	acidosis
sitagliptin	myocardial infarction
sitagliptin	pituitary deficiency
sitagliptin	transcobalamin i deficiency
sitagliptin	nephrosis
sitagliptin	myocardial infarction, susceptibility to, 2
sitagliptin	fever symptoms (finding)
carteolol	asthma
carteolol	second-degree atrioventricular block
carteolol	congestive heart failure/heart failure
carteolol	anaphylactic shock/anaphylaxis
carteolol	cardiogenic shock
carteolol	diabetes mellitus
carteolol	myasthenia gravis
carteolol	complete atrioventricular block/third-degree atrioventricular block
carteolol	emphysema
carteolol	bronchitis
carteolol	asthma-related traits, susceptibility to, 1
carteolol	diabetic ketoacidosis
carteolol	asthma-related traits, susceptibility to, 5
carteolol	rare diabetes mellitus
carteolol	asthma-related traits, susceptibility to, 7
carteolol	asthma-related traits, susceptibility to, 2
levobunolol	asthma
levobunolol	second-degree atrioventricular block
levobunolol	myasthenia gravis
levobunolol	emphysema
levobunolol	diabetes mellitus
levobunolol	asthma-related traits, susceptibility to, 1
levobunolol	anaphylactic shock/anaphylaxis
levobunolol	complete atrioventricular block/third-degree atrioventricular block
levobunolol	cardiogenic shock
levobunolol	diabetic ketoacidosis
levobunolol	rare diabetes mellitus
levobunolol	asthma-related traits, susceptibility to, 7
levobunolol	asthma-related traits, susceptibility to, 5
levobunolol	asthma-related traits, susceptibility to, 2
metipranolol	asthma
metipranolol	second-degree atrioventricular block
metipranolol	anaphylactic shock/anaphylaxis
metipranolol	cardiogenic shock
metipranolol	rare hyperthyroidism
metipranolol	chronic obstructive pulmonary disease
metipranolol	diabetes mellitus
metipranolol	myasthenia gravis
metipranolol	complete atrioventricular block/third-degree atrioventricular block
metipranolol	emphysema
metipranolol	bronchitis
metipranolol	asthma-related traits, susceptibility to, 1
metipranolol	hyperthyroidism, nonautoimmune/thyroid adenoma, hyperfunctioning
metipranolol	hyperthyroidism
metipranolol	diabetic ketoacidosis
metipranolol	hyperthyroidism, familial gestational/familial gestational hyperthyroidism
metipranolol	asthma-related traits, susceptibility to, 5
metipranolol	pulmonary disease, chronic obstructive, severe early-onset/copd, severe early-onset
metipranolol	rare diabetes mellitus
metipranolol	asthma-related traits, susceptibility to, 7
metipranolol	asthma-related traits, susceptibility to, 2
timolol	anuria
timolol	melancholia
timolol	gout
timolol	hypokalemia
timolol	kidney diseases/kidney disease
timolol	systemic lupus erythematosus
timolol	hyperuricemia
timolol	cerebral infarction
timolol	raynaud disease
timolol	stroke
timolol	systemic lupus erythematosus, susceptibility to, 2 (disorder)/systemic lupus erythematosus, susceptibility to, 2 related phenotypic feature
timolol	hypercalcemia
timolol	thromboangiitis obliterans
timolol	hypoglycemia, leucine-induced
timolol	orthostatic hypotension
timolol	anaphylactic shock/anaphylaxis
timolol	cardiogenic shock
timolol	rare hyperthyroidism
timolol	acute pancreatitis
timolol	congestive heart failure/heart failure
timolol	diabetes mellitus
timolol	hypoglycemia
timolol	myasthenia gravis
timolol	orthostatic hypotension 2
timolol	hyperparathyroidism
timolol	complete atrioventricular block/third-degree atrioventricular block
timolol	emphysema
timolol	hyperthyroidism, nonautoimmune/thyroid adenoma, hyperfunctioning
timolol	hyperthyroidism
timolol	familial isolated hyperparathyroidism
timolol	depression
timolol	diabetic ketoacidosis
timolol	hyperthyroidism, familial gestational/familial gestational hyperthyroidism
timolol	liver disease
timolol	congenital anomaly of the kidney/abnormality of the kidney
timolol	rare diabetes mellitus
timolol	systemic lupus erythematosus, resistance to, 1/systemic lupus erythematosus, susceptibility to, 1 (finding)
timolol	nephrosis
timolol	systemic lupus erythematosus, susceptibility to, 10 (finding)/systemic lupus erythematosus, susceptibility to, 10 related phenotypic feature
timolol	systemic lupus erythematosus, susceptibility to, 11
timolol	systemic lupus erythematosus, susceptibility to, 6
timolol	rare hyperparathyroidism
timolol	systemic lupus erythematosus, susceptibility to, 9
clonidine	anuria
clonidine	melancholia
clonidine	gout
clonidine	hypokalemia
clonidine	liver failure
clonidine	chronic kidney disease
clonidine	dermatitis
clonidine	systemic lupus erythematosus
clonidine	coronary heart disease, susceptibility to, 3
clonidine	xerophthalmia
clonidine	hyperuricemia
clonidine	coronary artery disease
clonidine	cerebral infarction
clonidine	raynaud disease
clonidine	systemic lupus erythematosus, susceptibility to, 2 (disorder)/systemic lupus erythematosus, susceptibility to, 2 related phenotypic feature
clonidine	stroke
clonidine	hypercalcemia
clonidine	type 1 diabetes mellitus 20
clonidine	blood coagulation disease
clonidine	oliguria
clonidine	diabetes mellitus, noninsulin-dependent, type 4
clonidine	hypotension
clonidine	diabetes mellitus, insulin-dependent, 18/type 1 diabetes mellitus 18
clonidine	type ii diabetes mellitus/type 2 diabetes mellitus
clonidine	respiratory failure
clonidine	diabetes mellitus, insulin-dependent, 10/type 1 diabetes mellitus 10
clonidine	type 1 diabetes mellitus
clonidine	acute pancreatitis
clonidine	amyotrophic lateral sclerosis 9/amyotrophic lateral sclerosis type 9
clonidine	diabetes mellitus, insulin-dependent, 11/type 1 diabetes mellitus 11
clonidine	arrhythmia
clonidine	keratoconjunctivitis sicca
clonidine	chronic renal failure
clonidine	diabetes mellitus, insulin-dependent, 4/type 1 diabetes mellitus 4
clonidine	diabetes mellitus, insulin-dependent, 2/type 1 diabetes mellitus 2
clonidine	coronary artery disease, autosomal dominant 2
clonidine	atrioventricular block
clonidine	abnormality of coagulation/hemorrhagic disorders
clonidine	coronary heart disease, susceptibility to, 9
clonidine	diabetes mellitus, insulin-dependent, 5/type 1 diabetes mellitus 5
clonidine	sudden cardiac death
clonidine	diabetes mellitus, noninsulin-dependent, 3
clonidine	diabetes mellitus, insulin-dependent, 7/type 1 diabetes mellitus 7
clonidine	depression
clonidine	coronary heart disease, susceptibility to, 1
clonidine	diabetic ketoacidosis
clonidine	coronary heart disease, susceptibility to, 8
clonidine	myocardial infarction, susceptibility to
clonidine	diabetes mellitus, noninsulin-dependent, 2
clonidine	rare hemorrhagic disorder
clonidine	diabetes mellitus, insulin-dependent, 24/type 1 diabetes mellitus 24
clonidine	diabetes mellitus, insulin-dependent, 17/type 1 diabetes mellitus 17
clonidine	diabetes mellitus, insulin-dependent, 3/type 1 diabetes mellitus 3
clonidine	myocardial infarction
clonidine	hydatidiform mole, recurrent, 2
clonidine	diabetes mellitus, insulin-dependent related phenotypic feature/iddm 1
clonidine	diabetes mellitus, insulin-dependent, 15/type 1 diabetes mellitus 15
clonidine	type 1 diabetes mellitus 21
clonidine	rare diabetes mellitus
clonidine	rare coagulation disorder
clonidine	diabetes mellitus, insulin-dependent, 8/type 1 diabetes mellitus 8
clonidine	coronary heart disease, susceptibility to, 4
clonidine	systemic lupus erythematosus, resistance to, 1/systemic lupus erythematosus, susceptibility to, 1 (finding)
clonidine	diabetes mellitus, noninsulin-dependent, 5
clonidine	coronary heart disease, susceptibility to, 2
clonidine	rare diabetes mellitus type 1
clonidine	diabetes mellitus, noninsulin-dependent, 1
clonidine	type 1 diabetes mellitus 22
clonidine	diabetes mellitus, insulin-dependent, x-linked, susceptibility to
clonidine	systemic lupus erythematosus, susceptibility to, 10 (finding)/systemic lupus erythematosus, susceptibility to, 10 related phenotypic feature
clonidine	diabetes mellitus, insulin-dependent, 13/type 1 diabetes mellitus 13
clonidine	rare diabetes mellitus type 2
clonidine	systemic lupus erythematosus, susceptibility to, 11
clonidine	diabetes mellitus, insulin-dependent, 23/type 1 diabetes mellitus 23
clonidine	diabetes mellitus, insulin-dependent, 12/type 1 diabetes mellitus 12
clonidine	coronary artery disease, autosomal dominant, 1
clonidine	systemic lupus erythematosus, susceptibility to, 6
clonidine	type 1 diabetes mellitus 19
clonidine	myocardial infarction, susceptibility to, 2
clonidine	systemic lupus erythematosus, susceptibility to, 9
clonidine	diabetes mellitus, insulin-dependent, 6/type 1 diabetes mellitus 6
guanfacine	melancholia
guanfacine	chronic kidney disease
guanfacine	coronary heart disease, susceptibility to, 3
guanfacine	cerebral infarction
guanfacine	stroke
guanfacine	hypotension
guanfacine	coronary artery disease
guanfacine	orthostatic hypotension
guanfacine	chronic renal failure
guanfacine	coronary artery disease, autosomal dominant 2
guanfacine	coronary heart disease, susceptibility to, 9
guanfacine	orthostatic hypotension 2
guanfacine	depression
guanfacine	coronary heart disease, susceptibility to, 1
guanfacine	coronary heart disease, susceptibility to, 8
guanfacine	liver disease
guanfacine	myocardial infarction, susceptibility to
guanfacine	constipation
guanfacine	heart block
guanfacine	myocardial infarction
guanfacine	hydatidiform mole, recurrent, 2
guanfacine	coronary heart disease, susceptibility to, 2
guanfacine	coronary artery disease, autosomal dominant, 1
guanfacine	myocardial infarction, susceptibility to, 2
guanfacine	coronary heart disease, susceptibility to, 4
propoxyphene	liver failure
propoxyphene	obsessive-compulsive disorder
propoxyphene	melancholia
propoxyphene	gout
propoxyphene	kidney diseases/kidney disease
propoxyphene	panic disorder
propoxyphene	anemia
propoxyphene	coronary heart disease, susceptibility to, 3
propoxyphene	coronary artery disease
propoxyphene	insomnia
propoxyphene	biliary tract disease
propoxyphene	thrombotic thrombocytopenic purpura
propoxyphene	gastrointestinal hemorrhage, ctcae
propoxyphene	hypotension
propoxyphene	cor pulmonale
propoxyphene	prolonged pr interval
propoxyphene	substance abuse
propoxyphene	nasal polyps
propoxyphene	orthostatic hypotension
propoxyphene	respiratory failure
propoxyphene	hypertension
propoxyphene	acute pancreatitis
propoxyphene	chronic obstructive pulmonary disease
propoxyphene	arrhythmia
propoxyphene	peptic ulcer/gastrojejunal ulcer
propoxyphene	agoraphobia
propoxyphene	hypercapnia
propoxyphene	thrombocytopenia
propoxyphene	gastrointestinal hemorrhage
propoxyphene	coronary artery disease, autosomal dominant 2
propoxyphene	epilepsy
propoxyphene	paralytic ileus
propoxyphene	coronary heart disease, susceptibility to, 9
propoxyphene	orthostatic hypotension 2
propoxyphene	long qt syndrome
propoxyphene	sudden cardiac death
propoxyphene	thrombocytopenia, x-linked, intermittent/thrombocytopenia 1
propoxyphene	hemorrhagic disease of newborn
propoxyphene	rare anemia
propoxyphene	depression
propoxyphene	coronary heart disease, susceptibility to, 1
propoxyphene	coronary heart disease, susceptibility to, 8
propoxyphene	liver disease
propoxyphene	congenital anomaly of the kidney/abnormality of the kidney
propoxyphene	anemia, nonspherocytic hemolytic, due to g6pd deficiency
propoxyphene	panic disorder 2
propoxyphene	thrombocytopenia, x-linked, with or without dyserythropoietic anemia
propoxyphene	hydatidiform mole, recurrent, 2
propoxyphene	thrombocytopenia 4
propoxyphene	rare biliary tract disease
propoxyphene	panic disorder 3
propoxyphene	pulmonary disease, chronic obstructive, severe early-onset/copd, severe early-onset
propoxyphene	coronary heart disease, susceptibility to, 4
propoxyphene	coronary heart disease, susceptibility to, 2
propoxyphene	nephrosis
propoxyphene	thrombocytopenia 2
propoxyphene	thrombocytopenia 3
propoxyphene	thrombocytopenia, anemia, and myelofibrosis
propoxyphene	panic disorder with joint laxity/panic disorder with bladder conditions
propoxyphene	rare epilepsy
propoxyphene	coronary artery disease, autosomal dominant, 1
propoxyphene	intestinal pseudo-obstruction
naloxone	hypothyroidism
naloxone	ulcerative colitis
naloxone	kidney diseases/kidney disease
naloxone	benign prostatic hyperplasia
naloxone	pseudotumor cerebri
naloxone	obsolete alcohol withdrawal delirium
naloxone	inflammatory bowel disease 19
naloxone	biliary tract disease
naloxone	drug psychosis
naloxone	inflammatory bowel disease 13
naloxone	hypotension
naloxone	morbid obesity
naloxone	alcohol withdrawal delirium
naloxone	cor pulmonale
naloxone	orthostatic hypotension
naloxone	substance abuse
naloxone	respiratory failure
naloxone	inflammatory bowel disease
naloxone	addison disease/primary adrenal insufficiency
naloxone	chronic obstructive pulmonary disease
naloxone	arrhythmia
naloxone	hypercapnia
naloxone	adrenal insufficiency/adrenocortical insufficiency
naloxone	urethral stricture
naloxone	epilepsy
naloxone	paralytic ileus
naloxone	orthostatic hypotension 2
naloxone	long qt syndrome
naloxone	sudden cardiac death
naloxone	inflammatory bowel disease 17
naloxone	brain neoplasm
naloxone	liver disease
naloxone	emphysema
naloxone	torsades de pointes
naloxone	rare hypothyroidism
naloxone	sphincter of oddi dysfunction/sphincter of oddi dyskinesia
naloxone	congenital anomaly of the kidney/abnormality of the kidney
naloxone	constipation
naloxone	inflammatory bowel disease 9
naloxone	prostatic adenoma
naloxone	inflammatory bowel disease 29
naloxone	crohn disease
naloxone	hepatitis c, chronic/chronic hepatitis c virus infection
naloxone	inflammatory bowel disease 14
naloxone	substance induced psychotic disorder/substance-induced psychotic disorder
naloxone	rare biliary tract disease
naloxone	pulmonary disease, chronic obstructive, severe early-onset/copd, severe early-onset
naloxone	inflammatory bowel disease 10
naloxone	nephrosis
naloxone	rare inflammatory bowel disease
naloxone	rare epilepsy
naloxone	intestinal pseudo-obstruction
alvimopan	liver failure
alvimopan	chronic kidney disease
alvimopan	myocardial infarction
alvimopan	chronic renal failure
alvimopan	myocardial infarction, susceptibility to, 2
alvimopan	myocardial infarction, susceptibility to
misoprostol	asthma
misoprostol	liver failure
misoprostol	blood coagulation disease
misoprostol	anemia
misoprostol	cerebral infarction
misoprostol	inflammatory bowel disease 19
misoprostol	stroke
misoprostol	cardiovascular disease
misoprostol	gastrointestinal hemorrhage, ctcae
misoprostol	inflammatory bowel disease 13
misoprostol	inflammatory bowel disease
misoprostol	caesarian section/cesarean section (finding)
misoprostol	hypertension
misoprostol	gastrointestinal hemorrhage
misoprostol	abnormality of coagulation/hemorrhagic disorders
misoprostol	inflammatory bowel disease 17
misoprostol	liver disease
misoprostol	asthma-related traits, susceptibility to, 1
misoprostol	rare anemia
misoprostol	myocardial infarction, susceptibility to
misoprostol	anemia, nonspherocytic hemolytic, due to g6pd deficiency
misoprostol	asthma-related traits, susceptibility to, 5
misoprostol	inflammatory bowel disease 9
misoprostol	rare hemorrhagic disorder
misoprostol	inflammatory bowel disease 29
misoprostol	inflammatory bowel disease 14
misoprostol	myocardial infarction
misoprostol	inflammatory bowel disease 10
misoprostol	rare coagulation disorder
misoprostol	asthma-related traits, susceptibility to, 7
misoprostol	drug-induced hepatitis
misoprostol	rare inflammatory bowel disease
misoprostol	myocardial infarction, susceptibility to, 2
misoprostol	asthma-related traits, susceptibility to, 2
ethacrynic acid	anuria
ethacrynic acid	gout
ethacrynic acid	hypokalemia
ethacrynic acid	hyperuricemia
ethacrynic acid	oliguria
ethacrynic acid	hyperglycemia
ethacrynic acid	hypotension
ethacrynic acid	orthostatic hypotension
ethacrynic acid	acute pancreatitis
ethacrynic acid	diabetes mellitus
ethacrynic acid	orthostatic hypotension 2
ethacrynic acid	cirrhosis/fibrosis
ethacrynic acid	liver disease
ethacrynic acid	diabetic ketoacidosis
ethacrynic acid	cirrhosis, cryptogenic/cirrhosis, familial
ethacrynic acid	rare diabetes mellitus
samarium (153sm) lexidronam	nephrosis
samarium (153sm) lexidronam	kidney diseases/kidney disease
samarium (153sm) lexidronam	thrombocytopenia
samarium (153sm) lexidronam	thrombocytopenia, x-linked, intermittent/thrombocytopenia 1
samarium (153sm) lexidronam	thrombocytopenia 2
samarium (153sm) lexidronam	thrombocytopenia 3
samarium (153sm) lexidronam	thrombocytopenia, x-linked, with or without dyserythropoietic anemia
samarium (153sm) lexidronam	thrombocytopenia, anemia, and myelofibrosis
samarium (153sm) lexidronam	thrombocytopenia 4
samarium (153sm) lexidronam	congenital anomaly of the kidney/abnormality of the kidney
alfuzosin	liver failure
alfuzosin	orthostatic hypotension
alfuzosin	liver disease
alfuzosin	torsades de pointes
alfuzosin	hypotension
alfuzosin	long qt syndrome
alfuzosin	orthostatic hypotension 2
tamsulosin	orthostatic hypotension
tamsulosin	priapism
tamsulosin	liver disease
tamsulosin	vertigo/dizziness
tamsulosin	orthostatic hypotension 2
terazosin	orthostatic hypotension
terazosin	priapism
terazosin	orthostatic hypotension 2
silodosin	liver failure
silodosin	orthostatic hypotension
silodosin	nephrosis
silodosin	kidney diseases/kidney disease
silodosin	congenital anomaly of the kidney/abnormality of the kidney
silodosin	orthostatic hypotension 2
voriconazole	hypokalemia
voriconazole	cardiomyopathy
voriconazole	hemeralopia/vision disorders
voriconazole	liver disease
voriconazole	torsades de pointes
voriconazole	long qt syndrome
voriconazole	idiopathic cardiomyopathy
carnitine	nephrosis
carnitine	kidney diseases/kidney disease
carnitine	epilepsy
carnitine	rare epilepsy
carnitine	congenital anomaly of the kidney/abnormality of the kidney
carnitine	blood coagulation disease
carnitine	liver disease
carnitine	hypotension
carnitine	cholestasis
carnitine	rare coagulation disorder
carnitine	abnormality of coagulation/hemorrhagic disorders
carnitine	rare hemorrhagic disorder
s-adenosylmethionine	rare hyperlipidemia
s-adenosylmethionine	hypertension
s-adenosylmethionine	hyperlipidemia
s-adenosylmethionine	hyperlipidemia, combined, 1
s-adenosylmethionine	diabetes mellitus
s-adenosylmethionine	hyperlipoproteinemia
s-adenosylmethionine	diabetic ketoacidosis
s-adenosylmethionine	rare diabetes mellitus
betaine	hypermethioninemia
betaine	crohn disease
betaine	kidney diseases/kidney disease
betaine	hypokalemia
betaine	methionine adenosyltransferase deficiency
betaine	meconium ileus
betaine	acute pancreatitis
betaine	epilepsy
betaine	myasthenia gravis
betaine	polyneuropathy
betaine	long qt syndrome
betaine	cerebral edema/brain edema
betaine	torsades de pointes
betaine	peripheral nervous system disease
betaine	congenital anomaly of the kidney/abnormality of the kidney
betaine	neuropathy/peripheral neuropathy
betaine	rare peripheral neuropathy
betaine	nephrosis
betaine	rare epilepsy
betaine	gastritis associated with crohn disease
betaine	intestinal obstruction in the newborn due to guanylate cyclase 2c deficiency
griseofulvin	liver failure
griseofulvin	systemic lupus erythematosus, susceptibility to, 10 (finding)/systemic lupus erythematosus, susceptibility to, 10 related phenotypic feature
griseofulvin	systemic lupus erythematosus
griseofulvin	liver disease
griseofulvin	systemic lupus erythematosus, susceptibility to, 11
griseofulvin	agranulocytosis
griseofulvin	systemic lupus erythematosus, susceptibility to, 2 (disorder)/systemic lupus erythematosus, susceptibility to, 2 related phenotypic feature
griseofulvin	systemic lupus erythematosus, susceptibility to, 6
griseofulvin	systemic lupus erythematosus, susceptibility to, 9
griseofulvin	systemic lupus erythematosus, resistance to, 1/systemic lupus erythematosus, susceptibility to, 1 (finding)
methotrimeprazine	neuroleptic malignant syndrome
methotrimeprazine	benign prostatic hyperplasia
methotrimeprazine	alzheimer's disease
methotrimeprazine	anemia
methotrimeprazine	coronary heart disease, susceptibility to, 3
methotrimeprazine	obesity
methotrimeprazine	coronary artery disease
methotrimeprazine	metabolic syndrome
methotrimeprazine	senile dementia
methotrimeprazine	leukopenia
methotrimeprazine	hyperprolactinemia
methotrimeprazine	hyperglycemia
methotrimeprazine	orthostatic hypotension
methotrimeprazine	arrhythmia
methotrimeprazine	thrombocytopenia
methotrimeprazine	coronary artery disease, autosomal dominant 2
methotrimeprazine	epilepsy
methotrimeprazine	coronary heart disease, susceptibility to, 9
methotrimeprazine	orthostatic hypotension 2
methotrimeprazine	long qt syndrome
methotrimeprazine	sudden cardiac death
methotrimeprazine	rare parkinsonian disorder
methotrimeprazine	torsades de pointes
methotrimeprazine	thrombocytopenia, x-linked, intermittent/thrombocytopenia 1
methotrimeprazine	rare anemia
methotrimeprazine	extrapyramidal disorders/extrapyramidal sign
methotrimeprazine	alzheimer disease type 1/presenile and senile dementia
methotrimeprazine	coronary heart disease, susceptibility to, 1
methotrimeprazine	glaucoma
methotrimeprazine	coronary heart disease, susceptibility to, 8
methotrimeprazine	myocardial infarction, susceptibility to
methotrimeprazine	liver disease
methotrimeprazine	anemia, nonspherocytic hemolytic, due to g6pd deficiency
methotrimeprazine	alzheimer disease, susceptibility to, mitochondrial
methotrimeprazine	prostatic adenoma
methotrimeprazine	hemeralopia/vision disorders
methotrimeprazine	thrombocytopenia, x-linked, with or without dyserythropoietic anemia
methotrimeprazine	weight loss
methotrimeprazine	myocardial infarction
methotrimeprazine	hydatidiform mole, recurrent, 2
methotrimeprazine	thrombocytopenia 4
methotrimeprazine	coronary heart disease, susceptibility to, 4
methotrimeprazine	coronary heart disease, susceptibility to, 2
methotrimeprazine	alzheimer disease 6
methotrimeprazine	obesity, ctcae
methotrimeprazine	familial hyperprolactinemia
methotrimeprazine	parkinsonism
methotrimeprazine	alzheimer disease 19
methotrimeprazine	thrombocytopenia 2
methotrimeprazine	thrombocytopenia 3
methotrimeprazine	alzheimer disease 18
methotrimeprazine	thrombocytopenia, anemia, and myelofibrosis
methotrimeprazine	rare epilepsy
methotrimeprazine	coronary artery disease, autosomal dominant, 1
methotrimeprazine	alzheimer disease 9
methotrimeprazine	myocardial infarction, susceptibility to, 2
methotrimeprazine	abdominal obesity-metabolic syndrome 3
methotrimeprazine	basal ganglia disease
chlorpromazine	neuroleptic malignant syndrome
chlorpromazine	benign prostatic hyperplasia
chlorpromazine	alzheimer's disease
chlorpromazine	anemia
chlorpromazine	coronary heart disease, susceptibility to, 3
chlorpromazine	obesity
chlorpromazine	coronary artery disease
chlorpromazine	metabolic syndrome
chlorpromazine	senile dementia
chlorpromazine	leukopenia
chlorpromazine	hyperprolactinemia
chlorpromazine	hyperglycemia
chlorpromazine	orthostatic hypotension
chlorpromazine	arrhythmia
chlorpromazine	thrombocytopenia
chlorpromazine	coronary artery disease, autosomal dominant 2
chlorpromazine	epilepsy
chlorpromazine	coronary heart disease, susceptibility to, 9
chlorpromazine	orthostatic hypotension 2
chlorpromazine	long qt syndrome
