source	target
ceftizoxime	gonorrhea
prochlorperazine	amyotrophic lateral sclerosis, juvenile, with dementia/juvenile amyotrophic lateral sclerosis with dementia
prochlorperazine	dementia
prochlorperazine	anxiety disorder
prochlorperazine	obsolete drug-induced psychotic disease with delusion
prochlorperazine	mental retardation, x-linked 16/mental retardation with psychosis, pyramidal signs, and macroorchidism
prochlorperazine	psychosis
prochlorperazine	obsolete excessive vomiting starting after 22 completed weeks of gestation
lithium	bipolar disorder
lithium	conduct disorder
lithium	depression
lithium	post-traumatic stress disorder
auranofin	pemphigus
auranofin	rheumatoid arthritis
auranofin	psoriatic arthritis
oxazepam	anxiety disorder
oxazepam	obsolete partial epilepsy, with impairment of consciousness, with intractable epilepsy
oxazepam	cortical dysplasia-focal epilepsy syndrome
oxazepam	obsolete partial epilepsy with impairment of consciousness
oxazepam	partial epilepsy
oxazepam	obsolete alcohol withdrawal delirium
ethinyl estradiol	breast cancer
ethinyl estradiol	breast neoplasm
ethinyl estradiol	prostate cancer
ethinyl estradiol	hypogonadism
ethinyl estradiol	primary ovarian insufficiency
ethinyl estradiol	premature menopause
mazindol	weight loss
mazindol	obesity
digoxin	atrial fibrillation
digoxin	supraventricular tachycardia
digoxin	cardiogenic shock
digoxin	reverse typical atrial flutter
digoxin	atrial flutter
digoxin	typical atrial flutter
digoxin	x-linked intellectual disability-cardiomegaly-congestive heart failure syndrome
digoxin	congestive heart failure/heart failure
cyclacillin	respiratory tract infections
cyclacillin	obsolete primary haemophilus infectious disease
cyclacillin	obsolete pseudomonas urinary tract infectious disease
cyclacillin	obsolete pneumococcal infectious disease
cyclacillin	obsolete staphylococcal infectious disease
theophylline	bronchitis
theophylline	bronchospasm
theophylline	emphysema
theophylline	asthma
theophylline	obsolete apnea of prematurity
cyclandelate	peripheral arterial disease
cyclandelate	peripheral vascular disease
ethionamide	abdominal tuberculosis
ethionamide	obsolete ear tuberculosis
ethionamide	obsolete tuberculous lung cavity
ethionamide	cardiac tuberculosis
ethionamide	obsolete tuberculous lung fibrosis
ethionamide	obsolete tuberculous mesenteric gland
ethionamide	obsolete tracheobronchial tuberculosis
ethionamide	obsolete cervix tuberculosis
ethionamide	obsolete thyroid gland tuberculosis
ethionamide	obsolete bronchial tuberculosis
ethionamide	obsolete urinary tuberculosis
ethionamide	obsolete tracheal tuberculosis
acebutolol	ventricular tachycardia
acebutolol	myocardial infarction
acebutolol	obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium
acebutolol	hypertension
acebutolol	obsolete pre-eclampsia or eclampsia superimposed on pre-existing hypertension
acebutolol	ventricular fibrillation
ketoprofen	rheumatoid arthritis
ketoprofen	osteoarthritis
methylprednisolone	allergy
methylprednisolone	gluten allergy
methylprednisolone	obsolete arthropathy due to hypersensitivity reaction
methylprednisolone	allergic respiratory disease/respiratory allergy
methylprednisolone	timothy grass allergy
methylprednisolone	gastrointestinal allergy
methylprednisolone	fruit allergy
methylprednisolone	apple allergy
methylprednisolone	apricot allergy
methylprednisolone	cherry allergy
methylprednisolone	indian plum allergy
methylprednisolone	melon allergy
methylprednisolone	peach allergy
methylprednisolone	plum allergy
methylprednisolone	tomato allergy
methylprednisolone	fish allergy
methylprednisolone	atlantic cod allergy
methylprednisolone	atlantic salmon allergy
methylprednisolone	carp allergy
methylprednisolone	zebrafish allergy
methylprednisolone	rainbow trout allergy
methylprednisolone	penicillin allergy
methylprednisolone	mollusc allergy
methylprednisolone	crustacean allergy
methylprednisolone	brown shrimp allergy
methylprednisolone	crab allergy
methylprednisolone	indian prawn allergy
methylprednisolone	tiger prawn allergy
methylprednisolone	white shrimp allergy
methylprednisolone	snail allergy
methylprednisolone	horned turban snail allergy
methylprednisolone	neonatal respiratory distress/hyaline membrane disease
methylprednisolone	obsolete diabetes mellitus juvenile type, uncontrolled, with neurological manifestations
methylprednisolone	obsolete diabetes mellitus insulin dependent type, not stated as uncontrolled, with neurological manifestations
methylprednisolone	autoimmune disease of exocrine system
methylprednisolone	autoimmune disease of ear, nose and throat/autoimmune disease of eyes, ear, nose and throat
methylprednisolone	autoimmune disease of gastrointestinal tract
methylprednisolone	autoimmune disease of musculoskeletal system
methylprednisolone	autoimmune disease of peripheral nervous system
methylprednisolone	autoimmune disease with skin involvement
methylprednisolone	autoimmune disease of urogenital tract
methylprednisolone	autoimmune disease of blood
methylprednisolone	autoimmune disease of cardiovascular system
methylprednisolone	autoimmune disease of central nervous system
methylprednisolone	autoimmune disease of endocrine system
methylprednisolone	autoimmune disease
methylprednisolone	obsolete cns demyelinating autoimmune disease
methylprednisolone	obsolete glaucoma with ocular inflammation
methylprednisolone	abnormality of blood and blood-forming tissues/hematologic disease
methylprednisolone	obsolete arthropathy associated with hematological disorder
methylprednisolone	obsolete hematological disease of fetus and newborn
methylprednisolone	obsolete peritoneal and retroperitoneal tumors
methylprednisolone	obsolete visual cortex disorder due to neoplasm
methylprednisolone	pten hamartoma tumor syndrome
methylprednisolone	obsolete ectopic hormone secretion syndrome associated with neoplasia
methylprednisolone	obsolete penile non-neoplastic disease
methylprednisolone	obsolete neoplasm of visual pathway
methylprednisolone	thyroid gland spindle cell tumor with thymus-like differentiation
methylprednisolone	obsolete neoplasm of body of uterus
methylprednisolone	obsolete non-neoplastic non-molar trophoblastic disorder
methylprednisolone	obsolete tumor of specialized prostatic stroma
methylprednisolone	obsolete neoplastic disease
methylprednisolone	obsolete tumors of body of uterus, with delivery
methylprednisolone	obsolete tumors of body of uterus complicating pregnancy, childbirth, or the puerperium
methylprednisolone	obsolete neuronal and glio-neuronal neoplasm
methylprednisolone	obsolete glaucoma associated with tumors or cysts
methylprednisolone	obsolete t-cell neoplasm
methylprednisolone	undifferentiated pancreatic carcinoma with osteoclast-like giant cells
methylprednisolone	obsolete tumor of the thecoma fibroma group
methylprednisolone	obsolete mature t-cell neoplasm
methylprednisolone	calcified amorphous tumor of the heart
methylprednisolone	neoplasm/benign neoplasm
minoxidil	mandibulofacial dysostosis with alopecia
minoxidil	alopecia
minoxidil	malignant hypertension
glyburide	type ii diabetes mellitus/type 2 diabetes mellitus
glyburide	maturity-onset diabetes of the young, type 1/maturity-onset diabetes of the young type 1
glyburide	maturity-onset diabetes of the young type 2
glyburide	renal cysts and diabetes syndrome
glyburide	maturity-onset diabetes of the young type 3
glyburide	maturity-onset diabetes of the young type 4
glyburide	maturity-onset diabetes of the young type 6
glyburide	maturity-onset diabetes of the young, type 8, with exocrine dysfunction/maturity-onset diabetes of the young type 8
glyburide	maturity-onset diabetes of the young type 7
glyburide	maturity-onset diabetes of the young type 9
glyburide	maturity-onset diabetes of the young type 10
glyburide	maturity-onset diabetes of the young type 11
glyburide	maturity-onset diabetes of the young type 13
glyburide	maturity-onset diabetes of the young type 14
glyburide	maturity-onset diabetes of the young
cytarabine	meningioma
cytarabine	leukemia
cytarabine	aleukemic leukemia
cytarabine	chronic leukemia
cytarabine	lymphoma
cytarabine	obsolete burkitt's tumor or lymphoma involving intra-abdominal lymph nodes
cytarabine	obsolete lymphosarcoma involving lymph nodes of inguinal region and lower limb
cytarabine	obsolete epstein-barr virus related lymphoma
cytarabine	obsolete burkitt's tumor or lymphoma involving spleen
cytarabine	obsolete relapsed precursor t lymphoblastic lymphoma/leukemia
cytarabine	obsolete lymphosarcoma involving lymph nodes of axilla and upper limb
cytarabine	obsolete burkitt's tumor or lymphoma involving lymph nodes of axilla and upper limb
cytarabine	obsolete burkitt's tumor or lymphoma involving lymph nodes of multiple sites
cytarabine	obsolete burkitt's tumor or lymphoma involving lymph nodes of inguinal region and lower limb
cytarabine	obsolete lymphosarcoma involving intrathoracic lymph nodes
cytarabine	obsolete burkitt's tumor or lymphoma involving intrapelvic lymph nodes
cytarabine	obsolete lymphosarcoma involving lymph nodes of head, face, and neck
cytarabine	obsolete lymphosarcoma and reticulosarcoma
cytarabine	obsolete lymphosarcoma involving lymph nodes of multiple sites
cytarabine	obsolete lymphosarcoma involving intra-abdominal lymph nodes
cytarabine	peripheral t-cell lymphoma
cytarabine	obsolete burkitt's tumor or lymphoma involving lymph nodes of head, face, and neck
cytarabine	obsolete lymphosarcoma involving spleen
cytarabine	obsolete lymphosarcoma involving intrapelvic lymph nodes
cytarabine	obsolete burkitt's tumor or lymphoma involving intrathoracic lymph nodes
cytarabine	obsolete burkitt's tumor or lymphoma extranodal and solid organ sites
cytarabine	obsolete lymphoma by site
cytarabine	precursor t cell lymphoblastic leukemia/lymphoblastic lymphoma/t lymphoblastic leukemia/lymphoma
cytarabine	nasolacrimal sac lymphoma
calcium chloride	cardiac arrest
chlorphenesin carbamate	rigid spine muscular dystrophy 1
chlorphenesin carbamate	myositis
chlorphenesin carbamate	obsolete influenza myositis
chlorphenesin carbamate	juvenile dermatomyositis
chlorphenesin carbamate	inflammatory myopathy
chlorphenesin carbamate	dysphonia
chlorphenesin carbamate	obsolete convergence excess or spasm
chlorphenesin carbamate	pain agnosia
chlorphenesin carbamate	pain
chlorphenesin carbamate	muscle cramp
spectinomycin	obsolete gonococcal eye infectious disease
spectinomycin	obsolete anorectal gonorrhea
spectinomycin	obsolete pharyngeal gonorrhea
spectinomycin	gonorrhea
dinoprostone	obsolete spontaneous abortion
dinoprostone	obsolete spontaneous abortion complicated by genital tract and pelvic infectious disease
dinoprostone	obsolete spontaneous abortion complicated by shock
dinoprostone	uterine benign neoplasm
dinoprostone	uterine cancer
carboprost	cystitis
carboprost	postpartum hemorrhage
tromethamine	acidosis
uracil mustard	chronic myelogenous leukemia
uracil mustard	myelocytic leukemia-like syndrome, familial, chronic/familial chronic myelocytic leukemia-like syndrome
uracil mustard	thrombocytosis
uracil mustard	chronic lymphocytic leukemia
uracil mustard	obsolete mycosis fungoides involving intrathoracic lymph nodes
uracil mustard	obsolete mycosis fungoides involving intrapelvic lymph nodes
uracil mustard	obsolete mycosis fungoides involving intra-abdominal lymph nodes
uracil mustard	obsolete mycosis fungoides involving spleen
uracil mustard	obsolete mycosis fungoides involving lymph nodes of axilla and upper limb
uracil mustard	obsolete mycosis fungoides involving lymph nodes of inguinal region and lower limb
uracil mustard	obsolete mycosis fungoides involving lymph nodes of multiple sites
uracil mustard	obsolete mycosis fungoides involving lymph nodes of head, face, and neck
uracil mustard	mycosis fungoides
uracil mustard	benign ovarian neoplasm
uracil mustard	ovarian cancer
uracil mustard	ovarian neoplasm
uracil mustard	polycythemia vera
alprostadil	pulmonary valve stenosis
alprostadil	takayasu arteritis
alprostadil	aortic coarctation
alprostadil	hypoplastic left heart syndrome 1
alprostadil	hypoplastic left heart syndrome
alprostadil	tetralogy of fallot
alprostadil	patent ductus arteriosus
alprostadil	patent ductus arteriosus 1/patent ductus arteriosus 1 related phenotypic feature
alprostadil	vasculogenic impotence
alprostadil	tricuspid atresia
alprostadil	pulmonary hypertension
alprostadil	pulmonary arterial hypertension
cyclophosphamide	waldenstrom macroglobulinemia
cyclophosphamide	lymphoplasmacytic lymphoma
cyclophosphamide	ewing sarcoma
cyclophosphamide	obsolete ewing's family recurrent tumor
cyclophosphamide	obsolete nephrotic syndrome with lesion of membranoproliferative glomerulonephritis
cyclophosphamide	nephrotic syndrome
cyclophosphamide	obsolete nephrotic syndrome with lesion of endothelial glomerulonephritis
cyclophosphamide	obsolete nephrotic syndrome with lesion of segmental hyalinosis
cyclophosphamide	obsolete nephrotic syndrome with lesion of hypocomplementemic glomerulonephritis
cyclophosphamide	obsolete nephrotic syndrome with lesion of mesangiocapillary glomerulonephritis
cyclophosphamide	obsolete nephrotic syndrome with lesion of persistent glomerulonephritis
cyclophosphamide	obsolete nephrotic syndrome with lesion of membranous glomerulonephritis
cyclophosphamide	obsolete nephrotic syndrome with lesion of lobular glomerulonephritis
cyclophosphamide	obsolete nephrotic syndrome with lesion of focal glomerulosclerosis
cyclophosphamide	obsolete nephrotic syndrome with lesion of proliferative glomerulonephritis
cyclophosphamide	nephrotic syndrome, type 15/nephrotic syndrome, type 15 related phenotypic feature
cyclophosphamide	nephrotic syndrome, type 14/nephrotic syndrome, type 14 related phenotypic feature
cyclophosphamide	cervical neuroblastoma
cyclophosphamide	retroperitoneal neuroblastoma
cyclophosphamide	obsolete neuroblastomas of the adrenal gland and sympathetic nervous system
cyclophosphamide	neuroblastoma
cyclophosphamide	lupus nephritis
cyclophosphamide	rheumatism
cyclophosphamide	obsolete rheumatism
cyclophosphamide	rhabdomyosarcoma
cyclophosphamide	obsolete rhabdomyosarcoma recurrent
cyclophosphamide	hemochromatosis/hemosiderosis
cyclophosphamide	endometrial cancer
cyclophosphamide	acute myeloid leukemia
cyclophosphamide	acute megakaryocytic leukemia/acute megakaryoblastic leukemia
cyclophosphamide	breast cancer
cyclophosphamide	breast neoplasm
cyclophosphamide	pure red-cell aplasia
cyclophosphamide	retinoblastoma
cyclophosphamide	chronic myelogenous leukemia
cyclophosphamide	myelocytic leukemia-like syndrome, familial, chronic/familial chronic myelocytic leukemia-like syndrome
cyclophosphamide	lung benign neoplasm
cyclophosphamide	lung neoplasms/lung neoplasm
cyclophosphamide	testicular neoplasm/testicular cancer
cyclophosphamide	obsolete testicular tumor of the thecoma fibroma group
cyclophosphamide	lymphoblastic lymphoma
cyclophosphamide	leukemia, acute lymphocytic, susceptibility to, 1
cyclophosphamide	chronic lymphocytic leukemia
cyclophosphamide	obsolete hodgkin's lymphoma, mixed cellularity, involving intrapelvic lymph nodes
cyclophosphamide	obsolete hodgkin's lymphoma, nodular sclerosis, involving intrathoracic lymph nodes
cyclophosphamide	obsolete hodgkin's paragranuloma involving lymph nodes of inguinal region and lower limb
cyclophosphamide	obsolete hodgkin's lymphoma, lymphocytic depletion, involving lymph nodes of head, face, and neck
cyclophosphamide	obsolete hodgkin's sarcoma involving intrapelvic lymph nodes
cyclophosphamide	obsolete hodgkin's lymphoma, mixed cellularity, involving lymph nodes of head, face, and neck
cyclophosphamide	obsolete hodgkin's lymphoma, lymphocytic-histiocytic predominance, extranodal and solid organ sites
cyclophosphamide	obsolete hodgkin's paragranuloma involving intrathoracic lymph nodes
cyclophosphamide	obsolete hodgkin's paragranuloma involving intrapelvic lymph nodes
cyclophosphamide	obsolete hodgkin's paragranuloma involving lymph nodes of multiple sites
cyclophosphamide	obsolete hodgkin's lymphoma, mixed cellularity, involving intra-abdominal lymph nodes
cyclophosphamide	obsolete hodgkin's sarcoma involving intrathoracic lymph nodes
cyclophosphamide	obsolete hodgkin's paragranuloma involving intra-abdominal lymph nodes
cyclophosphamide	obsolete hodgkin's lymphoma, lymphocytic depletion, involving spleen
cyclophosphamide	obsolete hodgkin's lymphoma, mixed cellularity, extranodal and solid organ sites
cyclophosphamide	obsolete hodgkin's lymphoma, lymphocytic depletion, involving intra-abdominal lymph nodes
cyclophosphamide	obsolete hodgkin's lymphoma, nodular sclerosis, involving intrapelvic lymph nodes
cyclophosphamide	obsolete hodgkin's lymphoma, lymphocytic depletion, involving lymph nodes of multiple sites
cyclophosphamide	obsolete hodgkin's lymphoma, mixed cellularity, involving lymph nodes of inguinal region and lower limb
cyclophosphamide	obsolete hodgkin's sarcoma involving spleen
cyclophosphamide	obsolete hodgkin's lymphoma, mixed cellularity, involving lymph nodes of multiple sites
cyclophosphamide	obsolete hodgkin's lymphoma, nodular sclerosis, involving lymph nodes of inguinal region and lower limb
cyclophosphamide	obsolete hodgkin's lymphoma, lymphocytic depletion, involving intrapelvic lymph nodes
cyclophosphamide	obsolete hodgkin's lymphoma, lymphocytic-histiocytic predominance involving spleen
cyclophosphamide	obsolete hodgkin's granuloma involving lymph nodes of multiple sites
cyclophosphamide	obsolete hodgkin's granuloma involving lymph nodes of inguinal region and lower limb
cyclophosphamide	obsolete hodgkin's sarcoma involving lymph nodes of head, face, and neck
cyclophosphamide	obsolete hodgkin's lymphoma, nodular sclerosis, involving spleen
cyclophosphamide	obsolete hodgkin's lymphoma, nodular sclerosis, involving intra-abdominal lymph nodes
cyclophosphamide	obsolete hodgkin's sarcoma involving lymph nodes of axilla and upper limb
cyclophosphamide	obsolete hodgkin's paragranuloma involving lymph nodes of head, face, and neck
cyclophosphamide	obsolete hodgkin's lymphoma, mixed cellularity, involving lymph nodes of axilla and upper limb
cyclophosphamide	obsolete hodgkin's lymphoma, lymphocytic depletion, involving lymph nodes of axilla and upper limb
cyclophosphamide	obsolete hodgkin's granuloma involving lymph nodes of axilla and upper limb
cyclophosphamide	obsolete hodgkin's sarcoma involving lymph nodes of inguinal region and lower limb
cyclophosphamide	obsolete hodgkin's lymphoma, nodular sclerosis, involving lymph nodes of axilla and upper limb
cyclophosphamide	obsolete hodgkin's granuloma involving lymph nodes of head, face, and neck
cyclophosphamide	obsolete hodgkin's granuloma involving intrathoracic lymph nodes
cyclophosphamide	obsolete hodgkin's lymphoma, lymphocytic-histiocytic predominance involving lymph nodes of inguinal region and lower limb
cyclophosphamide	obsolete hodgkin's lymphoma, lymphocytic-histiocytic predominance involving intrathoracic lymph nodes
cyclophosphamide	obsolete hodgkin's granuloma involving spleen
cyclophosphamide	obsolete hodgkin's lymphoma, mixed cellularity, involving spleen
cyclophosphamide	obsolete hodgkin's paragranuloma involving spleen
cyclophosphamide	obsolete hodgkin's lymphoma, lymphocytic-histiocytic predominance involving lymph nodes of multiple sites
cyclophosphamide	obsolete hodgkin's lymphoma, nodular sclerosis, involving lymph nodes of head, face, and neck
cyclophosphamide	obsolete hodgkin's lymphoma, nodular sclerosis, involving lymph nodes of multiple sites
cyclophosphamide	obsolete hodgkin's granuloma involving intra-abdominal lymph nodes
cyclophosphamide	obsolete hodgkin's lymphoma, lymphocytic depletion, involving intrathoracic lymph nodes
cyclophosphamide	obsolete hodgkin's lymphoma, nodular sclerosis, extranodal and solid organ sites
cyclophosphamide	obsolete hodgkin's sarcoma involving lymph nodes of multiple sites
cyclophosphamide	obsolete hodgkin's lymphoma, lymphocytic-histiocytic predominance involving intra-abdominal lymph nodes
cyclophosphamide	obsolete hodgkin's paragranuloma involving lymph nodes of axilla and upper limb
cyclophosphamide	obsolete hodgkin's granuloma involving intrapelvic lymph nodes
cyclophosphamide	hodgkin lymphoma
cyclophosphamide	obsolete hodgkin's lymphoma, mixed cellularity, involving intrathoracic lymph nodes
cyclophosphamide	obsolete hodgkin's sarcoma involving intra-abdominal lymph nodes
cyclophosphamide	obsolete hodgkin's lymphoma, lymphocytic-histiocytic predominance involving lymph nodes of head, face, and neck
cyclophosphamide	obsolete hodgkin's lymphoma, lymphocytic-histiocytic predominance involving lymph nodes of axilla and upper limb
cyclophosphamide	obsolete hodgkin's lymphoma, lymphocytic-histiocytic predominance involving intrapelvic lymph nodes
cyclophosphamide	obsolete hodgkin's lymphoma, lymphocytic depletion, involving lymph nodes of inguinal region and lower limb
cyclophosphamide	obsolete hodgkin-like posttransplantation lymphoproliferative disease
cyclophosphamide	classic hodgkin lymphoma
cyclophosphamide	rapp-hodgkin syndrome
cyclophosphamide	burkitt lymphoma
cyclophosphamide	obsolete burkitt's tumor or lymphoma involving intra-abdominal lymph nodes
cyclophosphamide	obsolete burkitt's tumor or lymphoma involving spleen
cyclophosphamide	obsolete burkitt's tumor or lymphoma involving lymph nodes of axilla and upper limb
cyclophosphamide	obsolete burkitt's tumor or lymphoma involving lymph nodes of multiple sites
cyclophosphamide	obsolete burkitt's tumor or lymphoma involving lymph nodes of inguinal region and lower limb
cyclophosphamide	obsolete burkitt's tumor or lymphoma involving intrapelvic lymph nodes
cyclophosphamide	obsolete burkitt's tumor or lymphoma involving lymph nodes of head, face, and neck
cyclophosphamide	obsolete burkitt's tumor or lymphoma involving intrathoracic lymph nodes
cyclophosphamide	obsolete burkitt's tumor or lymphoma extranodal and solid organ sites
cyclophosphamide	multiple sclerosis
cyclophosphamide	autoimmune hemolytic anemia
cyclophosphamide	obsolete mycosis fungoides involving intrathoracic lymph nodes
cyclophosphamide	obsolete mycosis fungoides involving intrapelvic lymph nodes
cyclophosphamide	obsolete mycosis fungoides involving intra-abdominal lymph nodes
cyclophosphamide	obsolete mycosis fungoides involving spleen
cyclophosphamide	obsolete mycosis fungoides involving lymph nodes of axilla and upper limb
cyclophosphamide	obsolete mycosis fungoides involving lymph nodes of inguinal region and lower limb
cyclophosphamide	obsolete mycosis fungoides involving lymph nodes of multiple sites
cyclophosphamide	obsolete mycosis fungoides involving lymph nodes of head, face, and neck
cyclophosphamide	mycosis fungoides
cyclophosphamide	benign ovarian neoplasm
cyclophosphamide	ovarian cancer
cyclophosphamide	ovarian neoplasm
cyclophosphamide	myasthenia gravis
cyclophosphamide	multiple myeloma
cyclophosphamide	obsolete multiple myeloma and immunoproliferative neoplasm
norethynodrel	female infertility
norethynodrel	amenorrhea
propantheline	gastrointestinal hemorrhage
propantheline	peptic ulcer/gastrojejunal ulcer
propantheline	dysphonia
propantheline	obsolete convergence excess or spasm
propantheline	urethral disease
propantheline	irritable bowel syndrome
propantheline	urinary bladder diseases/bladder disease
propantheline	pancreatitis
propantheline	obsolete mumps virus pancreatitis
haloperidol	obsolete drug-induced psychotic disease with delusion
haloperidol	mental retardation, x-linked 16/mental retardation with psychosis, pyramidal signs, and macroorchidism
haloperidol	psychosis
haloperidol	obsolete excessive vomiting starting after 22 completed weeks of gestation
haloperidol	tourette syndrome
haloperidol	obsolete residual schizophrenia subchronic state with acute exacerbation
haloperidol	schizophrenia 1
haloperidol	schizophrenia 2
haloperidol	schizophrenia 3
haloperidol	schizophrenia 4
haloperidol	schizophrenia 5
haloperidol	schizophrenia 6
haloperidol	schizophrenia 7
haloperidol	schizophrenia 8
haloperidol	schizophrenia 9
haloperidol	schizophrenia 10
haloperidol	schizophrenia 11
haloperidol	schizophrenia 12
haloperidol	schizophrenia 13
haloperidol	schizophrenia 14
haloperidol	schizophrenia 15
haloperidol	schizophrenia 16
haloperidol	schizophrenia 18
haloperidol	schizophrenia
haloperidol	obsolete schizophrenia in remission
haloperidol	obsolete residual schizophrenia in remission
mitomycin	obsolete adnexa adenocarcinoma
mitomycin	mixed mucinous and nonmucinous bronchioloalveolar adenocarcinoma
mitomycin	nonmucinous bronchioloalveolar adenocarcinoma
mitomycin	obsolete extramucosal (perianal) adenocarcinoma
mitomycin	colorectal adenocarcinoma
mitomycin	lung combined type small cell adenocarcinoma
mitomycin	jejunal adenocarcinoma
mitomycin	obsolete recurrent adenocarcinoma of lung
mitomycin	lung adenocarcinoma in situ
mitomycin	obsolete adenocarcinoma in a polyp
mitomycin	obsolete superficial spreading adenocarcinoma
mitomycin	obsolete human papillomavirus related adenocarcinoma
mitomycin	adenocarcinoma
mitomycin	obsolete intramucosal adenocarcinoma colon adenoma
mitomycin	colon signet ring cell adenocarcinoma
mitomycin	obsolete ovarian dermoid cyst with adenocarcinoma
mitomycin	obsolete adenocarcinoma in tubular adenoma
mitomycin	obsolete adenocarcinoma in adenomatous polyposis coli
mitomycin	obsolete adenocarcinoma in villous adenoma
mitomycin	obsolete bronchogenic lung adenocarcinoma
mitomycin	benign neoplasm of bladder/bladder benign neoplasm
mitomycin	urinary bladder cancer
mitomycin	bladder neoplasm
mitomycin	colorectal carcinoma
mitomycin	obsolete glaucoma associated with vascular disorder
mitomycin	glaucoma
mitomycin	obsolete glaucoma associated with anomalies of iris
mitomycin	obsolete glaucoma with ocular inflammation
mitomycin	obsolete glaucoma associated with systemic syndromes
mitomycin	obsolete glaucoma associated with pupillary block
mitomycin	obsolete glaucoma associated with anterior segment anomaly
mitomycin	obsolete glaucoma associated with ocular disorder
mitomycin	obsolete glaucoma due to raised episcleral venous pressure
mitomycin	obsolete glaucoma associated with tumors or cysts
mitomycin	obsolete glaucoma associated with chamber angle anomalies
mitomycin	obsolete glaucoma associated with congenital anomalies, dystrophies and systemic syndromes
carmustine	obsolete extraocular extension of melanoma
carmustine	obsolete old burn scar-related melanoma of skin
carmustine	obsolete malignant giant pigmented nevus melanoma
carmustine	obsolete malignant junctional nevus melanoma
carmustine	ovarian melanoma
carmustine	mucosal melanoma
carmustine	acral lentiginous melanoma
carmustine	obsolete ovarian dermoid cyst with melanoma
carmustine	obsolete regressing malignant melanoma
carmustine	melanoma
carmustine	cutaneous melanoma
carmustine	non-hodgkin lymphoma
carmustine	medulloblastoma
carmustine	brain stem medulloblastoma
carmustine	obsolete fap associated medulloblastoma
carmustine	obsolete region 17p13 allelic loss associated medulloblastoma
carmustine	obsolete nevoid basal cell carcinoma syndrome associated medulloblastoma
carmustine	obsolete medulloblastoma with leptomeningeal spread
carmustine	lung benign neoplasm
carmustine	lung neoplasms/lung neoplasm
carmustine	obsolete hodgkin's lymphoma, mixed cellularity, involving intrapelvic lymph nodes
carmustine	obsolete hodgkin's lymphoma, nodular sclerosis, involving intrathoracic lymph nodes
carmustine	obsolete hodgkin's paragranuloma involving lymph nodes of inguinal region and lower limb
carmustine	obsolete hodgkin's lymphoma, lymphocytic depletion, involving lymph nodes of head, face, and neck
carmustine	obsolete hodgkin's sarcoma involving intrapelvic lymph nodes
carmustine	obsolete hodgkin's lymphoma, mixed cellularity, involving lymph nodes of head, face, and neck
carmustine	obsolete hodgkin's lymphoma, lymphocytic-histiocytic predominance, extranodal and solid organ sites
carmustine	obsolete hodgkin's paragranuloma involving intrathoracic lymph nodes
carmustine	obsolete hodgkin's paragranuloma involving intrapelvic lymph nodes
carmustine	obsolete hodgkin's paragranuloma involving lymph nodes of multiple sites
carmustine	obsolete hodgkin's lymphoma, mixed cellularity, involving intra-abdominal lymph nodes
carmustine	obsolete hodgkin's sarcoma involving intrathoracic lymph nodes
carmustine	obsolete hodgkin's paragranuloma involving intra-abdominal lymph nodes
carmustine	obsolete hodgkin's lymphoma, lymphocytic depletion, involving spleen
carmustine	obsolete hodgkin's lymphoma, mixed cellularity, extranodal and solid organ sites
carmustine	obsolete hodgkin's lymphoma, lymphocytic depletion, involving intra-abdominal lymph nodes
carmustine	obsolete hodgkin's lymphoma, nodular sclerosis, involving intrapelvic lymph nodes
carmustine	obsolete hodgkin's lymphoma, lymphocytic depletion, involving lymph nodes of multiple sites
carmustine	obsolete hodgkin's lymphoma, mixed cellularity, involving lymph nodes of inguinal region and lower limb
carmustine	obsolete hodgkin's sarcoma involving spleen
carmustine	obsolete hodgkin's lymphoma, mixed cellularity, involving lymph nodes of multiple sites
carmustine	obsolete hodgkin's lymphoma, nodular sclerosis, involving lymph nodes of inguinal region and lower limb
carmustine	obsolete hodgkin's lymphoma, lymphocytic depletion, involving intrapelvic lymph nodes
carmustine	obsolete hodgkin's lymphoma, lymphocytic-histiocytic predominance involving spleen
carmustine	obsolete hodgkin's granuloma involving lymph nodes of multiple sites
carmustine	obsolete hodgkin's granuloma involving lymph nodes of inguinal region and lower limb
carmustine	obsolete hodgkin's sarcoma involving lymph nodes of head, face, and neck
carmustine	obsolete hodgkin's lymphoma, nodular sclerosis, involving spleen
carmustine	obsolete hodgkin's lymphoma, nodular sclerosis, involving intra-abdominal lymph nodes
carmustine	obsolete hodgkin's sarcoma involving lymph nodes of axilla and upper limb
carmustine	obsolete hodgkin's paragranuloma involving lymph nodes of head, face, and neck
carmustine	obsolete hodgkin's lymphoma, mixed cellularity, involving lymph nodes of axilla and upper limb
carmustine	obsolete hodgkin's lymphoma, lymphocytic depletion, involving lymph nodes of axilla and upper limb
carmustine	obsolete hodgkin's granuloma involving lymph nodes of axilla and upper limb
carmustine	obsolete hodgkin's sarcoma involving lymph nodes of inguinal region and lower limb
carmustine	obsolete hodgkin's lymphoma, nodular sclerosis, involving lymph nodes of axilla and upper limb
carmustine	obsolete hodgkin's granuloma involving lymph nodes of head, face, and neck
carmustine	obsolete hodgkin's granuloma involving intrathoracic lymph nodes
carmustine	obsolete hodgkin's lymphoma, lymphocytic-histiocytic predominance involving lymph nodes of inguinal region and lower limb
