source	target
cytarabine	aplastic anemia
vorinostat	mantle cell lymphoma
bexarotene	multiple myeloma
ketamine	bipolar disorder
axitinib	glioblastoma
amoxicillin	infectious otitis media
clavulanic acid	infectious otitis media
liraglutide	type ii diabetes mellitus/type 2 diabetes mellitus
testosterone	multiple sclerosis
methyltestosterone	multiple sclerosis
vemurafenib	melanoma
daptomycin	meningitis
mitoxantrone	pain
mepivacaine	pain
capecitabine/fluorouracil	actinic keratosis
eptifibatide	pneumonia
mycophenolic acid	non-hodgkin lymphoma
tacrolimus	non-hodgkin lymphoma
tamsulosin	benign prostatic hyperplasia
imiquimod	melanoma
temozolomide	melanoma
ipilimumab	melanoma
torsemide	congestive heart failure/heart failure
thalidomide	scleroderma
bupropion	tobacco use disorder/nicotine dependence
isotretinoin	alzheimer's disease
adalimumab	crohn disease
ranibizumab	diabetic macular edema
zonisamide	bipolar disorder
amikacin	bacterial pneumonia
linezolid	bacterial pneumonia
meropenem	bacterial pneumonia
tobramycin	bacterial pneumonia
vancomycin	bacterial pneumonia
ropivacaine	appendicitis
bupivacaine	appendicitis
dexamethasone	mantle cell lymphoma
amitriptyline	migraine
topiramate	migraine
sunitinib	metastatic renal cell cancer
lucanthone	glioblastoma
ertapenem	endometritis
aceclofenac	pulmonary embolism
naltrexone	obesity
bupropion	obesity
prednisone	rheumatoid arthritis
dipyridamole	rheumatoid arthritis
menthol	pain
mefloquine	malaria
pramipexole	amyotrophic lateral sclerosis
methylene blue	alzheimer's disease
prazosin	tobacco use disorder/nicotine dependence
hydroxyurea	polycythemia vera
fingolimod	multiple sclerosis
interferon beta-1b	multiple sclerosis
axitinib	renal cell carcinoma
loratadine	parkinson's disease
simvastatin	bipolar disorder
lapatinib	squamous cell carcinoma
codeine	pain
alemtuzumab	multiple sclerosis
cyclophosphamide	multiple sclerosis
cycloserine	panic disorder
ketamine	anxiety
riluzole	major depressive disorder
sertraline	major depressive disorder
folic acid	psoriasis
pyridoxine	psoriasis
pyridoxal phosphate	psoriasis
hydroxocobalamin	psoriasis
adalimumab	psoriasis
enalapril	metastatic melanoma
propranolol	metastatic melanoma
bevacizumab	metastatic melanoma
cholecalciferol	systemic lupus erythematosus
tenofovir	hiv infection
zidovudine	hiv infection
lisdexamfetamine	schizophrenia
acebutolol	hemangioma
cinacalcet	osteomalacia
methotrexate	lymphoid leukemia
cyclophosphamide	lymphoid leukemia
methotrexate	chronic myelogenous leukemia
cyclophosphamide	chronic myelogenous leukemia
methotrexate	chronic myelomonocytic leukemia
ticagrelor	acute coronary syndrome
ranolazine	acute coronary syndrome
isradipine	bipolar disorder
everolimus	metastatic renal cell cancer
sirolimus	metastatic renal cell cancer
cetuximab	squamous cell carcinoma
daclizumab	multiple sclerosis
lidocaine	bursitis
betamethasone	bursitis
ketamine	depression
minocycline	depression
papaverine	schizophrenia
bemiparin/tinzaparin	thrombosis
enoxaparin	thrombosis
dronabinol	schizophrenia
tacrolimus	vitiligo
cycloserine	tobacco use disorder/nicotine dependence
ibuprofen	pain
caffeine	pain
acetaminophen	pain
temozolomide	retinoblastoma
hydrocortisone	allergic conjunctivitis
colistin	pneumonia
gefitinib	non-small cell lung carcinoma
lidocaine	periodontitis
bupivacaine	periodontitis
racepinephrine	periodontitis
capsaicin	postherpetic neuralgia
ranolazine	congestive heart failure/heart failure
tocophersolan	nosocomial pneumonia
ascorbic acid	nosocomial pneumonia
ciprofloxacin	infectious otitis media
dexamethasone	infectious otitis media
ciprofloxacin	otitis externa
dexamethasone	otitis externa
tadalafil	congestive heart failure/heart failure
amitriptyline	pain
estradiol	osteoporosis
lithium	depression
metoclopramide	gastroparesis
linagliptin	schizophrenia
hydroxychloroquine	systemic lupus erythematosus
chloroquine	systemic lupus erythematosus
fluconazole	cutaneous leishmaniasis
ketamine	major depressive disorder
fenofibrate	multiple myeloma
dexamethasone	postoperative nausea and vomiting
simvastatin	alzheimer's disease
cetirizine	migraine
omeprazole	cystic fibrosis
metformin	non-small cell lung carcinoma
ceftriaxone	gonorrhea
everolimus	insulinoma
sirolimus	insulinoma
acitretin	melanoma
baclofen	alcohol withdrawal
paclitaxel	merkel cell carcinoma
finasteride	non-small cell lung carcinoma
glycerin/glycerol	infectious otitis media
omacetaxine mepesuccinate	chronic myelogenous leukemia
bevacizumab	multiple myeloma
theophylline	non-small cell lung carcinoma
cholecalciferol	multiple sclerosis
bortezomib	myasthenia gravis
bortezomib	systemic lupus erythematosus
bortezomib	rheumatoid arthritis
carvedilol	pulmonary arterial hypertension
imatinib	non-small cell lung carcinoma
lorazepam	epilepsy
clobazam	epilepsy
clonazepam	epilepsy
amitriptyline	insomnia
zolpidem	insomnia
sotalol	atrial fibrillation
scopolamine	motion sickness
sildenafil	parkinson's disease
linezolid	osteomyelitis
meropenem	osteomyelitis
metronidazole	osteomyelitis
moxifloxacin	osteomyelitis
piperacillin	osteomyelitis
sulfamethoxazole	osteomyelitis
tazobactam	osteomyelitis
trimethoprim	osteomyelitis
aztreonam	osteomyelitis
vancomycin	osteomyelitis
cefepime	osteomyelitis
ciprofloxacin	osteomyelitis
clindamycin phosphate	osteomyelitis
daptomycin	osteomyelitis
bendamustine	waldenstrom macroglobulinemia
methylprednisolone	cystic fibrosis
prednisolone	cystic fibrosis
levodopa	glioblastoma
colchicine	atrial fibrillation
fenoterol	asthma
octreotide	neuroendocrine neoplasm
octreotide	neuroblastoma
ipratropium	asthma
triamcinolone hexacetonide	vitiligo
ketamine	obsessive-compulsive disorder
midazolam	obsessive-compulsive disorder
liraglutide	diabetes mellitus
galantamine	schizophrenia
galantamine	schizoaffective disorder
memantine	schizoaffective disorder
rifaximin	crohn disease
ketorolac	tenosynovitis
dexamethasone	tenosynovitis
loperamide	ulcerative colitis
loperamide	short bowel syndrome
ketorolac	pain
diazepam	epilepsy
bevacizumab	wet macular degeneration
racepinephrine	pain
bupivacaine	peripheral vascular disease
fluoxetine	dementia
flupentixol/flupenthixol	dementia
fluphenazine	dementia
flurazepam	dementia
fluspirilene	dementia
fluvoxamine	dementia
gabapentin	dementia
galantamine	dementia
haloperidol	dementia
alprazolam	dementia
hydroxyzine	dementia
imipramine	dementia
lamotrigine	dementia
levetiracetam	dementia
lorazepam	dementia
maprotiline	dementia
memantine	dementia
methotrimeprazine	dementia
amisulpride	dementia
mianserin	dementia
amitriptyline	dementia
midazolam	dementia
mirtazapine	dementia
moclobemide	dementia
nicergoline	dementia
nitrazepam	dementia
nortriptyline	dementia
olanzapine	dementia
opipramol	dementia
oxazepam	dementia
oxcarbazepine	dementia
paroxetine	dementia
perazine	dementia
perphenazine	dementia
phenobarbital	dementia
phenytoin/fosphenytoin	dementia
pimozide	dementia
pregabalin	dementia
promethazine	dementia
reboxetine	dementia
rivastigmine	dementia
aripiprazole	dementia
sertraline	dementia
sulpiride	dementia
temazepam	dementia
thioridazine	dementia
topiramate	dementia
tranylcypromine	dementia
trazodone	dementia
triazolam	dementia
trimipramine	dementia
venlafaxine	dementia
zolpidem	dementia
benperidol	dementia
biperiden	dementia
acamprosate	dementia
bromazepam	dementia
lacosamide	dementia
bupropion	dementia
zuclopenthixol	dementia
paliperidone	dementia
carbamazepine	dementia
chloral hydrate	dementia
chlorprothixene	dementia
citalopram	dementia
clobazam	dementia
clomipramine	dementia
clonazepam	dementia
clozapine	dementia
diazepam	dementia
diphenhydramine	dementia
doxepin	dementia
duloxetine	dementia
fluoxetine	schizophrenia
flupentixol/flupenthixol	schizophrenia
fluphenazine	schizophrenia
flurazepam	schizophrenia
fluspirilene	schizophrenia
fluvoxamine	schizophrenia
gabapentin	schizophrenia
haloperidol	schizophrenia
alprazolam	schizophrenia
hydroxyzine	schizophrenia
imipramine	schizophrenia
lamotrigine	schizophrenia
levetiracetam	schizophrenia
maprotiline	schizophrenia
methotrimeprazine	schizophrenia
amisulpride	schizophrenia
mianserin	schizophrenia
amitriptyline	schizophrenia
mirtazapine	schizophrenia
moclobemide	schizophrenia
nicergoline	schizophrenia
nitrazepam	schizophrenia
nortriptyline	schizophrenia
opipramol	schizophrenia
oxazepam	schizophrenia
oxcarbazepine	schizophrenia
paroxetine	schizophrenia
perazine	schizophrenia
perphenazine	schizophrenia
phenobarbital	schizophrenia
phenytoin/fosphenytoin	schizophrenia
pimozide	schizophrenia
pregabalin	schizophrenia
promethazine	schizophrenia
reboxetine	schizophrenia
rivastigmine	schizophrenia
sertraline	schizophrenia
sulpiride	schizophrenia
temazepam	schizophrenia
thioridazine	schizophrenia
topiramate	schizophrenia
tranylcypromine	schizophrenia
trazodone	schizophrenia
triazolam	schizophrenia
trimipramine	schizophrenia
valproic acid	schizophrenia
venlafaxine	schizophrenia
zolpidem	schizophrenia
benperidol	schizophrenia
biperiden	schizophrenia
acamprosate	schizophrenia
bromazepam	schizophrenia
lacosamide	schizophrenia
bupropion	schizophrenia
zuclopenthixol	schizophrenia
paliperidone	schizophrenia
carbamazepine	schizophrenia
chloral hydrate	schizophrenia
chlorprothixene	schizophrenia
citalopram	schizophrenia
clobazam	schizophrenia
clomipramine	schizophrenia
clonazepam	schizophrenia
diazepam	schizophrenia
diphenhydramine	schizophrenia
doxepin	schizophrenia
duloxetine	schizophrenia
rifaximin	bacterial vaginosis
methylprednisolone	neuromyelitis optica
prednisolone	neuromyelitis optica
dexamethasone	non-small cell lung carcinoma
calcitriol	localized scleroderma
valacyclovir	herpes zoster
valacyclovir	postherpetic neuralgia
flucytosine	glioblastoma
lomustine	glioblastoma
liraglutide	obesity
hydrocortisone	lymphoid leukemia
mercaptopurine	lymphoid leukemia
mitoxantrone	lymphoid leukemia
bortezomib	lymphoid leukemia
vorinostat	lymphoid leukemia
asparaginase	lymphoid leukemia
cytarabine	lymphoid leukemia
dexamethasone	lymphoid leukemia
doxorubicin	lymphoid leukemia
guanabenz	multiple sclerosis
dimethyl fumarate	multiple sclerosis
sorafenib	hepatocellular carcinoma
paliperidone	schizoaffective disorder
nivolumab	non-small cell lung carcinoma
prednisone	temporal arteritis
lubiprostone	irritable bowel syndrome
denosumab	anorexia nervosa
flucytosine	non-small cell lung carcinoma
bendamustine	diffuse large b-cell lymphoma refractory/refractory diffuse large b-cell lymphoma
rituximab	diffuse large b-cell lymphoma refractory/refractory diffuse large b-cell lymphoma
amlodipine	hyperlipidemia
rosuvastatin	hyperlipidemia
telmisartan	hyperlipidemia
bisacodyl	constipation
bisacodyl	multiple sclerosis
methylprednisolone	pemphigus
prednisolone	pemphigus
prednisone	pemphigus
acetaminophen	pemphigus
cetirizine	pemphigus
ondansetron	schizophrenia
ketamine	pancreatitis
propofol	pancreatitis
ketamine	cholangitis
propofol	cholangitis
colesevelam	multiple myeloma
glycerin/glycerol	trigeminal neuralgia
tolcapone	neuroblastoma
oxaliplatin	neuroblastoma
quinine	rhinitis
quinine	sinusitis
midazolam	major depressive disorder
bevacizumab	gestational trophoblastic disease
bimatoprost	alopecia
varenicline	obesity
levobupivacaine	pain
everolimus	myelofibrosis/primary myelofibrosis
mycophenolic acid	myelofibrosis/primary myelofibrosis
sirolimus	myelofibrosis/primary myelofibrosis
ibandronic acid	multiple myeloma
nitric oxide	bipolar disorder
ascorbic acid	atrial fibrillation
perindopril	obesity
latanoprost	ocular hypertension
topiramate	prader-willi syndrome
phenprocoumon	thrombosis
lansoprazole	erosive esophagitis
dexlansoprazole	erosive esophagitis
tacrolimus	mantle cell lymphoma
tacrolimus	myelofibrosis/primary myelofibrosis
bortezomib	myelofibrosis/primary myelofibrosis
metformin	atrial fibrillation
methylprednisolone	opioid-related disorders/opiate dependence
prednisolone	opioid-related disorders/opiate dependence
morphine	opioid-related disorders/opiate dependence
tacrolimus	ulcerative colitis
mycophenolic acid	diarrhea
fluconazole	cryptococcosis
sertraline	cryptococcosis
caffeine	migraine
nivolumab	multiple myeloma
abatacept	myasthenia gravis
teicoplanin	osteomyelitis
verapamil	sinusitis
vancomycin	clostridium difficile infection/clostridium infections
aminolevulinic acid	actinic keratosis
naltrexone	schizophrenia
estradiol	anorexia nervosa
ethinyl estradiol	anorexia nervosa
losartan	cystic fibrosis
mifepristone	tobacco use disorder/nicotine dependence
amphotericin b	invasive pulmonary aspergillosis
voriconazole	invasive pulmonary aspergillosis
oxymetazoline	common cold
phenylephrine	common cold
estradiol	endometriosis
norethindrone	endometriosis
vorinostat	leiomyosarcoma
acetaminophen	patent ductus arteriosus
ertapenem	pneumonia
modafinil	major depressive disorder
methotrexate	juvenile rheumatoid arthritis
