count	source	target	ngd
1.0	CHEMBL.COMPOUND:CHEMBL88	MESH:D016867	0.5225858717692289
1.0	CHEMBL.COMPOUND:CHEMBL1200516	MONDO:0000088	0.3073300556110191
1.0	UMLS:C4745152	UMLS:C0677874	0.5293957355777035
1.0	RXNORM:40254	MONDO:0004985	0.3417751196001816
1.0	CHEMBL.COMPOUND:CHEMBL689	MONDO:0006684	0.3503634959438829
1.0	RXNORM:316167	MONDO:0011786	0.5274509658537945
1.0	CHEMBL.COMPOUND:CHEMBL269732	MONDO:0005070	0.8383294860858554
1.0	UMLS:C0304497	MONDO:0012883	0.505732707085371
1.0	RXNORM:19711	MONDO:0006939	0.4819487946598366
1.0	CHEMBL.COMPOUND:CHEMBL957	UMLS:C0429886	0.37881204902228904
1.0	CHEMBL.COMPOUND:CHEMBL1449651	MONDO:0005155	0.6887281413471141
1.0	CHEMBL.COMPOUND:CHEMBL810	UMLS:C0549379	0.6907426424178588
1.0	CHEBI:35441	MONDO:0005108	0.6294222548110809
1.0	CHEMBL.COMPOUND:CHEMBL136478	UMLS:C1457887	0.803022777807425
1.0	RXNORM:53557	MONDO:0005070	0.6993871935595135
1.0	CHEBI:35476	MONDO:0001942	0.5688940444857542
1.0	CHEMBL.COMPOUND:CHEMBL1200339	UMLS:C0085616	0.44506591361134706
1.0	CHEMBL.COMPOUND:CHEMBL6	MONDO:0005070	0.8014032426021683
1.0	CHEMBL.COMPOUND:CHEMBL4297272	MONDO:0005148	0.6629796718744922
1.0	CHEMBL.COMPOUND:CHEMBL411864	UMLS:C0559546	0.6926797932160558
1.0	CHEMBL.COMPOUND:CHEMBL2110662	MONDO:0005083	0.7388347559044071
1.0	CHEMBL.COMPOUND:CHEMBL239243	MONDO:0001830	0.8179141282459773
1.0	CHEMBL.COMPOUND:CHEMBL1201199	MONDO:0005047	0.5197967762144559
1.0	CHEMBL.COMPOUND:CHEMBL1773	MONDO:0005893	0.551344999788358
1.0	UMLS:C0003299	UMLS:C0564408	0.5140381450252735
1.0	CHEBI:35471	MONDO:0001830	0.653548505962732
1.0	CHEMBL.COMPOUND:CHEMBL12	UMLS:C0700613	0.4570409116419899
1.0	CHEMBL.COMPOUND:CHEMBL3833405	MONDO:0008383	0.6820373522854258
1.0	CHEMBL.COMPOUND:CHEMBL727	MONDO:0000870	0.46038834298423287
1.0	MESH:D004364	MONDO:0013792	0.756580501682656
1.0	CHEMBL.COMPOUND:CHEMBL408403	MONDO:0011122	0.6712121226399823
1.0	CHEMBL.COMPOUND:CHEMBL1280	UMLS:C0699748	0.73323953578699
1.0	CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0005155	0.7029144220840423
1.0	MESH:D004364	MONDO:0019783	0.7151435300458787
1.0	RXNORM:2921	UMLS:C0497209	
1.0	CHEMBL.COMPOUND:CHEMBL2146126	UMLS:C1444657	0.6802055152967903
1.0	CHEMBL.COMPOUND:CHEMBL812	MONDO:0005546	0.5878113183918928
1.0	MESH:D054697	MONDO:0007008	0.7929600275060762
1.0	RXNORM:3264	MONDO:0001751	0.6668938591589756
1.0	CHEMBL.COMPOUND:CHEMBL1554	MONDO:0006189	0.6970874702634869
1.0	CHEMBL.COMPOUND:CHEMBL3039191	MONDO:0006993	0.4363043817635057
1.0	UMLS:C1136254	MONDO:0042488	0.9170437635742569
1.0	VANDF:4021714	UMLS:C0240320	0.6357599735498578
1.0	UMLS:C0003290	MONDO:0005010	0.7738232517052093
1.0	UMLS:C1136254	UMLS:C0392618	0.4894016602495524
1.0	CHEMBL.COMPOUND:CHEMBL145615	MONDO:0005155	0.6423635915288406
1.0	CHEMBL.COMPOUND:CHEMBL1473	MONDO:0005533	0.5189591818947432
1.0	CHEMBL.COMPOUND:CHEMBL1515795	MONDO:0029000	0.6628848181505297
1.0	CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0019040	0.8615565002184
1.0	CHEMBL.COMPOUND:CHEMBL521	MONDO:0001370	0.6787901958800653
1.0	RXNORM:1098	MONDO:0005009	0.5881850274839945
1.0	UMLS:C0003290	MONDO:0005965	0.7388950265097598
1.0	CHEMBL.COMPOUND:CHEMBL1353	MONDO:0005468	0.5756760194654527
1.0	CHEMBL.COMPOUND:CHEMBL3274945	MONDO:0005070	0.6911140720750735
1.0	CHEBI:35469	MONDO:0001156	0.5648500861018192
1.0	CHEMBL.COMPOUND:CHEMBL11359	UMLS:C1516170	0.5284319758098608
1.0	CHEMBL.COMPOUND:CHEMBL693	MESH:D007871	0.7766262023516088
1.0	CHEMBL.COMPOUND:CHEMBL268869	MONDO:0041751	
1.0	CHEMBL.COMPOUND:CHEMBL294199	UMLS:C0234213	0.3871157300866054
1.0	CHEMBL.COMPOUND:CHEMBL1164	UMLS:C0392618	0.5432262620046282
1.0	CHEMBL.COMPOUND:CHEMBL389621	MONDO:0000248	0.8105014375854317
1.0	RXNORM:1440270	MONDO:0011962	0.6397987817749375
1.0	CHEMBL.COMPOUND:CHEMBL545	UMLS:C0040335	0.6274578461244845
1.0	MESH:Q000819	MESH:D012769	0.7368715417168397
1.0	VANDF:4021585	MONDO:0002125	0.5118031214476155
1.0	MESH:D006635	UMLS:C0267055	0.3830458130074381
1.0	CHEMBL.COMPOUND:CHEMBL985	MONDO:0007008	0.43887715689773205
1.0	CHEBI:36047	MONDO:0042433	0.7089830696939706
1.0	MESH:D004364	UMLS:C0428981	0.8299771061926284
1.0	CHEMBL.COMPOUND:CHEMBL8809	MONDO:0002046	0.6656080856160972
1.0	RXNORM:82010	UMLS:C1457887	0.6913753797396037
1.0	CHEMBL.COMPOUND:CHEMBL1428	MESH:D006259	0.5811987462487297
1.0	CHEMBL.COMPOUND:CHEMBL1068	MONDO:0001386	0.43104508637067857
1.0	CHEMBL.COMPOUND:CHEMBL1201225	MONDO:0005364	0.39279349865159713
1.0	CHEMBL.COMPOUND:CHEMBL181	MONDO:0005266	0.7927749976934365
1.0	CHEMBL.COMPOUND:CHEMBL145615	MONDO:0009061	0.5710094146691636
1.0	CHEMBL.COMPOUND:CHEMBL1201866	MONDO:0002050	0.8040102926177707
1.0	CHEMBL.COMPOUND:CHEMBL501867	MONDO:0019134	0.6803873780542825
1.0	CHEMBL.COMPOUND:CHEMBL635	UMLS:C0238792	0.6322289115642239
1.0	UMLS:C1611640	MONDO:0006486	0.644789323956226
1.0	CHEMBL.COMPOUND:CHEMBL112	UMLS:C0150312	0.6448384062074257
1.0	CHEMBL.COMPOUND:CHEMBL352705	MONDO:0005244	0.3895866292503321
1.0	UMLS:C0279328	UMLS:C0241863	0.6484460609837813
1.0	CHEBI:36047	MONDO:0006939	0.5602000505134661
1.0	CHEBI:38070	UMLS:C0232197	0.397608481887916
1.0	CHEMBL.COMPOUND:CHEMBL299400	UMLS:C0278080	0.32743378827461705
1.0	CHEMBL.COMPOUND:CHEMBL1671	MONDO:0001999	0.7217437169557519
1.0	CHEMBL.COMPOUND:CHEMBL3182554	UMLS:C1512752	
1.0	CHEMBL.COMPOUND:CHEMBL2374288	UMLS:C0596988	0.5926891629713582
1.0	CHEMBL.COMPOUND:CHEMBL1370561	MONDO:0020680	0.688844128844547
1.0	CHEMBL.COMPOUND:CHEMBL3545252	MONDO:0005438	0.5594214751056147
1.0	CHEMBL.COMPOUND:CHEMBL2079671	MONDO:0000494	0.5880908847135015
1.0	CHEMBL.COMPOUND:CHEMBL521	MONDO:0005468	0.6902273934583284
1.0	MESH:D004364	MONDO:0004456	0.5708560696463667
1.0	CHEMBL.COMPOUND:CHEMBL507352	MONDO:0001155	0.6813836341609091
1.0	CHEMBL.COMPOUND:CHEMBL1200879	MONDO:0004375	0.5912990673070431
1.0	MESH:D004364	MONDO:0001409	0.6792343000128995
1.0	CHEMBL.COMPOUND:CHEMBL1169	MONDO:0004892	
1.0	CHEMBL.COMPOUND:CHEMBL526	MONDO:0001830	0.5572593509211773
1.0	CHEMBL.COMPOUND:CHEMBL79	MONDO:0029000	0.6291796697525646
1.0	RXNORM:70616	MONDO:0000980	0.5653093927992072
1.0	CHEMBL.COMPOUND:CHEMBL522782	UMLS:C1442161	
1.0	CHEMBL.COMPOUND:CHEMBL651	MONDO:0001386	0.7899601247554259
1.0	CHEMBL.COMPOUND:CHEMBL6	MONDO:0005053	0.6375513028824459
1.0	CHEMBL.COMPOUND:CHEMBL548	MONDO:0005155	0.6949588341434169
1.0	CHEMBL.COMPOUND:CHEMBL225155	MONDO:0005315	0.9755222958458282
1.0	CHEMBL.COMPOUND:CHEMBL2106198	UMLS:C1516986	
1.0	CHEBI:35674	UMLS:C0020546	0.46055572521854615
1.0	CHEMBL.COMPOUND:CHEMBL43482	MONDO:0005575	
1.0	CHEMBL.COMPOUND:CHEMBL2104391	UMLS:C0241863	0.5681167056061439
1.0	CHEMBL.COMPOUND:CHEMBL25	MONDO:0001106	0.6304740074503585
1.0	UMLS:C0041044	MONDO:0001650	0.39787756396439333
1.0	VANDF:4021557	UMLS:C0205160	0.7727928566218532
1.0	MESH:D000318	UMLS:C0241863	0.7380405596781457
1.0	CHEMBL.COMPOUND:CHEMBL3184533	MONDO:0001910	0.6057012290317948
1.0	CHEMBL.COMPOUND:CHEMBL1201576	MONDO:0005301	0.5260644953611842
1.0	CHEMBL.COMPOUND:CHEMBL19236	UMLS:C0857121	0.5024194683775403
1.0	CHEMBL.COMPOUND:CHEMBL1204779	MONDO:0003005	
1.0	MESH:D006982	UMLS:C0241863	0.8105703772345243
1.0	CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0001475	0.7436664376553395
1.0	CHEMBL.COMPOUND:CHEMBL1200338	MESH:D020127	0.7465580298279456
1.0	RXNORM:1164867	MONDO:0011438	0.41008304252974287
1.0	CHEMBL.COMPOUND:CHEMBL799	MONDO:0013209	0.6739435709279791
1.0	CHEMBL.COMPOUND:CHEMBL2108519	MONDO:0002280	0.6923207915480348
1.0	CHEMBL.COMPOUND:CHEMBL25	MESH:D004108	0.6617359617556992
1.0	CHEMBL.COMPOUND:CHEMBL1072	MONDO:0001386	0.58223208156394
1.0	MESH:D004364	MONDO:0017879	0.876741466955704
1.0	CHEMBL.COMPOUND:CHEMBL3545252	MONDO:0019934	0.5958392999544978
1.0	CHEMBL.COMPOUND:CHEMBL1200686	MONDO:0004980	0.3542172460008315
1.0	CHEBI:86327	UMLS:C0948382	0.4254587783302612
1.0	CHEMBL.COMPOUND:CHEMBL3989857	MONDO:0003634	0.5783265288511827
1.0	UMLS:C1136254	MONDO:0016318	0.7695257344821885
1.0	CHEMBL.COMPOUND:CHEMBL1711	UMLS:C0234119	0.8193713364485062
1.0	CHEMBL.COMPOUND:CHEMBL1996382	UMLS:C0872150	0.47819587843202277
1.0	CHEMBL.COMPOUND:CHEMBL730	UMLS:C0857121	0.5477354037365659
1.0	CHEBI:35469	UMLS:C1510527	0.44178405665624665
1.0	CHEMBL.COMPOUND:CHEMBL104	MONDO:0033821	0.40871665889076325
1.0	CHEMBL.COMPOUND:CHEMBL2367465	UMLS:C0232970	0.3750200291236203
1.0	RXNORM:7094	MONDO:0005076	0.6629801696615382
1.0	CHEBI:35474	MONDO:0004425	0.7558871048816053
1.0	CHEMBL.COMPOUND:CHEMBL931	MONDO:0001208	0.6630253378347245
1.0	CHEMBL.COMPOUND:CHEMBL1247	MONDO:0011918	0.4671953045131727
1.0	CHEMBL.COMPOUND:CHEMBL194126	MONDO:0005453	0.8283427685568044
1.0	CHEMBL.COMPOUND:CHEMBL154111	MONDO:0029000	0.6228252349305904
1.0	CHEMBL.COMPOUND:CHEMBL2095209	UMLS:C1510527	0.7383805448094318
1.0	CHEMBL.COMPOUND:CHEMBL6	MONDO:0007147	0.8611422255758323
1.0	CHEMBL.COMPOUND:CHEMBL54	MESH:D018384	0.7001661265514771
1.0	CHEMBL.COMPOUND:CHEMBL1200976	MONDO:0043452	
1.0	UMLS:C0360390	UMLS:C0425945	
1.0	CHEMBL.COMPOUND:CHEMBL458402	MONDO:0005543	0.5661153899515341
1.0	RXNORM:2607	MONDO:0002050	0.6785942260017503
1.0	CHEMBL.COMPOUND:CHEMBL145615	UMLS:C0596402	0.4126035646856909
1.0	CHEMBL.COMPOUND:CHEMBL268869	MONDO:0004674	
1.0	CHEMBL.COMPOUND:CHEMBL1444	MONDO:0002657	0.5771448646836891
1.0	CHEMBL.COMPOUND:CHEMBL538973	MONDO:0005485	0.378097352718259
1.0	CHEMBL.COMPOUND:CHEMBL2106266	MONDO:0005044	0.5607833916656046
1.0	CHEBI:35473	MONDO:0005485	0.44535243941484015
1.0	CHEMBL.COMPOUND:CHEMBL1200574	MONDO:0021568	0.5333766270086552
1.0	CHEMBL.COMPOUND:CHEMBL3989835	UMLS:C0596402	0.5845656704751486
1.0	CHEMBL.COMPOUND:CHEMBL107	MESH:D007871	0.671712107426594
1.0	CHEMBL.COMPOUND:CHEMBL2108900	MONDO:0009971	0.5970961805696743
1.0	CHEMBL.COMPOUND:CHEMBL1322218	MONDO:0044875	0.5703594543933538
1.0	CHEMBL.COMPOUND:CHEMBL193	MONDO:0001999	0.49118316340125845
1.0	MESH:D000317	MONDO:0006026	0.6114421255540033
1.0	CHEMBL.COMPOUND:CHEMBL1112	MONDO:0011728	
1.0	MESH:D004364	UMLS:C0232197	0.6932395564074888
1.0	MESH:Q000819	MONDO:0004766	0.5799969839530654
1.0	CHEMBL.COMPOUND:CHEMBL1697	MONDO:0005203	0.6097772696484826
1.0	CHEMBL.COMPOUND:CHEMBL1677	CHEMBL.TARGET:CHEMBL1697861	0.46384545864635124
1.0	MESH:D014662	UMLS:C0009566	0.6560906475033382
1.0	CHEMBL.COMPOUND:CHEMBL1619	MONDO:0005833	0.596050899604652
1.0	CHEMBL.COMPOUND:CHEMBL13257	MONDO:0005155	0.7300918040521833
1.0	CHEMBL.COMPOUND:CHEMBL3785780	MONDO:0005090	0.9235246014354354
1.0	CHEMBL.COMPOUND:CHEMBL500468	MONDO:0011122	0.45865836823943623
1.0	CHEMBL.COMPOUND:CHEMBL1200331	MONDO:0006032	0.3837745832189734
1.0	CHEMBL.COMPOUND:CHEMBL160	MONDO:0008170	0.8219460513892585
1.0	CHEMBL.COMPOUND:CHEMBL1073	UMLS:C0241863	0.5333161403440718
1.0	CHEMBL.COMPOUND:CHEMBL2108812	MESH:D018384	0.44282504762213537
1.0	CHEMBL.COMPOUND:CHEMBL540	MONDO:0001103	0.571359482683587
1.0	CHEMBL.COMPOUND:CHEMBL1417019	MONDO:0004967	0.531389640904882
1.0	CHEMBL.COMPOUND:CHEMBL635	MONDO:0018905	0.3881157619364384
1.0	MESH:D004364	MONDO:0003709	0.6909700564535053
1.0	UMLS:C0003290	MONDO:0006626	0.5001941945922669
1.0	CHEMBL.COMPOUND:CHEMBL1280	UMLS:C0015376	0.6564735760017368
1.0	CHEMBL.COMPOUND:CHEMBL137	MONDO:0000257	0.6012223766708144
1.0	MESH:Q000819	MONDO:0009971	0.7173687952870822
1.0	CHEMBL.COMPOUND:CHEMBL1200863	UMLS:C0260397	0.6304836353330757
1.0	CHEMBL.COMPOUND:CHEMBL941	MONDO:0002771	0.6000987537279691
1.0	CHEMBL.COMPOUND:CHEMBL1234973	UMLS:C0520819	
1.0	CHEMBL.COMPOUND:CHEMBL58146	UMLS:C0858321	0.4591837669041371
1.0	MESH:D011500	MONDO:0004796	0.7146246419694928
1.0	CHEMBL.COMPOUND:CHEMBL4299381	MONDO:0007263	0.6296957501895041
1.0	MESH:D004364	MONDO:0021065	0.7996249397596527
1.0	CHEMBL.COMPOUND:CHEMBL227744	UMLS:C0241863	0.6673727598188921
1.0	CHEMBL.COMPOUND:CHEMBL1188395	UMLS:C0877248	
1.0	CHEMBL.COMPOUND:CHEMBL511	MONDO:0001881	0.7600821863073998
1.0	CHEBI:35474	MONDO:0006042	0.935746613122069
1.0	CHEMBL.COMPOUND:CHEMBL239243	MONDO:0029000	0.6468387067549288
1.0	CHEMBL.COMPOUND:CHEMBL3545063	UMLS:C0235656	0.593720401252863
1.0	CHEMBL.COMPOUND:CHEMBL1201498	MONDO:0006022	0.6411302693751105
1.0	UMLS:C1377705	MONDO:0009693	0.5169610427218689
1.0	MESH:D004364	UMLS:C1512430	0.8030178384103257
1.0	CHEMBL.COMPOUND:CHEMBL101740	MONDO:0013600	0.46315800587761374
1.0	CHEMBL.COMPOUND:CHEMBL550	MONDO:0002125	0.18717370160762845
1.0	CHEMBL.COMPOUND:CHEMBL103	MONDO:0011122	0.7360333034301824
1.0	CHEMBL.COMPOUND:CHEMBL4303209	MONDO:0005180	0.6615399825766067
1.0	CHEMBL.COMPOUND:CHEMBL1200402	MESH:D006984	0.6240846473436378
1.0	MESH:D004364	MONDO:0021068	0.7399481118976442
1.0	CHEMBL.COMPOUND:CHEMBL1200728	MONDO:0001160	0.5113991323799824
1.0	CHEMBL.COMPOUND:CHEMBL49563	MONDO:0029000	0.5708801916732996
1.0	CHEMBL.COMPOUND:CHEMBL508191	MONDO:0005233	0.5851227600961812
1.0	CHEMBL.COMPOUND:CHEMBL1384	MONDO:0009172	0.6657329146193369
1.0	CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0005554	0.5639800635123808
1.0	CHEMBL.COMPOUND:CHEMBL374478	MONDO:0029000	0.670872235979916
1.0	CHEMBL.COMPOUND:CHEMBL1489751	MONDO:0001913	0.36407201778186504
1.0	CHEMBL.COMPOUND:CHEMBL1200322	MESH:D004249	0.8487801435024007
1.0	CHEMBL.COMPOUND:CHEMBL139	MONDO:0008383	0.6076674856765076
1.0	CHEMBL.COMPOUND:CHEMBL129	MONDO:0001609	0.5706669555856263
1.0	CHEMBL.COMPOUND:CHEMBL1200628	MONDO:0007015	0.7376146089565732
1.0	CHEMBL.COMPOUND:CHEMBL4208190	MONDO:0001386	0.6662235904936831
1.0	CHEMBL.COMPOUND:CHEMBL1200692	MONDO:0002909	0.7200250358821967
1.0	RXNORM:4337	UMLS:C0582148	0.4033497051971355
1.0	CHEBI:35530	MONDO:0010138	0.5164403938995613
1.0	CHEBI:51451	MONDO:0001134	0.4553801955135743
1.0	CHEMBL.COMPOUND:CHEMBL1788133	UMLS:C0160420	0.6113916210643738
1.0	CHEMBL.COMPOUND:CHEMBL1098659	UMLS:C1510420	0.6702773497877238
1.0	CHEMBL.COMPOUND:CHEMBL1909055	MONDO:0005468	0.7250800352055432
1.0	CHEMBL.COMPOUND:CHEMBL63055	UMLS:C1457887	0.7904075823424754
1.0	CHEMBL.COMPOUND:CHEMBL2104612	MONDO:0002367	0.7205106082346378
1.0	CHEMBL.COMPOUND:CHEMBL1743087	MONDO:0005265	0.3632426412790996
1.0	CHEMBL.COMPOUND:CHEMBL1182	MONDO:0005155	0.7282278718119225
1.0	CHEMBL.COMPOUND:CHEMBL1201087	UMLS:C0344453	0.16313575490601462
1.0	CHEMBL.COMPOUND:CHEMBL1351	MONDO:0003077	0.39810541015429024
1.0	RXNORM:42512	MESH:D018365	0.5696216262273005
1.0	CHEMBL.COMPOUND:CHEMBL1201572	MONDO:0000888	0.5968725875757603
1.0	UMLS:C1611640	UMLS:C0241863	0.6871306967167399
1.0	CHEMBL.COMPOUND:CHEMBL1950045	UMLS:C0276037	
1.0	CHEMBL.COMPOUND:CHEMBL259898	UMLS:C0857021	
1.0	CHEMBL.COMPOUND:CHEMBL1607273	MONDO:0024332	0.330091662600083
1.0	RXNORM:11246	MONDO:0021063	0.6789565466456667
1.0	CHEBI:35469	UMLS:C0871189	0.5669396985852073
1.0	CHEMBL.COMPOUND:CHEMBL299155	MONDO:0005090	0.5101118349245978
1.0	CHEMBL.COMPOUND:CHEMBL64925	MONDO:0005155	0.7050098861879599
1.0	UMLS:C0935929	MONDO:0001106	0.5808907073835794
1.0	CHEMBL.COMPOUND:CHEMBL1709	MONDO:0005546	0.5798561815418393
1.0	CHEMBL.COMPOUND:CHEMBL1700	MONDO:0005477	0.36050359164621104
1.0	VANDF:4020080	MONDO:0029000	0.7240306264925523
1.0	CHEMBL.COMPOUND:CHEMBL1514	MONDO:0005367	0.26877354118788666
1.0	CHEMBL.COMPOUND:CHEMBL1607	UMLS:C0277556	0.4692069484428345
1.0	CHEMBL.COMPOUND:CHEMBL1200485	MONDO:0005233	0.5670224277649181
1.0	UMLS:C0003299	MONDO:0004629	0.6812652817616743
1.0	CHEMBL.COMPOUND:CHEMBL203266	MONDO:0001830	0.8357711551019927
1.0	RXNORM:9346	UMLS:C0518031	
1.0	CHEBI:35457	MONDO:0008903	0.8250107085639086
1.0	CHEMBL.COMPOUND:CHEMBL1236970	MESH:D018384	0.5194270403014022
1.0	CHEMBL.COMPOUND:CHEMBL1200981	UMLS:C0278512	0.5420657559335448
1.0	CHEMBL.COMPOUND:CHEMBL107	MONDO:0021568	0.632074126737271
1.0	CHEMBL.COMPOUND:CHEMBL1201483	MONDO:0005961	0.7157151496878067
1.0	CHEMBL.COMPOUND:CHEMBL1256292	UMLS:C0015376	0.5650555801543939
1.0	MESH:D012702	MONDO:0005070	0.8065505335851076
1.0	CHEMBL.COMPOUND:CHEMBL34259	MONDO:0002277	0.7083422130427839
1.0	UMLS:C0304604	UMLS:C0311392	0.5811678096666668
1.0	CHEMBL.COMPOUND:CHEMBL64	MONDO:0005109	0.6042158639087293
1.0	CHEMBL.COMPOUND:CHEMBL635	MONDO:0005977	
1.0	MESH:D018691	MESH:D002908	0.8115253903139877
1.0	MESH:D004364	MESH:D003963	0.8251919187241802
1.0	CHEMBL.COMPOUND:CHEMBL4297264	MONDO:0001942	0.4355318066309112
1.0	CHEMBL.COMPOUND:CHEMBL55	MONDO:0005275	0.7101440639505655
1.0	CHEMBL.COMPOUND:CHEMBL1703	MONDO:0001336	0.570988541226694
1.0	CHEMBL.COMPOUND:CHEMBL1024	UMLS:C0278987	0.5224895855036645
1.0	CHEMBL.COMPOUND:CHEMBL136478	UMLS:C0241863	0.6220866468653453
1.0	CHEMBL.COMPOUND:CHEMBL1200696	MONDO:0004425	0.4385417396508001
1.0	CHEMBL.COMPOUND:CHEMBL1563	MONDO:0006739	0.4632067810199622
1.0	CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0007603	0.6360697845053677
1.0	CHEMBL.COMPOUND:CHEMBL105	UMLS:C0178874	0.6642068651410327
1.0	CHEMBL.COMPOUND:CHEMBL2355051	UMLS:C0733942	0.3542084994854756
1.0	CHEMBL.COMPOUND:CHEMBL267936	MONDO:0001152	0.5281399539937556
1.0	CHEMBL.COMPOUND:CHEMBL4299247	UMLS:C1457887	0.8007253776074449
1.0	MESH:D004364	MONDO:0002602	0.6179368424724803
1.0	CHEMBL.COMPOUND:CHEMBL1200374	UMLS:C0278488	0.34074388405896633
1.0	CHEMBL.COMPOUND:CHEMBL79	UMLS:C0429863	
1.0	CHEMBL.COMPOUND:CHEMBL730	UMLS:C0232286	
1.0	CHEMBL.COMPOUND:CHEMBL1200756	MONDO:0005244	0.5419997797657103
1.0	CHEMBL.COMPOUND:CHEMBL3276110	UMLS:C0851341	
1.0	CHEBI:35476	UMLS:C0682076	0.6835505113273427
1.0	CHEMBL.COMPOUND:CHEMBL11359	UMLS:C0232989	
1.0	CHEMBL.COMPOUND:CHEMBL71	MONDO:0005804	0.5085815574262176
1.0	CHEMBL.COMPOUND:CHEMBL1200710	MONDO:0011122	0.884635646353672
1.0	CHEMBL.COMPOUND:CHEMBL1201589	MONDO:0005202	0.44652333598873306
1.0	CHEMBL.COMPOUND:CHEMBL1747	MONDO:0018890	0.687453865441227
1.0	CHEMBL.COMPOUND:CHEMBL1411731	MONDO:0005229	0.5165391497015986
1.0	CHEMBL.COMPOUND:CHEMBL152	UMLS:C0679250	0.6317344585223248
1.0	CHEMBL.COMPOUND:CHEMBL67934	UMLS:C0687129	
1.0	CHEMBL.COMPOUND:CHEMBL1411731	MONDO:0006670	0.37864883654159315
1.0	CHEMBL.COMPOUND:CHEMBL1704	UMLS:C0877248	0.525702668058836
1.0	CHEMBL.COMPOUND:CHEMBL288640	MONDO:0005369	0.5495224194268016
1.0	CHEMBL.COMPOUND:CHEMBL86	UMLS:C0241863	0.6707377537169968
1.0	CHEMBL.COMPOUND:CHEMBL608	MONDO:0000980	0.3494690507769394
1.0	CHEMBL.COMPOUND:CHEMBL1200503	MONDO:0005804	0.18985687417881897
1.0	CHEMBL.COMPOUND:CHEMBL1201576	MONDO:0007407	0.40383273362416294
1.0	RXNORM:8124	UMLS:C1457887	0.6960519656205653
1.0	CHEMBL.COMPOUND:CHEMBL49563	UMLS:C0410256	0.6123752177534352
1.0	CHEMBL.COMPOUND:CHEMBL2106514	UMLS:C0405581	0.4492761435438106
1.0	RXNORM:389132	MONDO:0004979	0.44896784827805447
1.0	CHEMBL.COMPOUND:CHEMBL6	UMLS:C0028778	0.6999359438316985
1.0	CHEMBL.COMPOUND:CHEMBL116438	MONDO:0005070	0.6594038040635367
1.0	CHEBI:35482	MONDO:0001386	0.7179396605433085
1.0	CHEMBL.COMPOUND:CHEMBL34259	MONDO:0019338	0.4989006410682166
1.0	CHEMBL.COMPOUND:CHEMBL534	MONDO:0100053	0.45285879809230856
1.0	CHEBI:35457	MONDO:0001627	0.6908946082409612
1.0	CHEMBL.COMPOUND:CHEMBL651	MONDO:0005530	0.22894316420795283
1.0	CHEMBL.COMPOUND:CHEMBL52440	UMLS:C0150312	0.7023473999771327
1.0	CHEMBL.COMPOUND:CHEMBL1116	MONDO:0016370	0.415890427027721
1.0	CHEMBL.COMPOUND:CHEMBL1200919	MONDO:0011989	0.4537994778770157
1.0	CHEMBL.COMPOUND:CHEMBL1200628	MONDO:0002492	0.4936773923011698
1.0	CHEMBL.COMPOUND:CHEMBL1489	UMLS:C0010828	0.398399494863981
1.0	CHEMBL.COMPOUND:CHEMBL181	MONDO:0002909	0.5147352084190701
1.0	CHEMBL.COMPOUND:CHEMBL6	UMLS:C1368999	0.7093182190759335
1.0	MESH:D004364	MONDO:0007023	0.821969161177557
1.0	CHEMBL.COMPOUND:CHEMBL1201005	MONDO:0024313	0.5782750237374238
1.0	CHEMBL.COMPOUND:CHEMBL1201565	MONDO:0001475	0.4749695579497834
1.0	CHEMBL.COMPOUND:CHEMBL2448879	MONDO:0005101	0.5596114731607927
1.0	CHEMBL.COMPOUND:CHEMBL1164	MONDO:0024313	0.4052493585067817
1.0	CHEMBL.COMPOUND:CHEMBL372283	UMLS:C0596402	0.6491184464145608
1.0	CHEBI:35442	MONDO:0017282	0.4545301920565004
1.0	VANDF:4021622	UMLS:C0442804	0.7200505587501383
1.0	CHEMBL.COMPOUND:CHEMBL1064	CHEMBL.TARGET:CHEMBL1697861	0.55862018994428
1.0	RXNORM:340705	MONDO:0005301	0.9965649780499773
1.0	CHEBI:48422	MONDO:0006713	0.3564335731075325
1.0	CHEMBL.COMPOUND:CHEMBL264241	MONDO:0005154	0.6571312544512412
1.0	CHEMBL.COMPOUND:CHEMBL4283156	UMLS:C0241863	0.646483447306598
1.0	CHEMBL.COMPOUND:CHEMBL1788133	MONDO:0005155	0.6111533248311143
1.0	CHEMBL.COMPOUND:CHEMBL370805	UMLS:C0857121	0.7214570525534288
1.0	CHEMBL.COMPOUND:CHEMBL1718	MONDO:0029000	0.5931002089833021
1.0	CHEMBL.COMPOUND:CHEMBL1201557	MONDO:0002523	
1.0	CHEMBL.COMPOUND:CHEMBL428880	UMLS:C0555307	
1.0	CHEMBL.COMPOUND:CHEMBL1201576	MONDO:0015247	0.44637113403803635
1.0	CHEMBL.COMPOUND:CHEMBL4297264	UMLS:C0559546	0.6043544915011392
1.0	MESH:D000891	MONDO:0004785	0.6025833602263588
1.0	CHEMBL.COMPOUND:CHEMBL1201536	UMLS:C0556137	0.5903356836187351
1.0	MESH:D004364	MONDO:0002491	0.48525405165474333
